scenario_id,anwg__full_prefill,anwg__chunked_prefill_small,anwg__estimated_service_time_first,anwg__weighted_fair_share,anwg__least_laxity_first,anwg__kv_constrained_online,winner,oracle,best_fixed_utility,oracle_gain_over_best_fixed,policy_range
joint_mm_0133,0.29346955878404324,0.2863212220482086,0.34601994571843814,0.2648762118407046,0.27917288531237394,0.3388716089826035,estimated_service_time_first,0.34601994571843814,0.3388716089826035,0.007148336735834648,0.08114373387773355
joint_mm_0134,0.8089412170076368,0.7601597261188707,0.8252017139705587,0.8089412170076368,0.8231681236892083,0.8252017139705586,estimated_service_time_first,0.8252017139705587,0.8252017139705586,1.1102230246251565e-16,0.06504198785168802
joint_mm_0135,0.2180284289850966,0.2180284289850966,0.2180284289850966,0.2180284289850966,0.25447465953158305,0.2180284289850966,least_laxity_first,0.25447465953158305,0.2180284289850966,0.036446230546486436,0.036446230546486436
joint_mm_0136,0.17167712135616328,0.11768932910938225,0.3033748705295056,0.33793517354464636,0.3293458226483664,0.4233129870779684,kv_constrained_online,0.4233129870779684,0.4233129870779684,0.0,0.30562365796858615
joint_mm_0137,0.21946133231193174,0.20931653266942227,0.4002055959654637,0.38819866641131623,0.3799159966804448,0.3637677322608617,estimated_service_time_first,0.4002055959654637,0.3637677322608617,0.036437863704602,0.1908890632960414
joint_mm_0138,0.39199401196681066,0.3667957335263526,0.3804096557035177,0.3672016467091271,0.31639917664543643,0.40479610777842695,kv_constrained_online,0.40479610777842695,0.40479610777842695,0.0,0.08839693113299052
joint_mm_0139,0.03148659491549372,0.010495531638497908,0.020991063276995816,0.020991063276995816,0.04198212655399163,0.020991063276995816,least_laxity_first,0.04198212655399163,0.020991063276995816,0.020991063276995816,0.03148659491549372
joint_mm_0140,0.016506650745013902,0.0,0.016506650745013902,0.016506650745013902,0.02475997611752085,0.016506650745013902,least_laxity_first,0.02475997611752085,0.016506650745013902,0.008253325372506948,0.02475997611752085
joint_mm_0141,0.22921385246380777,0.19921718455426987,0.4326698801603512,0.47766488202465807,0.49690205912170055,0.4026732122508133,least_laxity_first,0.49690205912170055,0.4026732122508133,0.09422884687088723,0.29768487456743065
joint_mm_0142,0.6400966432843017,0.5874641966967339,0.6664128665780856,0.6795709782249776,0.6400966432843017,0.6664128665780856,weighted_fair_share,0.6795709782249776,0.6664128665780856,0.013158111646891957,0.0921067815282437
joint_mm_0143,0.452892984860104,0.452892984860104,0.5730320422727027,0.5730320422727027,0.4105290088459252,0.613657800629397,kv_constrained_online,0.613657800629397,0.613657800629397,0.0,0.20312879178347182
joint_mm_0144,0.42862272538586027,0.3899263714353971,0.42862272538586027,0.42862272538586027,0.42862272538586027,0.42862272538586027,full_prefill,0.42862272538586027,0.42862272538586027,0.0,0.03869635395046317
joint_mm_0145,0.13798240645764506,0.10807646032552576,0.13798240645764506,0.13798240645764506,0.13798240645764506,0.13798240645764506,full_prefill,0.13798240645764506,0.13798240645764506,0.0,0.029905946132119304
joint_mm_0146,0.19315562119625387,0.19315562119625387,0.4139724478621226,0.39310833948714874,0.28293633469973967,0.3380223370934442,estimated_service_time_first,0.4139724478621226,0.3380223370934442,0.07595011076867841,0.22081682666586874
joint_mm_0147,0.4145373994604827,0.2841999918210151,0.48291602366650127,0.5085526678847553,0.4551251929000497,0.5277694713304399,kv_constrained_online,0.5277694713304399,0.5277694713304399,0.0,0.24356947950942487
joint_mm_0148,0.014190399757276135,0.014190399757276135,0.02838079951455227,0.02838079951455227,0.02838079951455227,0.02838079951455227,estimated_service_time_first,0.02838079951455227,0.02838079951455227,0.0,0.014190399757276135
joint_mm_0149,0.0,0.0,0.0,0.0,0.0,0.0,full_prefill,0.0,0.0,0.0,0.0
joint_mm_0150,0.44715958907893966,0.4018173741678899,0.6369092418606154,0.6135320567031177,0.5528404109210604,0.7115381631097347,kv_constrained_online,0.7115381631097347,0.7115381631097347,0.0,0.30972078894184485
joint_mm_0151,0.1754708918161273,0.05919841556895228,0.17759524670685684,0.1670207258151216,0.19661993359959776,0.1860454127078625,least_laxity_first,0.19661993359959776,0.1860454127078625,0.010574520891735245,0.13742151803064548
joint_mm_0152,0.10479005865840542,0.07859254399380407,0.15718508798760814,0.10479005865840542,0.10479005865840542,0.07859254399380407,estimated_service_time_first,0.15718508798760814,0.07859254399380407,0.07859254399380407,0.07859254399380407
joint_mm_0153,0.08272202684015216,0.04947712864311776,0.07460591161711048,0.07460591161711048,0.13219915548326994,0.07460591161711048,least_laxity_first,0.13219915548326994,0.07460591161711048,0.05759324386615945,0.08272202684015217
joint_mm_0154,0.4806402883515725,0.3989202643222749,0.6801004205127101,0.6729336537239695,0.5215003003662214,0.6586001201464885,estimated_service_time_first,0.6801004205127101,0.6586001201464885,0.021500300366221636,0.28118015619043524
joint_mm_0155,0.2305076257823653,0.21790970031581422,0.2538309930232445,0.3998981079241981,0.29724222049956656,0.37470225699109594,weighted_fair_share,0.3998981079241981,0.37470225699109594,0.02519585093310217,0.1819884076083839
joint_mm_0156,0.19302246847125934,0.1550374474520989,0.3144928696812053,0.34805991592335833,0.3259700420383209,0.3348059915923358,weighted_fair_share,0.34805991592335833,0.3348059915923358,0.013253924331022515,0.19302246847125942
joint_mm_0157,0.2216119577328324,0.2216119577328324,0.37892854926919994,0.42510134506288105,0.32523647181338916,0.34644304929469727,weighted_fair_share,0.42510134506288105,0.34644304929469727,0.07865829576818378,0.20348938733004865
joint_mm_0158,0.08695652173913045,0.04347826086956522,0.0914415164078133,0.11093814950825447,0.1424255964932577,0.13043478260869568,least_laxity_first,0.1424255964932577,0.13043478260869568,0.011990813884562024,0.09894733562369248
joint_mm_0159,0.10370354217689581,0.07272687625238063,0.19191875139153403,0.1501685410636686,0.1501685410636686,0.134680208101411,estimated_service_time_first,0.19191875139153403,0.134680208101411,0.05723854329012304,0.1191918751391534
joint_mm_0160,0.0,0.0,0.0,0.0,0.00922942329692434,0.0,least_laxity_first,0.00922942329692434,0.0,0.00922942329692434,0.00922942329692434
joint_mm_0161,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9760735899507527,0.9999999999999999,full_prefill,0.9999999999999999,0.9999999999999999,0.0,0.023926410049247226
joint_mm_0162,0.05521675358221847,0.05521675358221847,0.049433642848779526,0.04365053211534059,0.0757348427638033,0.049433642848779526,least_laxity_first,0.0757348427638033,0.049433642848779526,0.02630119991502377,0.032084310648462705
joint_mm_0163,0.0,0.0,0.0,0.0,0.0,0.0,full_prefill,0.0,0.0,0.0,0.0
joint_mm_0164,0.09250678710974265,0.05727025923282084,0.20263183815794622,0.22908103693128337,0.2731048939117898,0.3260032914584642,kv_constrained_online,0.3260032914584642,0.3260032914584642,0.0,0.2687330322256433
joint_mm_0165,0.0997144738505928,0.0997144738505928,0.14633708082544042,0.12768803803550138,0.12768803803550136,0.1495717107758892,kv_constrained_online,0.1495717107758892,0.1495717107758892,0.0,0.04985723692529641
joint_mm_0166,0.06979868653905824,0.011633114423176374,0.06979868653905824,0.06979868653905824,0.06979868653905824,0.06979868653905824,full_prefill,0.06979868653905824,0.06979868653905824,0.0,0.058165572115881865
joint_mm_0167,0.2638691832927007,0.20728011541587124,0.266093852704754,0.2767442654565039,0.33333333333333326,0.27563193075047726,least_laxity_first,0.33333333333333326,0.27563193075047726,0.057701402582856,0.12605321791746202
joint_mm_0168,0.047256753637103854,0.047256753637103854,0.060165894566072596,0.08160436634523896,0.09451350727420771,0.06869522541627023,least_laxity_first,0.09451350727420771,0.06869522541627023,0.025818281857937483,0.047256753637103854
joint_mm_0169,0.049989405637560325,0.016663135212520108,0.049989405637560325,0.049989405637560325,0.049989405637560325,0.049989405637560325,full_prefill,0.049989405637560325,0.049989405637560325,0.0,0.033326270425040216
joint_mm_0170,0.12502314917951382,0.10350980752634778,0.1465364908326799,0.13577982000609687,0.13577982000609687,0.13577982000609687,estimated_service_time_first,0.1465364908326799,0.13577982000609687,0.01075667082658302,0.04302668330633211
joint_mm_0171,0.058357082992015745,0.058357082992015745,0.08753562448802361,0.058357082992015745,0.08753562448802361,0.07294635374001968,estimated_service_time_first,0.08753562448802361,0.07294635374001968,0.014589270748003938,0.02917854149600787
joint_mm_0172,0.5213689294305238,0.5017932956514071,0.6232443589451833,0.6468172533433756,0.5213689294305238,0.6232443589451833,weighted_fair_share,0.6468172533433756,0.6232443589451833,0.023572894398192323,0.14502395769196852
joint_mm_0173,0.052879933084919194,0.04230394646793536,0.06345591970190304,0.09627942919422142,0.08460789293587072,0.10685541581120525,kv_constrained_online,0.10685541581120525,0.10685541581120525,0.0,0.06455146934326988
joint_mm_0174,0.01066914050188274,0.0,0.0,0.0,0.01066914050188274,0.0,full_prefill,0.01066914050188274,0.0,0.01066914050188274,0.01066914050188274
joint_mm_0175,0.4823139039095553,0.34761294619243344,0.596198811359241,0.6116600068045147,0.5495135405128129,0.6321743725613441,kv_constrained_online,0.6321743725613441,0.6321743725613441,0.0,0.2845614263689107
joint_mm_0176,0.5142343584078968,0.47742827464041354,0.5797718625753904,0.5641479430088786,0.4986104388413851,0.5563359832256228,estimated_service_time_first,0.5797718625753904,0.5563359832256228,0.02343587934976754,0.10234358793497683
joint_mm_0177,0.10611647322541297,0.09432575397814486,0.1650700694617535,0.15327935021448538,0.12969791171994918,0.17670285042203668,kv_constrained_online,0.17670285042203668,0.17670285042203668,0.0,0.08237709644389182
joint_mm_0178,0.4132549953934598,0.41325499539345983,0.40357881068127144,0.40357881068127144,0.41325499539345983,0.39390262596908304,chunked_prefill_small,0.41325499539345983,0.39390262596908304,0.019352369424376792,0.019352369424376792
joint_mm_0179,0.09695926712305337,0.06200948161304968,0.16009391411729926,0.18263901695697618,0.13867397665881853,0.154454155472734,weighted_fair_share,0.18263901695697618,0.154454155472734,0.02818486148424218,0.12062953534392651
joint_mm_0180,0.3273494028017419,0.31278127925138915,0.37105377345280016,0.37105377345280016,0.3273494028017419,0.3564856499024474,estimated_service_time_first,0.37105377345280016,0.3564856499024474,0.014568123550352752,0.05827249420141101
joint_mm_0181,0.05955560047704771,0.05955560047704771,0.05955560047704771,0.07444450059630964,0.04466670035778578,0.05955560047704771,weighted_fair_share,0.07444450059630964,0.05955560047704771,0.01488890011926193,0.02977780023852386
joint_mm_0182,0.19190684335840946,0.16408375629460314,0.26866958070177327,0.2957223162136155,0.2678992291498092,0.3047398947175629,kv_constrained_online,0.3047398947175629,0.3047398947175629,0.0,0.14065613842295976
joint_mm_0183,0.7907223664851567,0.7907223664851567,0.7768379229806833,0.7768379229806833,0.7907223664851567,0.7907223664851567,full_prefill,0.7907223664851567,0.7907223664851567,0.0,0.013884443504473376
joint_mm_0184,0.0108275870136507,0.0108275870136507,0.0108275870136507,0.0108275870136507,0.0108275870136507,0.0108275870136507,full_prefill,0.0108275870136507,0.0108275870136507,0.0,0.0
joint_mm_0185,0.42798981572810874,0.3919847235921631,0.46766411253584966,0.49375063046986,0.41807124152617353,0.5360050921359456,kv_constrained_online,0.5360050921359456,0.5360050921359456,0.0,0.14402036854378253
joint_mm_0186,0.4473868683448064,0.16445984874139521,0.4473868683448064,0.4473868683448064,0.48246228944826874,0.47038320728449595,least_laxity_first,0.48246228944826874,0.47038320728449595,0.012079082163772792,0.31800244070687356
joint_mm_0187,0.4064989815702013,0.2080230497428486,0.3979152521808352,0.44276067617992537,0.42462982887506334,0.44276067617992537,weighted_fair_share,0.44276067617992537,0.44276067617992537,0.0,0.23473762643707677
joint_mm_0188,0.3211636962396353,0.3079363860898632,0.5687839318634685,0.5761908417304102,0.463491088718906,0.6068793527286735,kv_constrained_online,0.6068793527286735,0.6068793527286735,0.0,0.29894296663881037
joint_mm_0189,0.3452107670503907,0.22789672295536273,0.5213418795876684,0.44067533325310443,0.36941073095075994,0.4544581565119623,estimated_service_time_first,0.5213418795876684,0.4544581565119623,0.06688372307570611,0.2934451566323057
joint_mm_0190,0.04059777803894594,0.013532592679648646,0.054130370718594584,0.054130370718594584,0.054130370718594584,0.054130370718594584,estimated_service_time_first,0.054130370718594584,0.054130370718594584,0.0,0.04059777803894594
joint_mm_0191,0.2903082478032898,0.11437731938002377,0.2727003443576959,0.29030824780328973,0.3079161512488836,0.2727003443576959,least_laxity_first,0.3079161512488836,0.2727003443576959,0.035215806891187695,0.19353883186885984
joint_mm_0192,0.5219463048289514,0.41331439862247493,0.5109731524144757,0.5109731524144757,0.4784202344838088,0.5217630351725713,full_prefill,0.5219463048289514,0.5217630351725713,0.00018326965638015835,0.1086319062064765
joint_mm_0193,0.30978502958571424,0.2956889404584821,0.48590391087276796,0.4718078217455358,0.3414601137203125,0.4260366484837054,estimated_service_time_first,0.48590391087276796,0.4260366484837054,0.05986726238906254,0.19021497041428587
joint_mm_0194,0.19755168553825772,0.19755168553825772,0.24534994032066415,0.2225105906642329,0.32022665569858977,0.2588891706184237,least_laxity_first,0.32022665569858977,0.2588891706184237,0.061337485080166065,0.12267497016033205
joint_mm_0195,0.9459790510628519,0.8870386800228529,0.9381265145371328,0.9381265145371328,0.874266721394283,0.9587510096914218,kv_constrained_online,0.9587510096914218,0.9587510096914218,0.0,0.08448428829713883
joint_mm_0196,0.03650298095394883,0.02920238476315906,0.03650298095394883,0.02920238476315906,0.04380357714473859,0.02920238476315906,least_laxity_first,0.04380357714473859,0.02920238476315906,0.01460119238157953,0.01460119238157953
joint_mm_0197,0.0244483617199872,0.0122241808599936,0.0,0.0122241808599936,0.0,0.0122241808599936,full_prefill,0.0244483617199872,0.0122241808599936,0.0122241808599936,0.0244483617199872
joint_mm_0198,0.06885447763649255,0.04699502488157395,0.17414137653118278,0.13042247102134558,0.19854270314967207,0.13042247102134558,least_laxity_first,0.19854270314967207,0.13042247102134558,0.06812023212832649,0.15154767826809812
joint_mm_0199,0.3600491642705346,0.3231052870791546,0.40500779074307497,0.405007790743075,0.4517214280679321,0.4018779215286531,least_laxity_first,0.4517214280679321,0.4018779215286531,0.04984350653927899,0.1286161409887775
joint_mm_0200,0.0960837569420701,0.08403758281396528,0.28179972963800537,0.32353288496221966,0.22185449508024965,0.25154147627635914,weighted_fair_share,0.32353288496221966,0.25154147627635914,0.07199140868586051,0.23949530214825437
joint_mm_0201,0.1551878769489326,0.11623272571983936,0.1551878769489326,0.1551878769489326,0.1551878769489326,0.1551878769489326,full_prefill,0.1551878769489326,0.1551878769489326,0.0,0.03895515122909324
joint_mm_0202,0.1374626719361337,0.1374626719361337,0.19335805532940406,0.1514365177844513,0.23111935177646803,0.1793842094810865,least_laxity_first,0.23111935177646803,0.1793842094810865,0.051735142295381537,0.09365667984033432
joint_mm_0203,0.136476000824426,0.136476000824426,0.23970164114595213,0.2004961203050376,0.18511124081618174,0.32258119892824616,kv_constrained_online,0.32258119892824616,0.32258119892824616,0.0,0.18610519810382015
joint_mm_0204,0.5416123674642761,0.5781046377991035,0.5416123674642761,0.5416123674642761,0.5416123674642761,0.5416123674642761,chunked_prefill_small,0.5781046377991035,0.5416123674642761,0.03649227033482738,0.03649227033482738
joint_mm_0205,0.06216832984458229,0.023313123691718358,0.06216832984458229,0.06216832984458229,0.06216832984458229,0.06216832984458229,full_prefill,0.06216832984458229,0.06216832984458229,0.0,0.03885520615286393
joint_mm_0206,0.7137572863565489,0.6516270944033093,0.7398914050349057,0.7497533596314316,0.6614890489998353,0.7137572863565489,weighted_fair_share,0.7497533596314316,0.7137572863565489,0.035996073274882745,0.09812626522812229
joint_mm_0207,0.24082783227417212,0.22928324137299771,0.2964419661797363,0.3347392137335387,0.32424903313251835,0.31742232738177706,weighted_fair_share,0.3347392137335387,0.31742232738177706,0.01731688635176165,0.105455972360541
joint_mm_0208,0.19654520938404435,0.19654520938404435,0.33246405128936096,0.3522166692121296,0.31792712563042663,0.3693614410029811,kv_constrained_online,0.3693614410029811,0.3693614410029811,0.0,0.17281623161893672
joint_mm_0209,0.30798988898569346,0.2665725998380787,0.4397515028952577,0.5512140646285472,0.3350931864142784,0.5617731831142173,kv_constrained_online,0.5617731831142173,0.5617731831142173,0.0,0.29520058327613863
joint_mm_0210,0.021317483958934475,0.010658741979467238,0.021317483958934475,0.021317483958934475,0.07915428434291756,0.021317483958934475,least_laxity_first,0.07915428434291756,0.021317483958934475,0.05783680038398309,0.06849554236345032
joint_mm_0211,0.09410326873268794,0.04705163436634397,0.13029006802416565,0.1097871468548026,0.14115490309903192,0.09892231177993634,least_laxity_first,0.14115490309903192,0.09892231177993634,0.04223259131909558,0.09410326873268796
joint_mm_0212,0.2435472952020239,0.2435472952020239,0.2435472952020239,0.2435472952020239,0.273500681153754,0.273500681153754,least_laxity_first,0.273500681153754,0.273500681153754,0.0,0.029953385951730083
joint_mm_0213,0.8337755766993188,0.7918877883496593,0.8212390385574346,0.8393804807212827,0.8100292305135074,0.7974926923716231,weighted_fair_share,0.8393804807212827,0.7974926923716231,0.04188778834965956,0.047492692371623346
joint_mm_0214,0.6467209912786879,0.5924953642370993,0.6877964280353726,0.708334146413715,0.6072704204239764,0.6951839561288111,weighted_fair_share,0.708334146413715,0.6951839561288111,0.013150190284903829,0.1158387821766157
joint_mm_0215,0.10093816025969009,0.08948361885749269,0.10093816025969009,0.08948361885749269,0.10093816025969009,0.08948361885749269,full_prefill,0.10093816025969009,0.08948361885749269,0.011454541402197399,0.011454541402197399
joint_mm_0216,0.37458631343120796,0.38343031471671307,0.5515804945482052,0.5486705459220019,0.4572064290338524,0.7492867822693111,kv_constrained_online,0.7492867822693111,0.7492867822693111,0.0,0.37470046883810315
joint_mm_0217,0.055346907010242856,0.03689793800682857,0.08430773221790001,0.06982731961407145,0.08827628861748572,0.0987881448217286,kv_constrained_online,0.0987881448217286,0.0987881448217286,0.0,0.061890206814900026
joint_mm_0218,0.1082771880335,0.1082771880335,0.38724734615075,0.37069297008375,0.27516843589949996,0.3655437606700003,estimated_service_time_first,0.38724734615075,0.3655437606700003,0.021703585480749743,0.27897015811725
joint_mm_0219,0.008700261121652848,0.0,0.008700261121652848,0.01607727473456418,0.008700261121652848,0.008700261121652848,weighted_fair_share,0.01607727473456418,0.008700261121652848,0.007377013612911331,0.01607727473456418
joint_mm_0220,0.0805188335933328,0.0805188335933328,0.0805188335933328,0.0805188335933328,0.0805188335933328,0.0805188335933328,full_prefill,0.0805188335933328,0.0805188335933328,0.0,0.0
joint_mm_0221,0.028091448765526602,0.028091448765526602,0.028091448765526602,0.028091448765526602,0.028091448765526602,0.028091448765526602,full_prefill,0.028091448765526602,0.028091448765526602,0.0,0.0
joint_mm_0222,0.005744422812603951,0.0,0.005744422812603951,0.005744422812603951,0.005744422812603951,0.005744422812603951,full_prefill,0.005744422812603951,0.005744422812603951,0.0,0.005744422812603951
joint_mm_0223,0.24222133507620666,0.20805433572978418,0.3511226440093134,0.3325129745104777,0.5,0.3913943226582342,least_laxity_first,0.5,0.3913943226582342,0.1086056773417658,0.29194566427021584
joint_mm_0224,0.4314280747494072,0.4039953076950162,0.5511274274337424,0.53990311502324,0.4538766995704123,0.5374110439065469,estimated_service_time_first,0.5511274274337424,0.5374110439065469,0.013716383527195508,0.14713211973872625
joint_mm_0225,0.4096046209538712,0.35893746269636717,0.5274672565756715,0.5231999016818324,0.47707064855244924,0.5271967063413896,estimated_service_time_first,0.5274672565756715,0.5271967063413896,0.0002705502342819077,0.16852979387930433
joint_mm_0226,0.06410760966878849,0.06410760966878849,0.06410760966878849,0.06410760966878849,0.06410760966878849,0.08547681289171798,kv_constrained_online,0.08547681289171798,0.08547681289171798,0.0,0.021369203222929484
joint_mm_0227,0.15131920556847184,0.11422626379292082,0.18841214734402284,0.18841214734402284,0.17209410965931987,0.18841214734402284,estimated_service_time_first,0.18841214734402284,0.18841214734402284,0.0,0.07418588355110202
joint_mm_0228,0.177094989952374,0.16384813014366048,0.2855127746416313,0.28673422775140583,0.3289177133970955,0.30120254066989394,least_laxity_first,0.3289177133970955,0.30120254066989394,0.027715172727201587,0.16506958325343504
joint_mm_0229,0.7475183427719964,0.7264442938045683,0.8106048462139028,0.7790615944929495,0.7790615944929495,0.8316788951813309,kv_constrained_online,0.8316788951813309,0.8316788951813309,0.0,0.10523460137676255
joint_mm_0230,0.17566266889921073,0.08646662159152183,0.21889597969497165,0.24592773645889504,0.21616655397880452,0.22972618242705747,weighted_fair_share,0.24592773645889504,0.22972618242705747,0.016201554031837567,0.15946111486737322
joint_mm_0231,0.11370652687252765,0.07580435124835176,0.11370652687252765,0.11370652687252765,0.19321689979990017,0.1288112665332668,least_laxity_first,0.19321689979990017,0.1288112665332668,0.06440563326663337,0.11741254855154841
joint_mm_0232,0.026756026310178746,0.013378013155089373,0.013378013155089373,0.013378013155089373,0.013378013155089373,0.013378013155089373,full_prefill,0.026756026310178746,0.013378013155089373,0.013378013155089373,0.013378013155089373
joint_mm_0233,0.03601342528157841,0.03601342528157841,0.07202685056315682,0.06002237546929735,0.07479060230289511,0.06002237546929735,least_laxity_first,0.07479060230289511,0.06002237546929735,0.014768226833597763,0.0387771770213167
joint_mm_0234,0.07691104363597616,0.0503845998741806,0.07691104363597616,0.07691104363597616,0.10343748739777174,0.10210334357306645,least_laxity_first,0.10343748739777174,0.10210334357306645,0.0013341438247052861,0.05305288752359114
joint_mm_0235,0.09675401364604341,0.11286664973345369,0.09675401364604341,0.09675401364604341,0.11286664973345369,0.14509192190827425,kv_constrained_online,0.14509192190827425,0.14509192190827425,0.0,0.04833790826223083
joint_mm_0236,0.15078887797670196,0.12705900257189312,0.2897128182509995,0.27784788054859505,0.2981224437988485,0.2874092768146292,least_laxity_first,0.2981224437988485,0.2874092768146292,0.010713166984219313,0.17106344122695538
joint_mm_0237,0.22915412146491568,0.17616469696697484,0.2129573873177403,0.22325536541953536,0.22915412146491568,0.22325536541953536,full_prefill,0.22915412146491568,0.22325536541953536,0.005898756045380316,0.052989424497940835
joint_mm_0238,0.0689243788057728,0.059675807425558336,0.11027900608923648,0.11027900608923648,0.12860018623133113,0.11481531047017657,least_laxity_first,0.12860018623133113,0.11481531047017657,0.013784875761154558,0.06892437880577279
joint_mm_0239,0.590137614630648,0.542260005262848,0.6195175729667242,0.6195175729667242,0.5741784115080479,0.6086352656623717,estimated_service_time_first,0.6195175729667242,0.6086352656623717,0.010882307304352468,0.07725756770387615
