scenario_id,policy_id,decode_stalled_steps,cumulative_decode_tokens_deferred,steps_with_prefill_while_decode_deferred,max_decode_tokens_deferred,prefill_stalled_steps,cumulative_prefill_requests_stalled,budget_saturated_steps,budget_saturation_fraction,n_steps,max_waiting_queue,mean_waiting_queue
joint_mm_0000,full_prefill,0,0,0,0,8,9,25,0.04118616144975288,607,3,0.06919275123558484
joint_mm_0000,chunked_prefill_small,0,0,0,0,4,4,10,0.016366612111292964,611,3,0.06873977086743044
joint_mm_0000,estimated_service_time_first,0,0,0,0,8,9,25,0.04118616144975288,607,3,0.06919275123558484
joint_mm_0000,weighted_fair_share,0,0,0,0,8,9,25,0.04118616144975288,607,3,0.06919275123558484
joint_mm_0000,least_laxity_first,0,0,0,0,8,9,25,0.04118616144975288,607,3,0.06919275123558484
joint_mm_0000,kv_constrained_online,0,0,0,0,8,9,25,0.04118616144975288,607,3,0.06919275123558484
joint_mm_0001,full_prefill,0,0,0,0,5,6,22,0.041044776119402986,536,33,7.871268656716418
joint_mm_0001,chunked_prefill_small,0,0,0,0,0,0,0,0.0,554,34,8.144404332129964
joint_mm_0001,estimated_service_time_first,11,63,11,13,5,6,22,0.04066543438077634,541,33,6.238447319778189
joint_mm_0001,weighted_fair_share,10,60,10,13,6,7,21,0.04030710172744722,521,33,6.593090211132438
joint_mm_0001,least_laxity_first,5,12,5,4,5,6,20,0.047505938242280284,421,33,14.292161520190025
joint_mm_0001,kv_constrained_online,10,64,10,14,6,7,20,0.03787878787878788,528,33,7.285984848484849
joint_mm_0002,full_prefill,0,0,0,0,3,4,81,0.03108211818879509,2606,28,15.711435149654642
joint_mm_0002,chunked_prefill_small,0,0,0,0,0,0,0,0.0,2777,30,16.95138638818869
joint_mm_0002,estimated_service_time_first,58,128,58,3,1,1,77,0.02951322345726332,2609,26,12.425067075507858
joint_mm_0002,weighted_fair_share,61,129,61,3,5,6,77,0.028465804066543438,2705,28,12.4543438077634
joint_mm_0002,least_laxity_first,32,63,32,3,4,5,78,0.02968036529680365,2628,33,21.299847792998477
joint_mm_0002,kv_constrained_online,53,110,53,3,3,4,76,0.027737226277372264,2740,28,13.624452554744526
joint_mm_0003,full_prefill,0,0,0,0,20,28,227,0.0807541800071149,2811,28,9.437566702241195
joint_mm_0003,chunked_prefill_small,0,0,0,0,0,0,0,0.0,3016,28,10.385610079575597
joint_mm_0003,estimated_service_time_first,151,596,151,7,20,28,227,0.07755380936112061,2927,23,7.002733173898189
joint_mm_0003,weighted_fair_share,159,554,159,7,11,19,229,0.07912923289564616,2894,24,7.016240497581203
joint_mm_0003,least_laxity_first,74,263,74,7,36,44,227,0.08165467625899281,2780,32,12.758992805755396
joint_mm_0003,kv_constrained_online,153,612,153,7,19,27,227,0.08001409940077547,2837,24,7.161438138879098
joint_mm_0004,full_prefill,0,0,0,0,20,31,456,0.09236378367429614,4937,27,13.687867125784889
joint_mm_0004,chunked_prefill_small,0,0,0,0,0,0,9,0.0016936394429808055,5314,27,13.802785095972903
joint_mm_0004,estimated_service_time_first,331,680,331,3,48,59,455,0.08937340404635631,5091,27,13.11451581221764
joint_mm_0004,weighted_fair_share,313,632,313,3,48,59,455,0.08635414689694439,5269,27,12.782691212753843
joint_mm_0004,least_laxity_first,246,487,246,3,62,73,456,0.08997632202052092,5068,29,15.453038674033149
joint_mm_0004,kv_constrained_online,358,620,358,3,34,45,455,0.0857843137254902,5304,28,12.998491704374057
joint_mm_0005,full_prefill,0,0,0,0,110,239,422,0.2119537920642893,1991,25,6.585133098945254
joint_mm_0005,chunked_prefill_small,0,0,0,0,37,66,60,0.029411764705882353,2040,26,7.180392156862745
joint_mm_0005,estimated_service_time_first,248,2074,248,15,109,229,418,0.20096153846153847,2080,26,6.790865384615385
joint_mm_0005,weighted_fair_share,242,1990,242,15,119,241,416,0.19126436781609196,2175,26,6.607816091954023
joint_mm_0005,least_laxity_first,135,505,135,15,190,382,421,0.22417465388711394,1878,27,8.943024494142705
joint_mm_0005,kv_constrained_online,251,2104,251,15,82,202,413,0.19182535996284256,2153,26,6.872735717603344
joint_mm_0006,full_prefill,0,0,0,0,0,0,7,0.0018055197317513542,3877,21,8.67939128191901
joint_mm_0006,chunked_prefill_small,0,0,0,0,0,0,0,0.0,3988,22,9.011033099297894
joint_mm_0006,estimated_service_time_first,0,0,0,0,0,0,0,0.0,3771,17,5.990718642269955
joint_mm_0006,weighted_fair_share,0,0,0,0,0,0,0,0.0,3900,16,5.756923076923077
joint_mm_0006,least_laxity_first,0,0,0,0,0,0,0,0.0,3714,27,13.517770597738288
joint_mm_0006,kv_constrained_online,0,0,0,0,0,0,0,0.0,3735,18,7.265863453815261
joint_mm_0007,full_prefill,11,27,11,3,0,0,57,0.010337323177366704,5514,48,20.99691693870149
joint_mm_0007,chunked_prefill_small,0,0,0,0,0,0,0,0.0,5713,48,20.843514790827935
joint_mm_0007,estimated_service_time_first,31,62,31,3,8,8,58,0.010231081319456695,5669,40,15.498324219439054
joint_mm_0007,weighted_fair_share,36,53,36,3,0,0,57,0.009555741827326068,5965,40,14.672590108968986
joint_mm_0007,least_laxity_first,25,42,25,3,3,3,57,0.010577101503061792,5389,49,26.97550565967712
joint_mm_0007,kv_constrained_online,33,56,33,3,4,4,57,0.009570181329751511,5956,40,15.85594358629953
joint_mm_0008,full_prefill,0,0,0,0,8,9,167,0.0593672236046925,2813,50,21.714539637397795
joint_mm_0008,chunked_prefill_small,0,0,0,0,0,0,0,0.0,2989,50,21.815657410505185
joint_mm_0008,estimated_service_time_first,125,456,125,7,16,17,167,0.057250599931436406,2917,49,16.8361330133699
joint_mm_0008,weighted_fair_share,124,479,124,7,25,26,166,0.05585464333781965,2972,49,16.679340511440106
joint_mm_0008,least_laxity_first,119,382,119,7,17,18,169,0.06074766355140187,2782,51,27.097771387491015
joint_mm_0008,kv_constrained_online,120,458,120,7,22,23,166,0.054912338736354614,3023,49,17.01356268607344
joint_mm_0009,full_prefill,0,0,0,0,21,42,44,0.12087912087912088,364,20,3.4258241758241756
joint_mm_0009,chunked_prefill_small,0,0,0,0,0,0,4,0.010554089709762533,379,21,3.7757255936675462
joint_mm_0009,estimated_service_time_first,21,127,21,13,23,44,42,0.08936170212765958,470,19,2.1127659574468085
joint_mm_0009,weighted_fair_share,16,108,16,12,16,35,39,0.10743801652892562,363,19,2.8512396694214877
joint_mm_0009,least_laxity_first,7,15,7,6,18,38,41,0.11263736263736264,364,21,4.412087912087912
joint_mm_0009,kv_constrained_online,18,121,18,12,20,39,40,0.11019283746556474,363,19,2.9201101928374658
joint_mm_0010,full_prefill,0,0,0,0,15,15,222,0.09745390693590869,2278,36,16.615013169446883
joint_mm_0010,chunked_prefill_small,0,0,0,0,0,0,0,0.0,2708,39,17.780649926144758
joint_mm_0010,estimated_service_time_first,156,285,156,3,1,1,221,0.08882636655948553,2488,33,12.585610932475884
joint_mm_0010,weighted_fair_share,169,325,169,3,14,14,222,0.09203980099502487,2412,31,12.88971807628524
joint_mm_0010,least_laxity_first,125,231,125,3,13,13,221,0.0965065502183406,2290,40,20.42707423580786
joint_mm_0010,kv_constrained_online,166,298,166,3,16,16,223,0.09405314213412062,2371,33,14.105862505272038
joint_mm_0011,full_prefill,32,55,32,3,33,46,131,0.03863167207313477,3391,40,16.49189029784724
joint_mm_0011,chunked_prefill_small,0,0,0,0,0,0,0,0.0,3533,40,16.934333427681857
joint_mm_0011,estimated_service_time_first,94,357,94,7,48,63,129,0.03608391608391608,3575,35,14.362237762237763
joint_mm_0011,weighted_fair_share,95,390,95,7,33,47,129,0.03455665684436111,3733,35,13.452718992767212
joint_mm_0011,least_laxity_first,84,352,84,7,35,44,127,0.037243401759530795,3410,43,20.926392961876832
joint_mm_0011,kv_constrained_online,96,344,96,7,48,61,128,0.03416066186282359,3747,34,14.350680544435548
joint_mm_0012,full_prefill,0,0,0,0,16,28,33,0.09593023255813954,344,5,0.26453488372093026
joint_mm_0012,chunked_prefill_small,0,0,0,0,6,11,14,0.04046242774566474,346,5,0.2774566473988439
joint_mm_0012,estimated_service_time_first,7,7,7,1,18,31,33,0.09593023255813954,344,5,0.26453488372093026
joint_mm_0012,weighted_fair_share,7,7,7,1,18,31,33,0.09593023255813954,344,5,0.26453488372093026
joint_mm_0012,least_laxity_first,0,0,0,0,19,37,34,0.09883720930232558,344,5,0.26453488372093026
joint_mm_0012,kv_constrained_online,7,7,7,1,18,31,33,0.09593023255813954,344,5,0.26453488372093026
joint_mm_0013,full_prefill,30,104,30,7,84,266,126,0.11645101663585952,1082,36,8.974121996303142
joint_mm_0013,chunked_prefill_small,5,5,5,1,40,114,53,0.048225659690627844,1099,36,8.848043676069153
joint_mm_0013,estimated_service_time_first,60,578,60,18,66,227,122,0.10863757791629564,1123,36,8.268922528940339
joint_mm_0013,weighted_fair_share,55,593,55,19,60,221,122,0.10863757791629564,1123,36,8.222617987533393
joint_mm_0013,least_laxity_first,56,417,56,30,79,255,126,0.12637913741223672,997,36,12.116349047141425
joint_mm_0013,kv_constrained_online,59,665,59,20,70,231,121,0.10726950354609929,1128,36,8.432624113475176
joint_mm_0014,full_prefill,0,0,0,0,23,41,234,0.052302190433616454,4474,37,17.65042467590523
joint_mm_0014,chunked_prefill_small,0,0,0,0,0,0,0,0.0,4901,39,18.60293817588247
joint_mm_0014,estimated_service_time_first,172,341,172,3,29,47,234,0.051827242524916946,4515,34,13.83920265780731
joint_mm_0014,weighted_fair_share,172,331,172,3,18,36,233,0.051344204495372414,4538,33,14.324812692816218
joint_mm_0014,least_laxity_first,110,226,110,3,30,48,234,0.053842613897837094,4346,40,21.092959042797975
joint_mm_0014,kv_constrained_online,180,343,180,3,11,29,233,0.050443819008443386,4619,34,14.361983113227971
joint_mm_0015,full_prefill,0,0,0,0,0,0,25,0.012866700977869275,1943,22,10.184251158003088
joint_mm_0015,chunked_prefill_small,0,0,0,0,0,0,0,0.0,1980,23,10.393434343434343
joint_mm_0015,estimated_service_time_first,16,42,16,3,0,0,25,0.011410314924691922,2191,16,4.553628480146052
joint_mm_0015,weighted_fair_share,15,35,15,3,2,2,26,0.012506012506012507,2079,16,4.325156325156325
joint_mm_0015,least_laxity_first,6,9,6,3,0,0,25,0.013164823591363875,1899,28,17.805160610847814
joint_mm_0015,kv_constrained_online,15,24,15,3,0,0,25,0.0125,2000,16,5.157
joint_mm_0016,full_prefill,0,0,0,0,2,2,28,0.046357615894039736,604,19,4.173841059602649
joint_mm_0016,chunked_prefill_small,0,0,0,0,0,0,0,0.0,611,19,4.276595744680851
joint_mm_0016,estimated_service_time_first,15,60,15,7,2,2,26,0.03903903903903904,666,17,3.219219219219219
joint_mm_0016,weighted_fair_share,17,64,17,10,3,3,28,0.04395604395604396,637,17,3.4489795918367347
joint_mm_0016,least_laxity_first,5,15,5,9,4,4,27,0.05182341650671785,521,19,6.81957773512476
joint_mm_0016,kv_constrained_online,17,74,17,10,5,5,28,0.046511627906976744,602,19,3.9235880398671097
joint_mm_0017,full_prefill,0,0,0,0,294,4690,297,0.5812133072407045,511,26,4.859099804305283
joint_mm_0017,chunked_prefill_small,0,0,0,0,263,3193,272,0.5,544,25,4.647058823529412
joint_mm_0017,estimated_service_time_first,31,159,31,9,294,4621,296,0.5792563600782779,511,26,4.823874755381604
joint_mm_0017,weighted_fair_share,46,181,46,7,294,4620,296,0.5803921568627451,510,26,4.847058823529411
joint_mm_0017,least_laxity_first,5,23,5,9,294,4760,297,0.5812133072407045,511,26,4.953033268101761
joint_mm_0017,kv_constrained_online,41,155,41,7,294,4639,296,0.5803921568627451,510,26,4.849019607843137
joint_mm_0018,full_prefill,1,1,1,1,0,0,16,0.004933703361085414,3243,20,10.721245760098673
joint_mm_0018,chunked_prefill_small,0,0,0,0,0,0,0,0.0,3372,21,11.069395017793594
joint_mm_0018,estimated_service_time_first,0,0,0,0,0,0,0,0.0,3242,20,9.320789636027143
joint_mm_0018,weighted_fair_share,0,0,0,0,0,0,0,0.0,3133,20,9.439514842004469
joint_mm_0018,least_laxity_first,1,1,1,1,0,0,1,0.0003248862897985705,3078,24,15.782651072124755
joint_mm_0018,kv_constrained_online,2,2,2,1,0,0,2,0.0006131207847946045,3262,20,10.540465971796444
joint_mm_0019,full_prefill,7,9,7,2,5,9,21,0.026415094339622643,795,40,15.885534591194968
joint_mm_0019,chunked_prefill_small,0,0,0,0,0,0,0,0.0,889,41,16.929133858267715
joint_mm_0019,estimated_service_time_first,2,10,2,5,4,8,9,0.010550996483001172,853,37,10.371629542790153
joint_mm_0019,weighted_fair_share,0,0,0,0,3,7,6,0.0071174377224199285,843,36,10.548042704626335
joint_mm_0019,least_laxity_first,1,2,1,2,3,7,5,0.006666666666666667,750,45,23.406666666666666
joint_mm_0019,kv_constrained_online,1,1,1,1,3,7,9,0.010676156583629894,843,38,12.083036773428233
joint_mm_0020,full_prefill,33,75,33,3,12,18,104,0.025780862667327716,4034,41,18.971740208230045
joint_mm_0020,chunked_prefill_small,0,0,0,0,0,0,4,0.0009694619486185168,4126,41,19.051866214251092
joint_mm_0020,estimated_service_time_first,52,100,52,3,30,45,102,0.025615268709191362,3982,35,12.587644399799096
joint_mm_0020,weighted_fair_share,66,120,66,3,9,12,102,0.02457831325301205,4150,35,11.979759036144578
joint_mm_0020,least_laxity_first,57,106,57,3,7,13,103,0.027371777836832315,3763,49,29.58171671538666
joint_mm_0020,kv_constrained_online,71,114,71,3,14,19,99,0.02368421052631579,4180,36,12.77153110047847
joint_mm_0021,full_prefill,5,12,5,6,5,6,8,0.002272081794944618,3521,39,16.875319511502415
joint_mm_0021,chunked_prefill_small,0,0,0,0,0,0,0,0.0,3566,39,15.754627033090298
joint_mm_0021,estimated_service_time_first,3,3,3,1,1,1,6,0.0015317845289762573,3917,43,10.32448302272147
joint_mm_0021,weighted_fair_share,2,4,2,3,1,1,8,0.002182214948172395,3666,38,10.496999454446263
joint_mm_0021,least_laxity_first,5,13,5,5,3,4,9,0.002677774471883368,3361,48,21.789050877714967
joint_mm_0021,kv_constrained_online,2,3,2,2,0,0,7,0.0017948717948717949,3900,42,10.510769230769231
joint_mm_0022,full_prefill,50,218,50,9,35,42,92,0.08243727598566308,1116,32,6.377240143369176
joint_mm_0022,chunked_prefill_small,0,0,0,0,0,0,0,0.0,1146,32,7.677137870855148
joint_mm_0022,estimated_service_time_first,52,355,52,12,32,38,91,0.09201213346814964,989,29,6.006066734074823
joint_mm_0022,weighted_fair_share,53,354,53,13,31,39,89,0.07982062780269059,1115,30,5.4134529147982065
joint_mm_0022,least_laxity_first,49,258,49,14,47,72,94,0.10467706013363029,898,33,9.24610244988864
joint_mm_0022,kv_constrained_online,54,345,54,13,31,40,88,0.08186046511627906,1075,30,5.607441860465117
joint_mm_0023,full_prefill,0,0,0,0,25,42,66,0.07276736493936053,907,17,3.21058434399118
joint_mm_0023,chunked_prefill_small,0,0,0,0,0,0,0,0.0,955,17,3.3905759162303664
joint_mm_0023,estimated_service_time_first,29,198,29,11,21,38,64,0.06632124352331606,965,16,2.666321243523316
joint_mm_0023,weighted_fair_share,28,182,28,11,24,41,64,0.065775950668037,973,15,2.8088386433710175
joint_mm_0023,least_laxity_first,5,18,5,8,22,39,65,0.08014796547472257,811,18,4.768187422934648
joint_mm_0023,kv_constrained_online,30,213,30,10,25,42,65,0.0672182006204757,967,16,2.905894519131334
joint_mm_0024,full_prefill,0,0,0,0,94,136,307,0.3488636363636364,880,19,8.154545454545454
joint_mm_0024,chunked_prefill_small,0,0,0,0,0,0,0,0.0,1111,26,11.828082808280827
joint_mm_0024,estimated_service_time_first,160,484,160,7,130,176,306,0.3224446786090622,949,18,5.405690200210748
joint_mm_0024,weighted_fair_share,158,488,158,7,87,125,304,0.30988786952089703,981,17,5.273190621814475
joint_mm_0024,least_laxity_first,142,596,142,7,108,158,308,0.34606741573033706,890,29,15.029213483146068
joint_mm_0024,kv_constrained_online,155,463,155,7,122,176,305,0.3099593495934959,984,17,5.960365853658536
joint_mm_0025,full_prefill,0,0,0,0,19,33,33,0.033846153846153845,975,15,2.5384615384615383
joint_mm_0025,chunked_prefill_small,0,0,0,0,1,1,3,0.003009027081243731,997,15,2.559679037111334
joint_mm_0025,estimated_service_time_first,7,67,7,19,19,33,31,0.033084311632870865,937,15,2.3874066168623265
joint_mm_0025,weighted_fair_share,7,61,7,19,19,33,31,0.03294367693942614,941,15,2.4144527098831032
joint_mm_0025,least_laxity_first,0,0,0,0,20,34,31,0.03739445114595899,829,15,3.2858866103739444
joint_mm_0025,kv_constrained_online,7,65,7,18,19,33,31,0.03297872340425532,940,15,2.428723404255319
joint_mm_0026,full_prefill,0,0,0,0,626,5519,648,0.9391304347826087,690,32,11.28695652173913
joint_mm_0026,chunked_prefill_small,0,0,0,0,610,3936,618,0.8512396694214877,726,35,11.629476584022038
joint_mm_0026,estimated_service_time_first,213,1049,213,8,626,4888,648,0.9391304347826087,690,32,11.282608695652174
joint_mm_0026,weighted_fair_share,196,775,196,6,626,4999,648,0.9391304347826087,690,32,11.569565217391304
joint_mm_0026,least_laxity_first,54,286,54,10,626,5436,648,0.9391304347826087,690,32,13.465217391304348
joint_mm_0026,kv_constrained_online,141,418,141,6,626,5238,648,0.9391304347826087,690,32,11.602898550724637
joint_mm_0027,full_prefill,0,0,0,0,146,189,547,0.33828076685219544,1617,37,13.137909709338281
joint_mm_0027,chunked_prefill_small,0,0,0,0,0,0,19,0.010549694614103275,1801,38,14.390893947806774
joint_mm_0027,estimated_service_time_first,375,1444,375,7,113,128,537,0.30915371329879104,1737,35,10.242947610823258
joint_mm_0027,weighted_fair_share,352,1444,352,7,93,104,540,0.2931596091205212,1842,35,9.940825190010857
joint_mm_0027,least_laxity_first,266,1118,266,7,92,96,539,0.3323057953144266,1622,42,19.970406905055487
joint_mm_0027,kv_constrained_online,370,1381,370,7,95,95,541,0.29955703211517165,1806,37,10.337763012181616
joint_mm_0028,full_prefill,13,25,13,4,7,9,20,0.006961364427427776,2873,25,8.034458753915768
joint_mm_0028,chunked_prefill_small,0,0,0,0,0,0,0,0.0,2419,18,7.613890037205457
joint_mm_0028,estimated_service_time_first,12,22,12,4,1,1,17,0.005747126436781609,2958,19,6.626774847870182
joint_mm_0028,weighted_fair_share,11,26,11,4,3,3,16,0.0060082613593691325,2663,19,7.056702966579047
joint_mm_0028,least_laxity_first,8,13,8,4,3,4,17,0.006256900993743099,2717,24,9.832167832167832
joint_mm_0028,kv_constrained_online,13,18,13,3,6,6,18,0.006232686980609419,2888,20,7.651315789473684
joint_mm_0029,full_prefill,53,162,53,7,6,6,68,0.01815754339118825,3745,24,9.31562082777036
joint_mm_0029,chunked_prefill_small,0,0,0,0,0,0,0,0.0,3640,26,9.923626373626373
joint_mm_0029,estimated_service_time_first,48,147,48,7,12,12,68,0.01803713527851459,3770,23,8.849071618037135
joint_mm_0029,weighted_fair_share,43,138,43,7,21,25,68,0.01917113053284466,3547,25,9.629546095291795
joint_mm_0029,least_laxity_first,47,155,47,7,21,44,73,0.021208599651365484,3442,27,11.77803602556653
joint_mm_0029,kv_constrained_online,49,138,49,7,11,13,67,0.017871432381968526,3749,24,9.414777273939718
joint_mm_0030,full_prefill,0,0,0,0,152,1846,163,0.3862559241706161,422,6,0.6374407582938388
joint_mm_0030,chunked_prefill_small,0,0,0,0,125,1083,135,0.32926829268292684,410,6,0.7878048780487805
joint_mm_0030,estimated_service_time_first,0,0,0,0,152,1846,163,0.3862559241706161,422,6,0.6374407582938388
joint_mm_0030,weighted_fair_share,8,16,8,2,152,1835,163,0.3862559241706161,422,6,0.6374407582938388
joint_mm_0030,least_laxity_first,0,0,0,0,152,1846,163,0.3862559241706161,422,6,0.6374407582938388
joint_mm_0030,kv_constrained_online,0,0,0,0,152,1846,163,0.3862559241706161,422,6,0.6374407582938388
joint_mm_0031,full_prefill,16,16,16,1,49,63,140,0.09648518263266713,1451,17,4.198483804272915
joint_mm_0031,chunked_prefill_small,0,0,0,0,0,0,0,0.0,1589,18,4.67526746381372
joint_mm_0031,estimated_service_time_first,85,344,85,7,24,35,137,0.09806728704366499,1397,17,3.4230493915533287
joint_mm_0031,weighted_fair_share,85,340,85,7,31,42,137,0.09906001446131597,1383,17,3.472885032537961
joint_mm_0031,least_laxity_first,60,169,60,7,47,58,138,0.10446631339894019,1321,18,7.230885692657078
joint_mm_0031,kv_constrained_online,88,330,88,7,32,43,140,0.1037037037037037,1350,17,3.597777777777778
joint_mm_0032,full_prefill,8,8,8,1,10,25,48,0.041201716738197426,1165,29,8.426609442060085
joint_mm_0032,chunked_prefill_small,0,0,0,0,4,6,7,0.0058823529411764705,1190,29,8.321008403361345
joint_mm_0032,estimated_service_time_first,32,149,32,13,8,23,49,0.03954802259887006,1239,29,6.788539144471348
joint_mm_0032,weighted_fair_share,32,137,32,12,8,23,49,0.04029605263157895,1216,29,7.0238486842105265
joint_mm_0032,least_laxity_first,23,95,23,14,10,25,48,0.04669260700389105,1028,29,11.196498054474707
joint_mm_0032,kv_constrained_online,32,138,32,13,8,23,49,0.03993480032599837,1227,29,7.070904645476773
joint_mm_0033,full_prefill,0,0,0,0,161,385,248,0.26666666666666666,930,14,2.2408602150537633
joint_mm_0033,chunked_prefill_small,0,0,0,0,78,142,103,0.10078277886497064,1022,14,2.3581213307240705
joint_mm_0033,estimated_service_time_first,57,321,57,11,180,435,247,0.26502145922746784,932,14,2.213519313304721
joint_mm_0033,weighted_fair_share,61,305,61,9,184,431,247,0.26731601731601734,924,14,2.232683982683983
joint_mm_0033,least_laxity_first,35,169,35,16,154,377,247,0.27566964285714285,896,14,2.408482142857143
joint_mm_0033,kv_constrained_online,57,316,57,11,183,438,247,0.26502145922746784,932,14,2.213519313304721
joint_mm_0034,full_prefill,19,109,19,11,30,82,49,0.02644360496492175,1853,45,12.0102536427415
joint_mm_0034,chunked_prefill_small,1,1,1,1,17,29,22,0.011777301927194861,1868,45,12.119914346895074
joint_mm_0034,estimated_service_time_first,22,112,22,12,18,31,44,0.021348859776807377,2061,43,8.684133915574964
joint_mm_0034,weighted_fair_share,22,126,22,15,17,27,43,0.02091439688715953,2056,42,8.571984435797665
joint_mm_0034,least_laxity_first,29,124,29,9,31,60,49,0.026429341963322545,1854,45,13.97141316073355
joint_mm_0034,kv_constrained_online,22,116,22,14,18,26,41,0.020246913580246915,2025,41,8.888395061728396
joint_mm_0035,full_prefill,0,0,0,0,1,1,51,0.012996941896024464,3924,28,12.347349643221202
joint_mm_0035,chunked_prefill_small,0,0,0,0,0,0,0,0.0,4240,29,13.156603773584905
joint_mm_0035,estimated_service_time_first,0,0,0,0,1,1,9,0.0021691973969631237,4149,22,8.342251144854181
joint_mm_0035,weighted_fair_share,1,1,1,1,1,1,3,0.0007446016381236039,4029,23,8.909406800694962
joint_mm_0035,least_laxity_first,0,0,0,0,2,2,4,0.0010139416983523447,3945,32,15.965779467680608
joint_mm_0035,kv_constrained_online,0,0,0,0,1,1,4,0.0009687575684185032,4129,24,9.274158391862436
joint_mm_0036,full_prefill,0,0,0,0,0,0,28,0.01792573623559539,1562,19,8.2202304737516
joint_mm_0036,chunked_prefill_small,0,0,0,0,0,0,0,0.0,1632,19,8.670343137254902
joint_mm_0036,estimated_service_time_first,19,37,19,3,1,1,28,0.018396846254927726,1522,18,6.304862023653088
joint_mm_0036,weighted_fair_share,20,39,20,3,0,0,28,0.017467248908296942,1603,18,6.46662507797879
joint_mm_0036,least_laxity_first,12,21,12,3,1,1,28,0.018421052631578946,1520,20,10.991447368421053
joint_mm_0036,kv_constrained_online,18,30,18,3,1,1,28,0.017937219730941704,1561,17,7.156310057655349
joint_mm_0037,full_prefill,0,0,0,0,300,1024,364,0.5996705107084019,607,29,8.894563426688633
joint_mm_0037,chunked_prefill_small,0,0,0,0,179,452,239,0.34992679355783307,683,31,8.93411420204978
joint_mm_0037,estimated_service_time_first,204,1704,204,14,208,467,354,0.5137880986937591,689,25,6.4760522496371555
joint_mm_0037,weighted_fair_share,217,1707,217,13,228,545,353,0.5093795093795094,693,25,6.313131313131313
joint_mm_0037,least_laxity_first,51,244,51,15,308,1288,357,0.6252189141856392,571,30,11.882661996497372
joint_mm_0037,kv_constrained_online,219,1732,219,13,206,511,352,0.5168869309838473,681,25,6.60352422907489
joint_mm_0038,full_prefill,0,0,0,0,38,96,322,0.08383233532934131,3841,45,19.485810986722207
joint_mm_0038,chunked_prefill_small,0,0,0,0,0,0,0,0.0,4150,46,19.81421686746988
joint_mm_0038,estimated_service_time_first,253,971,253,7,40,98,318,0.08069018015732048,3941,39,17.021568129916265
joint_mm_0038,weighted_fair_share,247,989,247,7,36,94,319,0.07990981963927855,3992,39,16.972945891783567
joint_mm_0038,least_laxity_first,185,764,185,7,58,124,318,0.08364018937401367,3802,47,24.211467648605996
joint_mm_0038,kv_constrained_online,242,940,242,7,48,106,318,0.08083375699034062,3934,40,17.90645653279105
joint_mm_0039,full_prefill,6,22,6,7,0,0,13,0.004369747899159664,2975,52,17.598319327731094
joint_mm_0039,chunked_prefill_small,0,0,0,0,0,0,0,0.0,3065,56,19.2721044045677
joint_mm_0039,estimated_service_time_first,5,7,5,2,2,2,10,0.0031806615776081423,3144,51,12.176526717557252
joint_mm_0039,weighted_fair_share,4,7,4,3,1,1,10,0.0031279324366593683,3197,51,12.29558961526431
joint_mm_0039,least_laxity_first,7,18,7,6,3,3,12,0.0043875685557586835,2735,53,25.690310786106032
joint_mm_0039,kv_constrained_online,5,11,5,4,0,0,11,0.0035506778566817302,3098,52,15.66333118140736
joint_mm_0040,full_prefill,0,0,0,0,171,179,684,0.27229299363057324,2512,29,13.371019108280255
joint_mm_0040,chunked_prefill_small,0,0,0,0,13,21,67,0.02451518477863154,2733,33,14.76728869374314
joint_mm_0040,estimated_service_time_first,446,1861,446,7,238,262,678,0.25662376987130964,2642,22,9.862604087812263
joint_mm_0040,weighted_fair_share,460,1654,460,7,154,162,677,0.25403377110694186,2665,25,10.206754221388367
joint_mm_0040,least_laxity_first,308,1134,308,7,217,235,675,0.27506112469437655,2454,37,20.54156479217604
joint_mm_0040,kv_constrained_online,461,1791,461,7,116,140,676,0.25850860420650096,2615,25,10.726959847036328
joint_mm_0041,full_prefill,0,0,0,0,4,4,144,0.08013355592654424,1797,24,10.812465219810795
joint_mm_0041,chunked_prefill_small,0,0,0,0,0,0,0,0.0,2397,27,13.221526908635795
joint_mm_0041,estimated_service_time_first,4,4,4,1,0,0,13,0.006568974229408792,1979,19,6.186457806973219
joint_mm_0041,weighted_fair_share,4,6,4,2,0,0,20,0.010565240359218173,1893,19,6.962493396724775
joint_mm_0041,least_laxity_first,6,6,6,1,0,0,19,0.010770975056689343,1764,31,16.17063492063492
joint_mm_0041,kv_constrained_online,7,8,7,2,0,0,11,0.0057682223387519665,1907,21,8.611955951756686
joint_mm_0042,full_prefill,0,0,0,0,14,22,44,0.057291666666666664,768,21,2.4036458333333335
joint_mm_0042,chunked_prefill_small,0,0,0,0,0,0,0,0.0,847,23,3.1003541912632824
joint_mm_0042,estimated_service_time_first,14,91,14,11,5,6,22,0.02838709677419355,775,21,1.8683870967741936
joint_mm_0042,weighted_fair_share,16,104,16,10,13,22,29,0.036523929471032744,794,21,1.897984886649874
joint_mm_0042,least_laxity_first,4,16,4,7,15,30,33,0.04741379310344827,696,21,3.5689655172413794
joint_mm_0042,kv_constrained_online,16,67,16,8,8,9,29,0.036848792884371026,787,21,1.903430749682338
joint_mm_0043,full_prefill,0,0,0,0,3,3,151,0.04685076016134036,3223,36,14.010859447719517
joint_mm_0043,chunked_prefill_small,0,0,0,0,0,0,0,0.0,3440,37,14.190988372093024
joint_mm_0043,estimated_service_time_first,117,296,117,7,10,12,150,0.046699875466998754,3212,32,11.096824408468244
