scenario_id,step,acquisition_type,alt_policy_id,chosen_policy_id,canonical_ref_action,canonical_alt_action,sbs_ref_anwg,sbs_cf_anwg,sbs_delta_anwg,sbs_abs_delta_anwg,sbs_nonzero,alive_delta_anwg,alive_abs_delta_anwg,alive_nonzero,fold,n_elevated_mechanisms,live_fingerprint_unchanged,cf_extra_steps,ref_extra_steps
joint_mm_0115,10,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (1,)),)","((0, (1,)),)",0.17964619344084018,0.17964619344084018,0.0,0.0,False,0.0,0.0,False,3,2,True,1577,1577
joint_mm_0115,54,AGREEMENT_CONTROL,least_laxity_first,weighted_fair_share,"((0, (2,)),)","((0, (2,)),)",0.17964619344084018,0.17964619344084018,0.0,0.0,False,0.0,0.0,False,3,2,True,1533,1533
joint_mm_0115,56,AGREEMENT_CONTROL,least_laxity_first,weighted_fair_share,"((0, (3,)),)","((0, (3,)),)",0.17964619344084018,0.17964619344084018,0.0,0.0,False,0.0,0.0,False,3,2,True,1531,1531
joint_mm_0115,59,AGREEMENT_CONTROL,chunked_prefill_small,full_prefill,"((0, (4,)),)","((0, (4,)),)",0.17964619344084018,0.17964619344084018,0.0,0.0,False,0.0,0.0,False,3,2,True,1528,1528
joint_mm_0115,95,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (15,)),)",(),0.17964619344084018,0.17964619344084018,0.0,0.0,False,0.0,0.0,False,3,2,True,1492,1492
joint_mm_0115,219,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (16,)),)",(),0.17964619344084018,0.17964619344084018,0.0,0.0,False,0.0,0.0,False,3,2,True,1368,1384
joint_mm_0115,226,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (17,)),)",(),0.1570598648997667,0.17964619344084018,0.02258632854107348,0.02258632854107348,True,0.0,0.0,False,3,2,True,1377,1365
joint_mm_0115,258,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (22,)),)",(),0.1570598648997667,0.1570598648997667,0.0,0.0,False,0.0,0.0,False,3,2,True,1333,1333
joint_mm_0115,523,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (24,)),)",(),0.1570598648997667,0.1570598648997667,0.0,0.0,False,0.0,0.0,False,3,2,True,1068,1068
joint_mm_0115,537,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (19, 27, 33)),)",(),0.1570598648997667,0.1570598648997667,0.0,0.0,False,0.0,0.0,False,3,2,True,1055,1054
joint_mm_0115,560,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (28,)),)",(),0.1570598648997667,0.1570598648997667,0.0,0.0,False,0.0,0.0,False,3,2,True,1031,1031
joint_mm_0115,571,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (31,)),)",(),0.1570598648997667,0.1570598648997667,0.0,0.0,False,0.0,0.0,False,3,2,True,1020,1020
joint_mm_0115,582,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (18,)),)",(),0.1570598648997667,0.1570598648997667,0.0,0.0,False,0.0,0.0,False,3,2,True,1009,1009
joint_mm_0115,587,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (20,)),)",(),0.1570598648997667,0.1570598648997667,0.0,0.0,False,0.0,0.0,False,3,2,True,1004,1004
joint_mm_0116,268,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (0,)),)","((0, (0,)),)",0.25160719502176937,0.25160719502176937,0.0,0.0,False,0.0,0.0,False,2,2,True,4653,4653
joint_mm_0116,269,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (1, 2, 6)),)",(),0.29354172752539764,0.3681846889975078,0.07464296147211014,0.07464296147211014,True,0.0,0.0,False,2,2,True,4652,4637
joint_mm_0116,270,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,(),(),0.29354172752539764,0.29354172752539764,0.0,0.0,False,0.0,0.0,False,2,2,True,4636,4636
joint_mm_0116,271,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,(),(),0.29354172752539764,0.29354172752539764,0.0,0.0,False,0.0,0.0,False,2,2,True,4635,4635
joint_mm_0116,272,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,(),(),0.29354172752539764,0.29354172752539764,0.0,0.0,False,0.0,0.0,False,2,2,True,4634,4634
joint_mm_0116,273,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,(),(),0.29354172752539764,0.29354172752539764,0.0,0.0,False,0.0,0.0,False,2,2,True,4633,4633
joint_mm_0116,550,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (5,)),)",(),0.2188987660532874,0.29354172752539764,0.07464296147211025,0.07464296147211025,True,0.0,0.0,False,2,2,True,4356,4388
joint_mm_0116,676,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (26,)),)",(),0.2267262078643993,0.2188987660532874,-0.00782744181111189,0.00782744181111189,True,0.0,0.0,False,2,2,True,4262,4330
joint_mm_0116,688,DISAGREEMENT,chunked_prefill_small,full_prefill,"((0, (3,)),)",(),0.25160719502176937,0.2267262078643993,-0.024880987157370082,0.024880987157370082,True,0.0,0.0,False,2,2,True,4319,4345
joint_mm_0116,788,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (29,)),)",(),0.17696423354965918,0.25160719502176937,0.07464296147211019,0.07464296147211019,True,0.0,0.0,False,2,2,True,4246,4055
joint_mm_0116,949,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (17,)),)",(),0.3105952728716557,0.17696423354965918,-0.13363103932199655,0.13363103932199655,True,0.0,0.0,False,2,2,True,3894,3975
joint_mm_0116,1196,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (38,)),)",(),0.33547626002902586,0.3105952728716557,-0.024880987157370138,0.024880987157370138,True,0.0,0.0,False,2,2,True,3728,3763
joint_mm_0116,1208,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (31,)),)",(),0.352529805375284,0.33547626002902586,-0.017053545346258137,0.017053545346258137,True,0.0,0.0,False,2,2,True,3751,3765
joint_mm_0116,1308,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (21,)),)",(),0.28571428571428575,0.352529805375284,0.06681551966099825,0.06681551966099825,True,0.0,0.0,False,2,2,True,3664,3720
joint_mm_0116,1469,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (4,)),)",(),0.2608332985569156,0.28571428571428575,0.024880987157370138,0.024880987157370138,True,0.0,0.0,False,2,2,True,3559,3554
joint_mm_0117,11,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,"((0, (0,)),)","((0, (0,)),)",0.4635599402543475,0.4635599402543475,0.0,0.0,False,0.0,0.0,False,1,3,True,1155,1155
joint_mm_0117,12,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (1, 2)),)","((0, (1,)),)",0.4635599402543475,0.4635599402543475,0.0,0.0,False,0.0,0.0,False,1,3,True,1154,1154
joint_mm_0117,13,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,"((0, (3,)),)","((0, (3,)),)",0.4635599402543475,0.4635599402543475,0.0,0.0,False,0.0,0.0,False,1,3,True,1153,1153
joint_mm_0117,14,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,"((0, (4,)),)","((0, (4,)),)",0.4635599402543475,0.4635599402543475,0.0,0.0,False,0.0,0.0,False,1,3,True,1152,1152
joint_mm_0117,55,AGREEMENT_CONTROL,least_laxity_first,weighted_fair_share,"((0, (5,)),)","((0, (5,)),)",0.4635599402543475,0.4635599402543475,0.0,0.0,False,0.0,0.0,False,1,3,True,1111,1111
joint_mm_0117,76,AGREEMENT_CONTROL,least_laxity_first,weighted_fair_share,"((0, (6,)),)","((0, (6,)),)",0.4635599402543475,0.4635599402543475,0.0,0.0,False,0.0,0.0,False,1,3,True,1090,1090
joint_mm_0117,189,DISAGREEMENT,chunked_prefill_small,full_prefill,"((0, (10,)),)",(),0.48983916356086477,0.4576023898261007,-0.03223677373476408,0.03223677373476408,True,0.0,0.0,False,1,3,True,1076,1021
joint_mm_0117,198,DISAGREEMENT,chunked_prefill_small,full_prefill,"((0, (11,)),)",(),0.48983916356086477,0.48983916356086477,0.0,0.0,False,0.0,0.0,False,1,3,True,1012,986
joint_mm_0117,216,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (15,)),)",(),0.48983916356086477,0.48983916356086477,0.0,0.0,False,0.0,0.0,False,1,3,True,968,968
joint_mm_0117,223,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (32,)),)",(),0.48983916356086477,0.48983916356086477,0.0,0.0,False,0.0,0.0,False,1,3,True,962,961
joint_mm_0117,241,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (28,)),)",(),0.48388161313261796,0.48983916356086477,0.005957550428246805,0.005957550428246805,True,0.0,0.0,False,1,3,True,944,959
joint_mm_0117,250,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (26,)),)",(),0.5042032860108885,0.48388161313261796,-0.020321672878270525,0.020321672878270525,True,0.0,0.0,False,1,3,True,950,997
joint_mm_0117,254,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (25,)),)",(),0.4779240627043712,0.5042032860108885,0.026279223306517274,0.026279223306517274,True,0.0,0.0,False,1,3,True,993,991
joint_mm_0117,265,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (36,)),)",(),0.4779240627043712,0.4779240627043712,0.0,0.0,False,0.0,0.0,False,1,3,True,981,980
joint_mm_0117,273,DISAGREEMENT,full_prefill,least_laxity_first,"((0, (23,)),)",(),0.524524958889159,0.4779240627043712,-0.04660089618478774,0.04660089618478774,True,0.0,0.0,False,1,3,True,972,980
joint_mm_0118,1,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (0,)),)","((0, (0,)),)",0.2794652708485325,0.2794652708485325,0.0,0.0,False,0.0,0.0,False,2,2,True,5612,5612
joint_mm_0118,69,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (1,)),)","((0, (1,)),)",0.2794652708485325,0.2794652708485325,0.0,0.0,False,0.0,0.0,False,2,2,True,5544,5544
joint_mm_0118,86,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (2,)),)","((0, (2,)),)",0.2794652708485325,0.2794652708485325,0.0,0.0,False,0.0,0.0,False,2,2,True,5527,5527
joint_mm_0118,267,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (3,)),)","((0, (3,)),)",0.2794652708485325,0.2794652708485325,0.0,0.0,False,0.0,0.0,False,2,2,True,5346,5346
joint_mm_0118,297,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (4,)),)","((0, (4,)),)",0.2794652708485325,0.2794652708485325,0.0,0.0,False,0.0,0.0,False,2,2,True,5316,5316
joint_mm_0118,406,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (6,)),)",(),0.2794652708485325,0.2794652708485325,0.0,0.0,False,0.0,0.0,False,2,2,True,5207,5207
joint_mm_0118,673,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (8,)),)",(),0.2794652708485325,0.2536358107810035,-0.02582946006752901,0.02582946006752901,True,0.0274579731577784,0.0274579731577784,True,2,2,True,5268,4940
joint_mm_0118,674,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (9,)),)",(),0.31018027018680977,0.2794652708485325,-0.03071499933827726,0.03071499933827726,True,0.0,0.0,False,2,2,True,4939,4912
joint_mm_0118,698,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (10,)),)",(),0.2536358107810035,0.31018027018680977,0.05654445940580627,0.05654445940580627,True,0.0,0.0,False,2,2,True,4889,4912
joint_mm_0118,799,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (17,)),)",(),0.2536358107810035,0.2536358107810035,0.0,0.0,False,0.0,0.0,False,2,2,True,4811,4811
joint_mm_0118,846,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (13,)),)",(),0.2536358107810035,0.2536358107810035,0.0,0.0,False,0.0,0.0,False,2,2,True,4766,4764
joint_mm_0118,862,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (15,)),)",(),0.1696333782174188,0.2536358107810035,0.0840024325635847,0.0840024325635847,True,0.0,0.0,False,2,2,True,4748,4727
joint_mm_0118,1004,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (19,)),)",(),0.18417662134143273,0.1696333782174188,-0.014543243124013921,0.014543243124013921,True,0.0,0.0,False,2,2,True,4586,4584
joint_mm_0118,1050,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (14,)),)",(),0.18417662134143273,0.18417662134143273,0.0,0.0,False,0.0,0.0,False,2,2,True,4539,4538
joint_mm_0118,1117,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (12,)),)",(),0.18417662134143273,0.18417662134143273,0.0,0.0,False,0.0,0.0,False,2,2,True,4471,4471
joint_mm_0119,17,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (0,)),)","((0, (0,)),)",0.610747531825979,0.610747531825979,0.0,0.0,False,0.0,0.0,False,0,4,True,1549,1549
joint_mm_0119,24,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (1,)),)","((0, (1,)),)",0.610747531825979,0.610747531825979,0.0,0.0,False,0.0,0.0,False,0,4,True,1542,1542
joint_mm_0119,94,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,"((0, (2, 3)),)","((0, (2, 3)),)",0.610747531825979,0.610747531825979,0.0,0.0,False,0.0,0.0,False,0,4,True,1472,1472
joint_mm_0119,139,AGREEMENT_CONTROL,least_laxity_first,weighted_fair_share,"((0, (4,)),)","((0, (4,)),)",0.610747531825979,0.610747531825979,0.0,0.0,False,0.0,0.0,False,0,4,True,1427,1427
joint_mm_0119,142,AGREEMENT_CONTROL,least_laxity_first,weighted_fair_share,"((0, (5,)),)","((0, (5,)),)",0.610747531825979,0.610747531825979,0.0,0.0,False,0.0,0.0,False,0,4,True,1424,1424
joint_mm_0119,167,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (7,)),)",(),0.610747531825979,0.610747531825979,0.0,0.0,False,0.0,0.0,False,0,4,True,1399,1399
joint_mm_0119,306,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (10, 11)),)","((0, (11,)),)",0.610747531825979,0.610747531825979,0.0,0.0,False,0.0,0.0,False,0,4,True,1259,1260
joint_mm_0119,310,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (12,)),)",(),0.610747531825979,0.610747531825979,0.0,0.0,False,0.0,0.0,False,0,4,True,1256,1256
joint_mm_0119,362,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (20, 24)),)",(),0.610747531825979,0.610747531825979,0.0,0.0,False,0.0,0.0,False,0,4,True,1204,1204
joint_mm_0119,383,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (18,)),)",(),0.610747531825979,0.610747531825979,0.0,0.0,False,0.0,0.0,False,0,4,True,1183,1206
joint_mm_0119,404,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (25,)),)",(),0.610747531825979,0.610747531825979,0.0,0.0,False,0.0,0.0,False,0,4,True,1185,1185
joint_mm_0119,408,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (26,)),)",(),0.610747531825979,0.610747531825979,0.0,0.0,False,-0.0208314155424421,0.0208314155424421,True,0,4,True,1181,1181
joint_mm_0119,427,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (13, 14)),)",(),0.610747531825979,0.610747531825979,0.0,0.0,False,0.0,0.0,False,0,4,True,1162,1172
joint_mm_0119,458,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (33,)),)",(),0.610747531825979,0.610747531825979,0.0,0.0,False,0.0,0.0,False,0,4,True,1142,1141
joint_mm_0119,460,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (30,)),)",(),0.610747531825979,0.610747531825979,0.0,0.0,False,0.0,0.0,False,0,4,True,1139,1139
joint_mm_0120,5,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (0,)),)","((0, (0,)),)",0.7487306629565292,0.7487306629565292,0.0,0.0,False,0.0,0.0,False,2,2,True,784,784
joint_mm_0120,10,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (1,)),)","((0, (1,)),)",0.7487306629565292,0.7487306629565292,0.0,0.0,False,0.0,0.0,False,2,2,True,779,779
joint_mm_0120,11,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (2,)),)","((0, (2,)),)",0.7487306629565292,0.7487306629565292,0.0,0.0,False,0.0,0.0,False,2,2,True,778,778
joint_mm_0120,38,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (3,)),)","((0, (3,)),)",0.7487306629565292,0.7487306629565292,0.0,0.0,False,0.0,0.0,False,2,2,True,751,751
joint_mm_0120,40,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,"((0, (4, 5)),)","((0, (4, 5)),)",0.7487306629565292,0.7487306629565292,0.0,0.0,False,0.0,0.0,False,2,2,True,749,749
joint_mm_0120,104,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (29, 30)),)","((0, (29,)),)",0.7487306629565292,0.7487306629565292,0.0,0.0,False,0.0,0.0,False,2,2,True,685,685
joint_mm_0120,105,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (31,)),)",(),0.7487306629565292,0.7487306629565292,0.0,0.0,False,0.0,0.0,False,2,2,True,684,684
joint_mm_0120,120,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (32,)),)",(),0.7487306629565292,0.7487306629565292,0.0,0.0,False,0.0,0.0,False,2,2,True,669,669
joint_mm_0120,197,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (34,)),)",(),0.7487306629565292,0.7487306629565292,0.0,0.0,False,0.0,0.0,False,2,2,True,592,592
joint_mm_0120,202,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (44,)),)",(),0.7487306629565292,0.7487306629565292,0.0,0.0,False,0.0,0.0,False,2,2,True,587,587
joint_mm_0120,214,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (38,)),)",(),0.7487306629565292,0.7487306629565292,0.0,0.0,False,0.0,0.0,False,2,2,True,575,575
joint_mm_0120,217,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (37,)),)",(),0.7487306629565292,0.7487306629565292,0.0,0.0,False,0.0,0.0,False,2,2,True,572,572
joint_mm_0120,245,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (42,)),)",(),0.7487306629565292,0.7487306629565292,0.0,0.0,False,0.0,0.0,False,2,2,True,544,544
joint_mm_0120,254,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (40,)),)",(),0.7487306629565292,0.7487306629565292,0.0,0.0,False,0.0,0.0,False,2,2,True,535,535
joint_mm_0120,257,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (36, 39)),)",(),0.7487306629565292,0.7487306629565292,0.0,0.0,False,0.0,0.0,False,2,2,True,532,532
joint_mm_0121,10,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (0,)),)","((0, (0,)),)",0.2873705709878529,0.2873705709878529,0.0,0.0,False,0.0,0.0,False,2,2,True,2967,2967
joint_mm_0121,40,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (1,)),)","((0, (1,)),)",0.2873705709878529,0.2873705709878529,0.0,0.0,False,0.0,0.0,False,2,2,True,2937,2937
joint_mm_0121,49,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,"((0, (2,)),)","((0, (2,)),)",0.2873705709878529,0.2873705709878529,0.0,0.0,False,0.0,0.0,False,2,2,True,2928,2928
joint_mm_0121,87,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (3,)),)","((0, (3,)),)",0.2873705709878529,0.2873705709878529,0.0,0.0,False,0.0,0.0,False,2,2,True,2890,2890
joint_mm_0121,88,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,"((0, (4,)),)","((0, (4,)),)",0.2873705709878529,0.2873705709878529,0.0,0.0,False,0.0,0.0,False,2,2,True,2889,2889
joint_mm_0121,99,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (7,)),)",(),0.2873705709878529,0.2873705709878529,0.0,0.0,False,0.0,0.0,False,2,2,True,2878,2878
joint_mm_0121,251,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (10,)),)",(),0.2873705709878529,0.2873705709878529,0.0,0.0,False,0.0,0.0,False,2,2,True,2726,2726
joint_mm_0121,323,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (8,)),)",(),0.2873705709878529,0.2873705709878529,0.0,0.0,False,0.0,0.0,False,2,2,True,2654,2654
joint_mm_0121,391,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (9,)),)",(),0.2873705709878529,0.2873705709878529,0.0,0.0,False,0.0,0.0,False,2,2,True,2586,2586
joint_mm_0121,495,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (13,)),)",(),0.2873705709878529,0.2873705709878529,0.0,0.0,False,0.0,0.0,False,2,2,True,2482,2482
joint_mm_0121,566,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (14,)),)",(),0.2873705709878529,0.2873705709878529,0.0,0.0,False,0.0,0.0,False,2,2,True,2411,2411
joint_mm_0121,602,DISAGREEMENT,full_prefill,weighted_fair_share,"((0, (15,)),)",(),0.2873705709878529,0.2873705709878529,0.0,0.0,False,0.0,0.0,False,2,2,True,2376,2375
joint_mm_0121,606,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (16,)),)",(),0.2873705709878529,0.2873705709878529,0.0,0.0,False,0.0,0.0,False,2,2,True,2371,2371
joint_mm_0121,610,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (17,)),)",(),0.2873705709878529,0.2873705709878529,0.0,0.0,False,0.0,0.0,False,2,2,True,2367,2367
joint_mm_0121,612,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (11,)),)",(),0.2873705709878529,0.2873705709878529,0.0,0.0,False,0.0,0.0,False,2,2,True,2365,2365
joint_mm_0122,23,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,"((0, (0,)),)","((0, (0,)),)",0.01707072892025292,0.01707072892025292,0.0,0.0,False,0.0,0.0,False,1,2,True,1054,1054
joint_mm_0122,43,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (1, 2)),)","((0, (1,)),)",0.01707072892025292,0.01707072892025292,0.0,0.0,False,0.0,0.0,False,1,2,True,1034,1034
joint_mm_0122,59,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (3,)),)",(),0.01707072892025292,0.00853536446012646,-0.00853536446012646,0.00853536446012646,True,0.0,0.0,False,1,2,True,1036,1018
joint_mm_0122,60,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,(),(),0.01707072892025292,0.01707072892025292,0.0,0.0,False,0.0,0.0,False,1,2,True,1017,1017
joint_mm_0122,61,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,(),(),0.01707072892025292,0.01707072892025292,0.0,0.0,False,0.0,0.0,False,1,2,True,1016,1016
joint_mm_0122,62,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,(),(),0.01707072892025292,0.01707072892025292,0.0,0.0,False,0.0,0.0,False,1,2,True,1015,1015
joint_mm_0122,63,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,(),(),0.01707072892025292,0.01707072892025292,0.0,0.0,False,0.0,0.0,False,1,2,True,1014,1014
joint_mm_0122,109,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (5,)),)",(),0.00853536446012646,0.00853536446012646,0.0,0.0,False,0.0085353644601264,0.0085353644601264,True,1,2,True,968,965
joint_mm_0122,112,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (7,)),)",(),0.00853536446012646,0.00853536446012646,0.0,0.0,False,0.0,0.0,False,1,2,True,962,962
joint_mm_0122,122,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (8,)),)",(),0.00853536446012646,0.00853536446012646,0.0,0.0,False,0.0170707289202529,0.0170707289202529,True,1,2,True,952,952
joint_mm_0122,134,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (4, 6)),)",(),0.01707072892025292,0.01707072892025292,0.0,0.0,False,0.0,0.0,False,1,2,True,954,939
joint_mm_0122,136,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (9, 10)),)",(),0.00853536446012646,0.01707072892025292,0.00853536446012646,0.00853536446012646,True,0.0,0.0,False,1,2,True,938,964
joint_mm_0122,197,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (11,)),)",(),0.01707072892025292,0.00853536446012646,-0.00853536446012646,0.00853536446012646,True,0.0085353644601264,0.0085353644601264,True,1,2,True,903,902
joint_mm_0122,259,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (32,)),)",(),0.01707072892025292,0.01707072892025292,0.0,0.0,False,0.0,0.0,False,1,2,True,840,840
joint_mm_0122,278,DISAGREEMENT,full_prefill,kv_constrained_online,"((0, (23,)),)",(),0.01707072892025292,0.01707072892025292,0.0,0.0,False,0.0085353644601264,0.0085353644601264,True,1,2,True,821,821
joint_mm_0123,37,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (0, 1)),)","((0, (0, 1)),)",0.5918100999313531,0.5918100999313531,0.0,0.0,False,0.0,0.0,False,2,4,True,1332,1332
joint_mm_0123,44,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (2,)),)","((0, (2,)),)",0.5918100999313531,0.5918100999313531,0.0,0.0,False,0.0,0.0,False,2,4,True,1325,1325
joint_mm_0123,105,AGREEMENT_CONTROL,weighted_fair_share,estimated_service_time_first,"((0, (3,)),)","((0, (3,)),)",0.5918100999313531,0.5918100999313531,0.0,0.0,False,0.0,0.0,False,2,4,True,1264,1264
joint_mm_0123,106,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,"((0, (4,)),)","((0, (4,)),)",0.5918100999313531,0.5918100999313531,0.0,0.0,False,0.0,0.0,False,2,4,True,1263,1263
joint_mm_0123,114,AGREEMENT_CONTROL,estimated_service_time_first,chunked_prefill_small,"((0, (5,)),)","((0, (5,)),)",0.5918100999313531,0.5918100999313531,0.0,0.0,False,0.0,0.0,False,2,4,True,1255,1255
joint_mm_0123,263,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (17,)),)",(),0.5918100999313531,0.5918100999313531,0.0,0.0,False,0.0,0.0,False,2,4,True,1107,1106
joint_mm_0123,315,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (20, 21)),)",(),0.5918100999313531,0.5918100999313531,0.0,0.0,False,0.0,0.0,False,2,4,True,1055,1054
joint_mm_0123,320,DISAGREEMENT,chunked_prefill_small,full_prefill,"((0, (18,)),)",(),0.5918100999313531,0.5918100999313531,0.0,0.0,False,0.0,0.0,False,2,4,True,1049,1049
joint_mm_0123,336,DISAGREEMENT,chunked_prefill_small,full_prefill,"((0, (19,)),)",(),0.5918100999313531,0.5918100999313531,0.0,0.0,False,0.0,0.0,False,2,4,True,1033,1033
joint_mm_0123,347,DISAGREEMENT,full_prefill,chunked_prefill_small,"((0, (22,)),)",(),0.5918100999313531,0.5918100999313531,0.0,0.0,False,0.0,0.0,False,2,4,True,1023,1022
joint_mm_0123,371,DISAGREEMENT,full_prefill,estimated_service_time_first,"((0, (23,)),)",(),0.5918100999313531,0.5918100999313531,0.0,0.0,False,0.0,0.0,False,2,4,True,998,998
