state_id,num_non_sbs_branches,mean_ref_latency_original,mean_ref_latency_corrected,mean_ref_latency_delta_s,mean_ref_latency_changed,p95_ref_latency_original,p95_ref_latency_corrected,p95_ref_latency_delta_s,p95_ref_latency_changed,defect_source_branch_id
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10207,1,0.04748147461865442,0.04783282597000577,-0.00035135135135135054,True,0.13317048139572274,0.13317048139572274,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10207::26d3a5c5f26ff5e803b46278a2834c05ceef1ff4c21b6d4b809104882f1ff1d2
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10208,1,0.04749498813216795,0.04783282597000577,-0.0003378378378378205,True,0.13317048139572274,0.13317048139572274,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10208::26d3a5c5f26ff5e803b46278a2834c05ceef1ff4c21b6d4b809104882f1ff1d2
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10209,1,0.04750850164568146,0.04783282597000577,-0.0003243243243243113,True,0.13317048139572274,0.13317048139572274,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10209::26d3a5c5f26ff5e803b46278a2834c05ceef1ff4c21b6d4b809104882f1ff1d2
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10210,1,0.047522015159194964,0.04783282597000577,-0.000310810810810809,True,0.13317048139572274,0.13317048139572274,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10210::26d3a5c5f26ff5e803b46278a2834c05ceef1ff4c21b6d4b809104882f1ff1d2
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10402,1,0.04662239658649191,0.04662239658649191,0.0,False,0.12777707557678394,0.12777707557678394,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step10402::dde74eb1f28a7763e01b867b5bcbb5b14527d596d4fbd37a5e1a9a6c7842e83d
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11104,1,0.03672673412164096,0.03681006745497428,-8.333333333332416e-05,True,0.12656282081604164,0.12656282081604164,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11104::38b02bc7b98dd11c87ed3b08507d9c726a24a84d763dcc97468e8c4224bf22f5
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11105,1,0.03672673412164096,0.03681006745497428,-8.333333333332416e-05,True,0.12656282081604164,0.12656282081604164,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11105::20607260b141e02e7c757dde9874c383bca8dd95a343fbecb0a08f25946ac33c
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11106,1,0.03672673412164096,0.03681006745497428,-8.333333333332416e-05,True,0.12656282081604164,0.12656282081604164,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11106::38b02bc7b98dd11c87ed3b08507d9c726a24a84d763dcc97468e8c4224bf22f5
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11107,1,0.03674756745497428,0.03681006745497428,-6.250000000000006e-05,True,0.12656282081604164,0.12656282081604164,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11107::38b02bc7b98dd11c87ed3b08507d9c726a24a84d763dcc97468e8c4224bf22f5
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11108,1,0.0367684007883076,0.03681006745497428,-4.1666666666682894e-05,True,0.12656282081604164,0.12656282081604164,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11108::38b02bc7b98dd11c87ed3b08507d9c726a24a84d763dcc97468e8c4224bf22f5
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11116,1,0.03726519397979132,0.03735030036277003,-8.51063829787127e-05,True,0.12696757240295573,0.12696757240295573,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11116::38b02bc7b98dd11c87ed3b08507d9c726a24a84d763dcc97468e8c4224bf22f5
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11117,1,0.03728647057553599,0.03735030036277003,-6.38297872340432e-05,True,0.12696757240295573,0.12696757240295573,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11117::38b02bc7b98dd11c87ed3b08507d9c726a24a84d763dcc97468e8c4224bf22f5
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11118,1,0.03730774717128066,0.03735030036277003,-4.25531914893737e-05,True,0.12696757240295573,0.12696757240295573,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11118::38b02bc7b98dd11c87ed3b08507d9c726a24a84d763dcc97468e8c4224bf22f5
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11119,1,0.03732902376702537,0.03735030036277003,-2.1276595744662563e-05,True,0.12696757240295573,0.12696757240295573,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step11119::38b02bc7b98dd11c87ed3b08507d9c726a24a84d763dcc97468e8c4224bf22f5
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step9700,1,0.04579568982928027,0.04579568982928027,0.0,False,0.12615806922912748,0.12615806922912748,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w21::faithful::kv_16000::step9700::32b77e2e8a948bdd1cbf983d14a7ec18dd10957c1dca32bc5ae30e1c8be96b6e
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::active_4::step1165,1,0.03913585025536132,0.039129862231409226,5.988023952095689e-06,True,0.09849444026947045,0.09849444026947045,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::active_4::step1165::49cdaa8b4d8dd51e3a8146d94e2b933b6b430f5afc41799d4a4148e3d0248c98
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::active_4::step1199,1,0.039078505376490616,0.03910899318136867,-3.0487804878055746e-05,True,0.09875426206588775,0.09875426206588775,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::active_4::step1199::f83d8c6ee3ac9825ddf014615df0e01b95eda3f7cc1c400689047fb386f9374d
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::active_4::step38720,1,0.03278689285560959,0.032749855818572766,3.703703703682171e-05,True,0.09058398370743026,0.09058398370743026,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::active_4::step38720::466cce450613d941fe635912a9cc0fa97f5cf2938b361fc0a53d81889783711f
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::active_4::step594,1,0.0378174031474607,0.03784385817391573,-2.6455026455027286e-05,True,0.09216075477600089,0.09216075477600089,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::active_4::step594::7ecc524692271b755f1c3a9ab5410e56d8ae6bb99f27edc76732958a3acbba6e
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::kv_16000::step1146,1,0.038810869523457504,0.038810869523457504,0.0,False,0.09840783300399805,0.09840783300399805,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::kv_16000::step1146::540e9e83a41302e3b8be5cd0679c142922f6364d52f038f67d9ed877d3f31386
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::kv_16000::step38720,2,0.03280541137412806,0.03278689285560959,1.8518518518473304e-05,True,0.09123398370742875,0.09058398370743026,0.0006499999999984851,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::kv_16000::step38720::7f857302a2b967e4d1558e5170ac537262ab6b0223a915d079dabf688809cf5e
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::kv_16000::step3947,1,0.036110078579447084,0.036110078579447084,0.0,False,0.08883951053619384,0.08883951053619384,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w23::faithful::kv_16000::step3947::0dba5f0c71381b6012efe1a58a46a0011c96daa09525f025394f5b18627a9ad7
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w25::faithful::active_4::step55062,1,0.03576052846908688,0.035750528469086905,9.999999999975306e-06,True,0.06260158519744889,0.06260158519744889,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w25::faithful::active_4::step55062::cd48f431f8101eda5e30037626180f7eb360d5343e995e93dccc28e309563506
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w25::faithful::active_4::step56071,1,0.038624181747437814,0.038624181747437814,0.0,False,0.0641512371063234,0.0641512371063234,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w25::faithful::active_4::step56071::c44f0854d758b723aac18515ed66d2000930036d7a1fd76f0217f7606c1dc58a
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w25::faithful::active_4::step61355,1,0.04107555372064941,0.04134828099337669,-0.00027272727272727865,True,0.15370348548889012,0.15209253597259575,0.0016109495162943688,True,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w25::faithful::active_4::step61355::e8dd01caf7470d63e0ba2bba343c85a92b22f1d9c2597a2b99d3f1bde8896992
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w27::faithful::active_4::step2804,1,0.029168492948854288,0.0291814799618413,-1.2987012987013269e-05,True,0.08301075334548925,0.08301075334548925,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w27::faithful::active_4::step2804::01e3f81475a57d99669954fad5ce35529a4d5db77bd91250415fe1097a671b53
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w27::faithful::active_4::step3113,1,0.030218275907228503,0.03023266439643713,-1.4388489208625593e-05,True,0.08419523582458513,0.08419523582458513,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w27::faithful::active_4::step3113::a615042ae6c94a838501167c3df2a0090489ef5868fef550a168c2ae05d2d438
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w29::faithful::active_4::step62873,1,0.03439208071440302,0.03439208071440302,0.0,False,0.09862879695892696,0.09862879695892696,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w29::faithful::active_4::step62873::7dc203662e055ce2a3f75b8d0d210ee0e9888dddad7cd2d8355aeea34dfd815a
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w29::faithful::kv_16000::step62873,1,0.03439208071440302,0.03439208071440302,0.0,False,0.09862879695892696,0.09862879695892696,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w29::faithful::kv_16000::step62873::9f30c0ac80ebe4fc1b6d1b91060cf19f8d0896db2037d9ba47d934db12faf63b
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::active_4::step1908,1,0.0344808050709388,0.03450015990964848,-1.9354838709677302e-05,True,0.11581008853912281,0.11581008853912281,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::active_4::step1908::b151e3fe13478162e28a23837d7562775a33cafb6d028726b3ddb312a1ec7d28
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::active_4::step1916,2,0.03462117342515445,0.034627666931647955,-6.493506493503165e-06,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::active_4::step1916::01e3f81475a57d99669954fad5ce35529a4d5db77bd91250415fe1097a671b53
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::active_4::step1918,1,0.03476517492805451,0.03474556708491725,1.9607843137259273e-05,True,0.11581107826232824,0.11581107826232824,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::active_4::step1918::b4c39e9e34b86b13512d78dba66a07a1e2302b099f579b2b0bffc93b105155c6
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::active_4::step35668,1,0.04581570928923944,0.045917750105565876,-0.00010204081632643469,True,0.1829255874633811,0.1829255874633811,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::active_4::step35668::38b02bc7b98dd11c87ed3b08507d9c726a24a84d763dcc97468e8c4224bf22f5
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::active_4::step607,1,0.03294502500777566,0.03297693990139268,-3.19148936170216e-05,True,0.11375465316772417,0.11375465316772417,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::active_4::step607::7ecc524692271b755f1c3a9ab5410e56d8ae6bb99f27edc76732958a3acbba6e
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step105,1,0.035039273803557765,0.035064399431698465,-2.5125628140700018e-05,True,0.1159069097518909,0.1159069097518909,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step105::44609ef563ad2b49b6291898bbdf5c08aa55c01de2bffff229a02d05b1b552ae
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step106,1,0.03472129033791917,0.03470613882276765,1.5151515151516637e-05,True,0.11595185632705592,0.11595185632705592,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step106::004bba82bba71352a14a4031f2dbce55bf28e3eca1b7358ba5192793500eb4e8
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step200,1,0.03366525076836673,0.03403638478898529,-0.0003711340206185576,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step200::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step201,1,0.03367040540754199,0.03403638478898529,-0.00036597938144330294,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step201::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step202,1,0.03367556004671725,0.03403638478898529,-0.00036082474226804134,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step202::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step203,1,0.03368071468589251,0.03403638478898529,-0.00035567010309277974,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step203::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step204,1,0.033685869325067765,0.03403638478898529,-0.0003505154639175251,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step204::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step205,1,0.03369102396424302,0.03403638478898529,-0.0003453608247422704,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step205::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step206,1,0.03369617860341828,0.03403638478898529,-0.0003402061855670088,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step206::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step207,1,0.033701333242593536,0.03403638478898529,-0.00033505154639175416,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step207::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step208,1,0.0337064878817688,0.03403638478898529,-0.00032989690721649256,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step208::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step209,1,0.03371164252094405,0.03403638478898529,-0.0003247422680412379,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step209::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step210,1,0.033716797160119306,0.03403638478898529,-0.00031958762886598324,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step210::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step211,1,0.03372195179929457,0.03403638478898529,-0.00031443298969072164,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step211::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step212,1,0.03372710643846982,0.03403638478898529,-0.000309278350515467,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step212::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step213,1,0.033732261077645084,0.03403638478898529,-0.0003041237113402054,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step213::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step214,1,0.03373741571682034,0.03403638478898529,-0.0002989690721649507,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step214::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step215,1,0.033742570355995594,0.03403638478898529,-0.00029381443298969606,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step215::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step216,1,0.033747724995170855,0.03403638478898529,-0.00028865979381443446,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step216::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step217,1,0.03375287963434611,0.03403638478898529,-0.0002835051546391798,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step217::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step218,1,0.03375803427352137,0.03403638478898529,-0.0002783505154639182,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step218::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step219,1,0.03376318891269663,0.03403638478898529,-0.0002731958762886566,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step219::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step220,1,0.03376834355187189,0.03403638478898529,-0.00026804123711340194,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step220::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step221,1,0.03377349819104714,0.03403638478898529,-0.0002628865979381473,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step221::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step222,1,0.033778652830222404,0.03403638478898529,-0.0002577319587628857,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step222::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step223,1,0.03378380746939766,0.03403638478898529,-0.000252577319587631,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step223::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step224,1,0.03378896210857292,0.03403638478898529,-0.0002474226804123694,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step224::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step225,1,0.033794116747748175,0.03403638478898529,-0.00024226804123711476,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step225::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step226,1,0.03379927138692343,0.03403638478898529,-0.0002371134020618601,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step226::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step227,1,0.03380442602609869,0.03403638478898529,-0.0002319587628865985,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step227::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step228,1,0.033809580665273946,0.03403638478898529,-0.00022680412371134384,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step228::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step229,1,0.03381473530444921,0.03403638478898529,-0.00022164948453608224,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step229::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step230,1,0.03381988994362447,0.03403638478898529,-0.00021649484536082064,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step230::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step231,1,0.033825044582799724,0.03403638478898529,-0.00021134020618556598,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step231::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step232,1,0.03383019922197498,0.03403638478898529,-0.00020618556701031132,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step232::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step233,1,0.03383535386115023,0.03403638478898529,-0.00020103092783505666,True,0.11581058340072552,0.11581058340072552,0.0,False,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step233::dbb84835f17ab7f7c8adb0ec0efafa60e0c90c3b5ccab036aae1f9a8d3de0427
