all_alternatives_harmful,all_alternatives_zero,axis,beneficial_opportunity,condition_id,max_a_lat,mean_ref_latency,mixed_beneficial_and_harmful,num_non_sbs_branches,oracle_headroom,p95_ref_latency,regime_stage,source_dataset,state_id,window_index
1,0,kv_capacity,0,kv_16000,-0.0004000000000000392,0.08755282338460292,0,1,0.0,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3188,11
1,0,kv_capacity,0,kv_16000,-0.0006666666666667043,0.08755282338460292,0,1,0.0,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3189,11
1,0,kv_capacity,0,kv_16000,-0.0010666666666666602,0.08755282338460292,0,1,0.0,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3190,11
1,0,kv_capacity,0,kv_16000,-0.0002666666666666928,0.08755282338460292,0,1,0.0,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3191,11
0,0,kv_capacity,1,kv_16000,0.0001333333333332909,0.08755282338460292,0,1,0.0001333333333332909,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3192,11
1,0,kv_capacity,0,kv_16000,-0.0004000000000000392,0.08755282338460292,0,1,0.0,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3196,11
1,0,kv_capacity,0,kv_16000,-0.0006000000000000172,0.08755282338460292,0,1,0.0,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3197,11
1,0,kv_capacity,0,kv_16000,-0.0007999999999999952,0.08755282338460292,0,1,0.0,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3198,11
0,0,kv_capacity,1,kv_16000,0.000800000000000009,0.08755282338460292,0,1,0.000800000000000009,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3199,11
0,0,kv_capacity,1,kv_16000,0.002866666666666684,0.08755282338460292,0,2,0.002866666666666684,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3200,11
0,0,kv_capacity,1,kv_16000,0.0029333333333333433,0.08755282338460292,0,2,0.0029333333333333433,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3201,11
0,0,kv_capacity,1,kv_16000,0.0029333333333333433,0.08755282338460292,0,2,0.0029333333333333433,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3202,11
0,0,kv_capacity,1,kv_16000,0.0003999999999999976,0.08755282338460292,0,1,0.0003999999999999976,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3203,11
0,0,kv_capacity,1,kv_16000,0.00039999999999995595,0.08755282338460292,0,1,0.00039999999999995595,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3204,11
0,0,kv_capacity,1,kv_16000,0.0003999999999999976,0.08755282338460292,0,1,0.0003999999999999976,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3205,11
0,0,kv_capacity,1,kv_16000,0.00033333333333333826,0.08755282338460292,0,1,0.00033333333333333826,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3206,11
0,0,kv_capacity,1,kv_16000,0.00026666666666667893,0.08755282338460292,0,1,0.00026666666666667893,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3207,11
0,0,kv_capacity,1,kv_16000,0.00019999999999997797,0.08755282338460292,0,1,0.00019999999999997797,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3208,11
0,0,kv_capacity,1,kv_16000,0.00013333333333331865,0.08755282338460292,0,1,0.00013333333333331865,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3209,11
0,0,kv_capacity,1,kv_16000,6.666666666665932e-05,0.08755282338460292,0,1,6.666666666665932e-05,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3210,11
0,1,kv_capacity,0,kv_16000,0.0,0.08755282338460292,0,1,0.0,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3211,11
1,0,kv_capacity,0,kv_16000,-6.666666666668708e-05,0.08755282338460292,0,1,0.0,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3212,11
1,0,kv_capacity,0,kv_16000,-0.0001333333333333464,0.08755282338460292,0,1,0.0,0.43068168029785153,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3213,11
0,0,kv_capacity,1,kv_16000,0.0004285714285714448,0.09275474384852823,0,2,0.0004285714285714448,0.430726780128479,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3214,11
0,0,kv_capacity,1,kv_16000,0.0014999999999999875,0.09275474384852823,0,2,0.0014999999999999875,0.430726780128479,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3215,11
0,0,kv_capacity,1,kv_16000,0.0012857142857143067,0.09275474384852823,0,2,0.0012857142857143067,0.430726780128479,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3216,11
0,0,kv_capacity,1,kv_16000,0.0008461538461538576,0.09783618882986221,0,1,0.0008461538461538576,0.4307718799591064,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3217,11
0,0,kv_capacity,1,kv_16000,0.0011538461538461303,0.09783618882986221,0,1,0.0011538461538461303,0.4307718799591064,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3218,11
0,0,kv_capacity,1,kv_16000,0.0011538461538461303,0.09783618882986221,0,1,0.0011538461538461303,0.4307718799591064,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3219,11
0,0,kv_capacity,1,kv_16000,0.0011538461538461303,0.09783618882986221,0,1,0.0011538461538461303,0.4307718799591064,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3220,11
0,0,kv_capacity,1,kv_16000,0.0011538461538461303,0.09783618882986221,0,1,0.0011538461538461303,0.4307718799591064,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3221,11
0,0,kv_capacity,1,kv_16000,0.0011538461538461303,0.09783618882986221,0,1,0.0011538461538461303,0.4307718799591064,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3222,11
0,0,kv_capacity,1,kv_16000,0.0005833333333333385,0.10368212715784715,0,1,0.0005833333333333385,0.4308169797897338,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3227,11
0,0,kv_capacity,1,kv_16000,0.00041666666666664853,0.10368212715784715,0,1,0.00041666666666664853,0.4308169797897338,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3228,11
0,0,kv_capacity,1,kv_16000,0.00024999999999997247,0.10368212715784715,0,1,0.00024999999999997247,0.4308169797897338,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3229,11
0,0,kv_capacity,1,kv_16000,9.090909090908594e-05,0.07397949496182536,0,1,9.090909090908594e-05,0.26638704013824466,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step3230,11
0,1,kv_capacity,0,kv_16000,0.0,0.040705492575509254,0,1,0.0,0.12021077270507811,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step640,11
1,0,kv_capacity,0,kv_16000,-5.714285714282508e-06,0.040705492575509254,0,2,0.0,0.12021077270507811,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step643,11
1,0,kv_capacity,0,kv_16000,-5.714285714282508e-06,0.040705492575509254,0,2,0.0,0.12021077270507811,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step644,11
0,0,kv_capacity,1,kv_16000,3.428571428571586e-05,0.040705492575509254,0,1,3.428571428571586e-05,0.12021077270507811,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step645,11
0,0,kv_capacity,1,kv_16000,2.2988505747126298e-05,0.040878225227882176,0,2,2.2988505747126298e-05,0.12061206951141365,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step646,11
0,0,kv_capacity,1,kv_16000,2.2988505747126298e-05,0.040878225227882176,1,2,2.2988505747126298e-05,0.12061206951141365,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step647,11
0,0,kv_capacity,1,kv_16000,1.7241379310341254e-05,0.040878225227882176,1,2,1.7241379310341254e-05,0.12061206951141365,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step648,11
0,0,kv_capacity,1,kv_16000,1.1494252873563149e-05,0.040878225227882176,1,2,1.1494252873563149e-05,0.12061206951141365,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step649,11
0,0,kv_capacity,1,kv_16000,5.747126436785044e-06,0.040878225227882176,1,2,5.747126436785044e-06,0.12061206951141365,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step650,11
1,0,kv_capacity,0,kv_16000,-1.1560693641624042e-05,0.0410464285701686,0,1,0.0,0.1210133663177492,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step651,11
1,0,kv_capacity,0,kv_16000,-1.1560693641624042e-05,0.0410464285701686,0,1,0.0,0.1210133663177492,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step652,11
1,0,kv_capacity,0,kv_16000,-5.813953488371937e-06,0.04118155325290773,0,1,0.0,0.12141466312408451,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step653,11
0,0,kv_capacity,1,kv_16000,1.1695906432747372e-05,0.041364374484235134,0,1,1.1695906432747372e-05,0.12181595993042005,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step654,11
0,0,kv_capacity,1,kv_16000,5.847953216377155e-06,0.041364374484235134,0,1,5.847953216377155e-06,0.12181595993042005,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step655,11
0,1,kv_capacity,0,kv_16000,0.0,0.04162520450245256,0,1,0.0,0.12422374076843261,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w11::faithful::kv_16000::step743,11
0,0,kv_capacity,1,kv_16000,0.0005049504950495262,0.03319337100793871,0,1,0.0005049504950495262,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17008,13
0,0,kv_capacity,1,kv_16000,0.00048514851485154803,0.03319337100793871,0,1,0.00048514851485154803,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17009,13
0,0,kv_capacity,1,kv_16000,0.0004653465346535074,0.03319337100793871,0,1,0.0004653465346535074,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17010,13
0,0,kv_capacity,1,kv_16000,0.0004455445544554598,0.03319337100793871,0,1,0.0004455445544554598,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17011,13
0,0,kv_capacity,1,kv_16000,0.00042574257425748857,0.03319337100793871,0,1,0.00042574257425748857,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17012,13
0,0,kv_capacity,1,kv_16000,0.00040594059405944793,0.03319337100793871,0,1,0.00040594059405944793,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17013,13
0,0,kv_capacity,1,kv_16000,0.00038613861386140036,0.03319337100793871,0,1,0.00038613861386140036,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17014,13
0,0,kv_capacity,1,kv_16000,0.0003663366336634291,0.03319337100793871,0,1,0.0003663366336634291,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17015,13
0,0,kv_capacity,1,kv_16000,0.00034653465346538154,0.03319337100793871,0,1,0.00034653465346538154,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17016,13
0,0,kv_capacity,1,kv_16000,0.0003267326732673409,0.03319337100793871,0,1,0.0003267326732673409,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17017,13
0,0,kv_capacity,1,kv_16000,0.0003069306930693627,0.03319337100793871,0,1,0.0003069306930693627,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17018,13
0,0,kv_capacity,1,kv_16000,0.0002871287128713221,0.03319337100793871,0,1,0.0002871287128713221,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17019,13
0,0,kv_capacity,1,kv_16000,0.0002673267326732745,0.03319337100793871,0,1,0.0002673267326732745,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17020,13
0,0,kv_capacity,1,kv_16000,0.00023762376237627947,0.03319337100793871,0,1,0.00023762376237627947,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17021,13
0,0,kv_capacity,1,kv_16000,0.00020792079207921504,0.03319337100793871,0,1,0.00020792079207921504,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17022,13
0,0,kv_capacity,1,kv_16000,0.0003267326732673409,0.03319337100793871,0,1,0.0003267326732673409,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17023,13
0,0,kv_capacity,1,kv_16000,0.000306930693069328,0.03319337100793871,0,1,0.000306930693069328,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17024,13
0,0,kv_capacity,1,kv_16000,0.0002871287128712874,0.03319337100793871,0,1,0.0002871287128712874,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17025,13
0,0,kv_capacity,1,kv_16000,0.0002673267326732745,0.03319337100793871,0,1,0.0002673267326732745,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17026,13
0,0,kv_capacity,1,kv_16000,0.00024752475247526856,0.03319337100793871,0,1,0.00024752475247526856,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17027,13
0,0,kv_capacity,1,kv_16000,0.00022772277227722793,0.03319337100793871,0,1,0.00022772277227722793,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17028,13
0,0,kv_capacity,1,kv_16000,0.00020792079207921504,0.03319337100793871,0,1,0.00020792079207921504,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17029,13
0,0,kv_capacity,1,kv_16000,0.00020792079207921504,0.03319337100793871,0,1,0.00020792079207921504,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17030,13
0,0,kv_capacity,1,kv_16000,0.00019801980198019126,0.03319337100793871,0,1,0.00019801980198019126,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17031,13
0,0,kv_capacity,1,kv_16000,0.0001881188118811744,0.03319337100793871,0,1,0.0001881188118811744,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17032,13
0,0,kv_capacity,1,kv_16000,0.00017821782178218532,0.03319337100793871,0,1,0.00017821782178218532,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17033,13
0,0,kv_capacity,1,kv_16000,0.00016831683168316153,0.03319337100793871,0,1,0.00016831683168316153,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17034,13
0,0,kv_capacity,1,kv_16000,0.00015841584158417937,0.03319337100793871,0,1,0.00015841584158417937,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17035,13
0,0,kv_capacity,1,kv_16000,0.00014851485148515559,0.03319337100793871,0,1,0.00014851485148515559,0.07729689216613878,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17036,13
0,0,kv_capacity,1,kv_16000,0.0001399999999999943,0.033058344650269085,0,1,0.0001399999999999943,0.07937664604187097,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17037,13
0,0,kv_capacity,1,kv_16000,0.00012000000000004368,0.033058344650269085,0,1,0.00012000000000004368,0.07937664604187097,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17038,13
0,0,kv_capacity,1,kv_16000,0.00010000000000001674,0.033058344650269085,0,1,0.00010000000000001674,0.07937664604187097,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17039,13
0,0,kv_capacity,1,kv_16000,7.99999999999898e-05,0.033058344650269085,0,1,7.99999999999898e-05,0.07937664604187097,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17040,13
0,0,kv_capacity,1,kv_16000,6.000000000003919e-05,0.033058344650269085,0,1,6.000000000003919e-05,0.07937664604187097,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17041,13
0,0,kv_capacity,1,kv_16000,4.000000000001225e-05,0.033058344650269085,0,1,4.000000000001225e-05,0.07937664604187097,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17042,13
0,0,kv_capacity,1,kv_16000,1.9999999999992246e-05,0.033058344650269085,0,1,1.9999999999992246e-05,0.07937664604187097,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17043,13
0,0,kv_capacity,1,kv_16000,1.0000000000010001e-05,0.033058344650269085,0,1,1.0000000000010001e-05,0.07937664604187097,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w13::faithful::kv_16000::step17044,13
0,1,active_sequence_capacity,0,active_4,0.0,0.031005428552628445,0,1,0.0,0.0669973560333261,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w15::faithful::active_4::step39230,15
0,0,active_sequence_capacity,1,active_4,7.042253521126474e-06,0.031283876378771655,0,1,7.042253521126474e-06,0.0851014431953429,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w15::faithful::active_4::step8697,15
0,0,kv_capacity,1,kv_16000,5.98802395209222e-06,0.03104787105857289,0,1,5.98802395209222e-06,0.07981152687072739,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w15::faithful::kv_16000::step5195,15
0,0,kv_capacity,1,kv_16000,8.771929824565733e-06,0.029914164191798372,0,1,8.771929824565733e-06,0.06314156465530364,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w17::faithful::kv_16000::step7125,17
0,0,kv_capacity,1,kv_16000,5.5045871559571136e-05,0.030387762874638985,0,1,5.5045871559571136e-05,0.08007944145202821,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w19::faithful::kv_16000::step54864,19
0,0,kv_capacity,1,kv_16000,3.669724770640273e-05,0.030387762874638985,0,1,3.669724770640273e-05,0.08007944145202821,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w19::faithful::kv_16000::step54865,19
0,0,kv_capacity,1,kv_16000,2.7522935779820262e-05,0.030387762874638985,0,1,2.7522935779820262e-05,0.08007944145202821,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w19::faithful::kv_16000::step54866,19
0,0,kv_capacity,1,kv_16000,1.8348623853168405e-05,0.030387762874638985,0,1,1.8348623853168405e-05,0.08007944145202821,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w19::faithful::kv_16000::step54867,19
0,0,active_sequence_capacity,1,active_4,0.00020000000000003348,0.033416872749328946,0,1,0.00020000000000003348,0.09271120004653988,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w1::faithful::active_4::step23412,1
0,0,active_sequence_capacity,1,active_4,5.882352941184027e-05,0.032431202944587394,0,1,5.882352941184027e-05,0.06421295394897364,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w1::faithful::active_4::step25515,1
1,0,active_sequence_capacity,0,active_4,-1.5075376884422786e-05,0.032280148434279794,0,1,0.0,0.10544378604888896,strongest-valid,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w1::faithful::active_4::step86,1
0,0,kv_capacity,1,kv_16000,0.002799999999999865,0.03512110633850156,0,1,0.002799999999999865,0.05158492279052709,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w1::faithful::kv_16000::step25764,1
0,0,kv_capacity,1,kv_16000,0.002399999999999375,0.03512110633850156,0,1,0.002399999999999375,0.05158492279052709,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w1::faithful::kv_16000::step25765,1
0,0,kv_capacity,1,kv_16000,0.0019999999999995993,0.03512110633850156,0,1,0.0019999999999995993,0.05158492279052709,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w1::faithful::kv_16000::step25766,1
0,0,kv_capacity,1,kv_16000,0.0015999999999998238,0.03512110633850156,0,1,0.0015999999999998238,0.05158492279052709,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w1::faithful::kv_16000::step25767,1
0,0,kv_capacity,1,kv_16000,0.0011999999999993335,0.03512110633850156,0,1,0.0011999999999993335,0.05158492279052709,"onset,strongest-valid,sustained",azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w1::faithful::kv_16000::step25768,1
