scenario_id,policy_name,anwg,inter_violations,inter_total,bulk_violations,bulk_total,jains_fairness_index,mean_ttft,status
fs.util1.0000.skew3.0000.vol0.1000.s20260815,estimated_service_time_first,1.0,0,12,0,108,1.0,0.8616341345560964,success
fs.util1.0000.skew1.0000.vol0.3000.s20260816,weighted_fair_share,0.9666666666666667,4,36,0,84,0.996551724137931,0.7012757407995823,success
fs.util1.0000.skew3.0000.vol0.1000.s20260816,fifo,0.975,3,12,0,108,0.98,0.8090254742817763,success
fs.util1.0000.skew3.0000.vol0.1000.s20260815,aging_priority,1.0,0,12,0,108,1.0,1.1374008012227634,success
fs.util1.0000.skew3.0000.vol0.1000.s20260816,estimated_service_time_first,1.0,0,12,0,108,1.0,0.5977338076151092,success
fs.util1.0000.skew3.0000.vol0.1000.s20260816,aging_priority,1.0,0,12,0,108,1.0,0.7207588076151088,success
fs.util1.0000.skew3.0000.vol0.2000.s20260815,fifo,0.8583333333333333,17,24,0,96,0.7688,1.23790177272467,success
fs.util1.0000.skew3.0000.vol0.1000.s20260815,weighted_fair_share,1.0,0,12,0,108,1.0,0.8615841345560964,success
fs.util1.0000.skew3.0000.vol0.2000.s20260815,estimated_service_time_first,1.0,0,24,0,96,1.0,0.8569351060580029,success
fs.util1.0000.skew3.0000.vol0.1000.s20260816,weighted_fair_share,1.0,0,12,0,108,1.0,0.5977338076151092,success
fs.util1.0000.skew3.0000.vol0.2000.s20260816,fifo,0.8916666666666667,13,24,0,96,0.8787661406025824,0.9758295097162164,success
fs.util1.0000.skew3.0000.vol0.2000.s20260815,aging_priority,1.0,0,24,0,96,1.0,1.0732517727246693,success
fs.util1.0000.skew3.0000.vol0.2000.s20260816,estimated_service_time_first,1.0,0,24,0,96,1.0,0.6582045097162166,success
fs.util1.0000.skew3.0000.vol0.3000.s20260815,fifo,0.8166666666666667,22,36,0,84,0.8378016085790885,1.3532817451220474,success
fs.util1.0000.skew3.0000.vol0.2000.s20260816,aging_priority,1.0,0,24,0,96,1.0,0.83441284304955,success
fs.util1.0000.skew3.0000.vol0.2000.s20260815,weighted_fair_share,1.0,0,24,0,96,1.0,0.8569351060580029,success
fs.util1.0000.skew3.0000.vol0.3000.s20260815,estimated_service_time_first,0.9916666666666667,0,36,1,84,0.9999641448547867,0.8938067451220474,success
fs.util1.0000.skew3.0000.vol0.2000.s20260816,weighted_fair_share,1.0,0,24,0,96,1.0,0.6582045097162166,success
fs.util1.0000.skew3.0000.vol0.3000.s20260816,fifo,0.8666666666666667,16,36,0,84,0.9245283018867925,0.9467507407995825,success
fs.util1.0000.skew3.0000.vol0.3000.s20260815,aging_priority,1.0,0,36,0,84,1.0,1.0759400784553808,success
fs.util1.0000.skew3.0000.vol0.3000.s20260816,estimated_service_time_first,1.0,0,36,0,84,1.0,0.646367407466249,success
fs.util1.0000.skew3.0000.vol0.3000.s20260816,aging_priority,1.0,0,36,0,84,1.0,0.7786257407995824,success
fs.util1.0000.skew3.0000.vol0.3000.s20260815,weighted_fair_share,0.9916666666666667,0,36,1,84,0.9999641448547867,0.8967400784553807,success
fs.util1.0000.skew5.0000.vol0.1000.s20260815,fifo,0.95,6,12,0,108,0.9,1.2439508012227638,success
fs.util1.0000.skew5.0000.vol0.1000.s20260815,estimated_service_time_first,1.0,0,12,0,108,1.0,0.8616341345560964,success
fs.util1.0000.skew3.0000.vol0.3000.s20260816,weighted_fair_share,1.0,0,36,0,84,1.0,0.6488590741329158,success
fs.util1.0000.skew5.0000.vol0.1000.s20260816,fifo,0.975,3,12,0,108,0.98,0.8090254742817763,success
fs.util1.0000.skew5.0000.vol0.1000.s20260815,aging_priority,1.0,0,12,0,108,1.0,1.1374008012227634,success
fs.util1.0000.skew5.0000.vol0.1000.s20260816,estimated_service_time_first,1.0,0,12,0,108,1.0,0.5977338076151092,success
fs.util1.0000.skew5.0000.vol0.1000.s20260816,aging_priority,1.0,0,12,0,108,1.0,0.7207588076151088,success
fs.util1.0000.skew5.0000.vol0.1000.s20260815,weighted_fair_share,1.0,0,12,0,108,1.0,0.8616341345560964,success
fs.util1.0000.skew5.0000.vol0.2000.s20260815,fifo,0.8583333333333333,17,24,0,96,0.7688,1.23790177272467,success
fs.util1.0000.skew5.0000.vol0.2000.s20260815,estimated_service_time_first,1.0,0,24,0,96,1.0,0.8569351060580029,success
fs.util1.0000.skew5.0000.vol0.1000.s20260816,weighted_fair_share,1.0,0,12,0,108,1.0,0.5977338076151092,success
fs.util1.0000.skew5.0000.vol0.2000.s20260816,fifo,0.8916666666666667,13,24,0,96,0.8787661406025824,0.9758295097162164,success
fs.util1.0000.skew5.0000.vol0.2000.s20260815,aging_priority,1.0,0,24,0,96,1.0,1.0732517727246693,success
fs.util1.0000.skew5.0000.vol0.2000.s20260816,estimated_service_time_first,1.0,0,24,0,96,1.0,0.6582045097162166,success
fs.util1.0000.skew5.0000.vol0.3000.s20260815,fifo,0.8166666666666667,22,36,0,84,0.8378016085790885,1.3532817451220474,success
fs.util1.0000.skew5.0000.vol0.2000.s20260816,aging_priority,1.0,0,24,0,96,1.0,0.83441284304955,success
fs.util1.0000.skew5.0000.vol0.3000.s20260815,estimated_service_time_first,0.9916666666666667,0,36,1,84,0.9999641448547867,0.8938067451220474,success
fs.util1.0000.skew5.0000.vol0.2000.s20260815,weighted_fair_share,1.0,0,24,0,96,1.0,0.8569351060580029,success
fs.util1.0000.skew5.0000.vol0.2000.s20260816,weighted_fair_share,1.0,0,24,0,96,1.0,0.6582045097162166,success
fs.util1.0000.skew5.0000.vol0.3000.s20260816,fifo,0.8666666666666667,16,36,0,84,0.9245283018867925,0.9467507407995825,success
fs.util1.0000.skew5.0000.vol0.3000.s20260815,aging_priority,1.0,0,36,0,84,1.0,1.0759400784553808,success
fs.util1.0000.skew5.0000.vol0.3000.s20260816,estimated_service_time_first,1.0,0,36,0,84,1.0,0.646367407466249,success
fs.util1.0000.skew5.0000.vol0.3000.s20260815,weighted_fair_share,0.9916666666666667,0,36,1,84,0.9999641448547867,0.8938067451220474,success
fs.util1.0000.skew10.0000.vol0.1000.s20260815,fifo,0.95,6,12,0,108,0.9,1.2439508012227638,success
fs.util1.0000.skew5.0000.vol0.3000.s20260816,aging_priority,1.0,0,36,0,84,1.0,0.7786257407995824,success
fs.util1.0000.skew5.0000.vol0.3000.s20260816,weighted_fair_share,1.0,0,36,0,84,1.0,0.6467507407995823,success
fs.util1.0000.skew10.0000.vol0.1000.s20260815,estimated_service_time_first,1.0,0,12,0,108,1.0,0.8616341345560964,success
fs.util1.0000.skew10.0000.vol0.1000.s20260816,fifo,0.975,3,12,0,108,0.98,0.8090254742817763,success
fs.util1.0000.skew10.0000.vol0.1000.s20260815,aging_priority,1.0,0,12,0,108,1.0,1.1374008012227634,success
fs.util1.0000.skew10.0000.vol0.1000.s20260816,estimated_service_time_first,1.0,0,12,0,108,1.0,0.5977338076151092,success
fs.util1.0000.skew10.0000.vol0.1000.s20260815,weighted_fair_share,1.0,0,12,0,108,1.0,0.8616341345560964,success
fs.util1.0000.skew10.0000.vol0.1000.s20260816,aging_priority,1.0,0,12,0,108,1.0,0.7207588076151088,success
fs.util1.0000.skew10.0000.vol0.2000.s20260815,fifo,0.8583333333333333,17,24,0,96,0.7688,1.23790177272467,success
fs.util1.0000.skew10.0000.vol0.2000.s20260815,estimated_service_time_first,1.0,0,24,0,96,1.0,0.8569351060580029,success
fs.util1.0000.skew10.0000.vol0.1000.s20260816,weighted_fair_share,1.0,0,12,0,108,1.0,0.5977338076151092,success
fs.util1.0000.skew10.0000.vol0.2000.s20260816,fifo,0.8916666666666667,13,24,0,96,0.8787661406025824,0.9758295097162164,success
fs.util1.0000.skew10.0000.vol0.2000.s20260815,aging_priority,1.0,0,24,0,96,1.0,1.0727517727246692,success
fs.util1.0000.skew10.0000.vol0.2000.s20260816,estimated_service_time_first,1.0,0,24,0,96,1.0,0.6582045097162166,success
fs.util1.0000.skew10.0000.vol0.3000.s20260815,fifo,0.8166666666666667,22,36,0,84,0.8378016085790885,1.3532817451220474,success
fs.util1.0000.skew10.0000.vol0.2000.s20260816,aging_priority,1.0,0,24,0,96,1.0,0.83441284304955,success
fs.util1.0000.skew10.0000.vol0.3000.s20260815,estimated_service_time_first,0.9916666666666667,0,36,1,84,0.9999641448547867,0.8938067451220474,success
fs.util1.0000.skew10.0000.vol0.2000.s20260815,weighted_fair_share,1.0,0,24,0,96,1.0,0.8569351060580029,success
fs.util1.0000.skew10.0000.vol0.2000.s20260816,weighted_fair_share,1.0,0,24,0,96,1.0,0.6582045097162166,success
fs.util1.0000.skew10.0000.vol0.3000.s20260816,fifo,0.8666666666666667,16,36,0,84,0.9245283018867925,0.9467507407995825,success
fs.util1.0000.skew10.0000.vol0.3000.s20260815,aging_priority,1.0,0,36,0,84,1.0,1.0759400784553808,success
fs.util1.0000.skew10.0000.vol0.3000.s20260816,estimated_service_time_first,1.0,0,36,0,84,1.0,0.646367407466249,success
fs.util1.0000.skew10.0000.vol0.3000.s20260816,aging_priority,1.0,0,36,0,84,1.0,0.7774590741329158,success
fs.util1.0000.skew10.0000.vol0.3000.s20260815,weighted_fair_share,0.9916666666666667,0,36,1,84,0.9999641448547867,0.8938067451220474,success
fs.util1.0000.skew10.0000.vol0.3000.s20260816,weighted_fair_share,1.0,0,36,0,84,1.0,0.6467507407995823,success
fs.util1.2000.skew1.0000.vol0.1000.s20260815,fifo,0.9,12,12,0,108,0.5,3.647139556574521,success
fs.util1.2000.skew1.0000.vol0.1000.s20260815,estimated_service_time_first,0.95,0,12,6,108,0.999184339314845,2.4175395565745204,success
fs.util1.2000.skew1.0000.vol0.1000.s20260816,fifo,0.9166666666666666,10,12,0,108,0.6621621621621624,2.328155950790364,success
fs.util1.2000.skew1.0000.vol0.1000.s20260816,estimated_service_time_first,0.9666666666666667,0,12,4,108,0.9996441281138789,1.6449392841236967,success
fs.util1.2000.skew1.0000.vol0.1000.s20260815,aging_priority,1.0,0,12,0,108,1.0,3.4054728899078555,success
fs.util1.2000.skew1.0000.vol0.2000.s20260815,fifo,0.8166666666666667,22,24,0,96,0.5827586206896551,3.4021959217150077,success
fs.util1.2000.skew1.0000.vol0.1000.s20260816,aging_priority,1.0,0,12,0,108,1.0,2.1175892841236967,success
fs.util1.2000.skew1.0000.vol0.2000.s20260815,estimated_service_time_first,0.9416666666666667,0,24,7,96,0.9985703448678299,2.2313292550483417,success
fs.util1.2000.skew1.0000.vol0.2000.s20260816,fifo,0.8666666666666667,16,24,0,96,0.7999999999999999,2.580314869207958,success
fs.util1.2000.skew1.0000.vol0.2000.s20260815,aging_priority,1.0,0,24,0,96,1.0,2.971062588381675,success
fs.util1.2000.skew1.0000.vol0.2000.s20260816,estimated_service_time_first,0.9666666666666667,0,24,4,96,0.9995475113122173,1.6611732025412909,success
fs.util1.2000.skew1.0000.vol0.1000.s20260816,weighted_fair_share,0.9416666666666667,3,12,4,108,0.984778730505841,1.8429226174570303,success
fs.util1.2000.skew1.0000.vol0.1000.s20260815,weighted_fair_share,0.9083333333333333,5,12,6,108,0.9470882905447713,2.7136895565745207,success
fs.util1.2000.skew1.0000.vol0.2000.s20260816,aging_priority,1.0,0,24,0,96,1.0,2.2430315358746253,success
fs.util1.2000.skew1.0000.vol0.3000.s20260815,estimated_service_time_first,0.9583333333333334,0,36,5,84,0.9990599383319545,1.7512736764905947,success
fs.util1.2000.skew1.0000.vol0.3000.s20260815,fifo,0.8,24,36,0,84,0.7999999999999999,2.8982486764905944,success
fs.util1.2000.skew1.0000.vol0.3000.s20260816,fifo,0.7833333333333333,26,36,0,84,0.7578796561604583,2.6639047839996506,success
fs.util1.2000.skew1.0000.vol0.2000.s20260815,weighted_fair_share,0.8666666666666667,9,24,7,96,0.9635014321673466,2.5212875883816745,success
fs.util1.2000.skew1.0000.vol0.3000.s20260815,aging_priority,1.0,0,36,0,84,1.0,2.258848676490594,success
fs.util1.2000.skew1.0000.vol0.3000.s20260816,estimated_service_time_first,0.975,0,36,3,84,0.999669530733642,1.5954714506663172,success
fs.util1.2000.skew1.0000.vol0.2000.s20260816,weighted_fair_share,0.9333333333333333,5,24,3,96,0.9899826689774694,1.9489982025412909,success
fs.util1.2000.skew1.0000.vol0.3000.s20260816,aging_priority,1.0,0,36,0,84,1.0,2.1924297839996507,success
fs.util1.2000.skew3.0000.vol0.1000.s20260815,fifo,0.9,12,12,0,108,0.5,3.647139556574521,success
fs.util1.2000.skew1.0000.vol0.3000.s20260815,weighted_fair_share,0.9,8,36,4,84,0.9899183469421765,2.0398403431572607,success
fs.util1.2000.skew3.0000.vol0.1000.s20260815,estimated_service_time_first,0.95,0,12,6,108,0.999184339314845,2.4175395565745204,success
fs.util1.2000.skew3.0000.vol0.1000.s20260816,fifo,0.9166666666666666,10,12,0,108,0.6621621621621624,2.328155950790364,success
fs.util1.2000.skew1.0000.vol0.3000.s20260816,weighted_fair_share,0.9,9,36,3,84,0.9846153846153849,1.8541797839996506,success
fs.util1.2000.skew3.0000.vol0.1000.s20260816,estimated_service_time_first,0.9666666666666667,0,12,4,108,0.9996441281138789,1.6449392841236967,success
fs.util1.2000.skew3.0000.vol0.1000.s20260815,aging_priority,1.0,0,12,0,108,1.0,3.4054728899078555,success
fs.util1.2000.skew3.0000.vol0.2000.s20260815,fifo,0.8166666666666667,22,24,0,96,0.5827586206896551,3.4021959217150077,success
fs.util1.2000.skew3.0000.vol0.2000.s20260815,estimated_service_time_first,0.9416666666666667,0,24,7,96,0.9985703448678299,2.2313292550483417,success
fs.util1.2000.skew3.0000.vol0.1000.s20260816,aging_priority,1.0,0,12,0,108,1.0,2.1175892841236967,success
fs.util1.2000.skew3.0000.vol0.1000.s20260815,weighted_fair_share,0.9416666666666667,1,12,6,108,0.9997772828507796,2.4900895565745205,success
fs.util1.2000.skew3.0000.vol0.2000.s20260816,fifo,0.8666666666666667,16,24,0,96,0.7999999999999999,2.580314869207958,success
fs.util1.2000.skew3.0000.vol0.2000.s20260816,estimated_service_time_first,0.9666666666666667,0,24,4,96,0.9995475113122173,1.6611732025412909,success
fs.util1.2000.skew3.0000.vol0.1000.s20260816,weighted_fair_share,0.9666666666666667,0,12,4,108,0.9996441281138789,1.6527642841236962,success
fs.util1.2000.skew3.0000.vol0.2000.s20260815,aging_priority,1.0,0,24,0,96,1.0,2.971062588381675,success
fs.util1.2000.skew3.0000.vol0.2000.s20260816,aging_priority,1.0,0,24,0,96,1.0,2.2430315358746253,success
fs.util1.2000.skew3.0000.vol0.3000.s20260815,estimated_service_time_first,0.9583333333333334,0,36,5,84,0.9990599383319545,1.7512736764905947,success
fs.util1.2000.skew3.0000.vol0.3000.s20260815,fifo,0.8,24,36,0,84,0.7999999999999999,2.8982486764905944,success
fs.util1.2000.skew3.0000.vol0.2000.s20260815,weighted_fair_share,0.925,2,24,7,96,0.9999680817108202,2.2665792550483417,success
fs.util1.2000.skew3.0000.vol0.3000.s20260815,aging_priority,1.0,0,36,0,84,1.0,2.258848676490594,success
fs.util1.2000.skew3.0000.vol0.3000.s20260816,fifo,0.7833333333333333,26,36,0,84,0.7578796561604583,2.6639047839996506,success
fs.util1.2000.skew3.0000.vol0.2000.s20260816,weighted_fair_share,0.95,2,24,4,96,0.9995064165844028,1.709698202541291,success
fs.util1.2000.skew3.0000.vol0.3000.s20260816,estimated_service_time_first,0.975,0,36,3,84,0.999669530733642,1.5954714506663172,success
fs.util1.2000.skew3.0000.vol0.3000.s20260816,aging_priority,1.0,0,36,0,84,1.0,2.1924297839996507,success
fs.util1.2000.skew3.0000.vol0.3000.s20260815,weighted_fair_share,0.9416666666666667,2,36,5,84,0.9999955678866798,1.8070320098239274,success
fs.util1.2000.skew5.0000.vol0.1000.s20260815,fifo,0.9,12,12,0,108,0.5,3.647139556574521,success
fs.util1.2000.skew5.0000.vol0.1000.s20260815,estimated_service_time_first,0.95,0,12,6,108,0.999184339314845,2.4175395565745204,success
fs.util1.2000.skew5.0000.vol0.1000.s20260816,fifo,0.9166666666666666,10,12,0,108,0.6621621621621624,2.328155950790364,success
fs.util1.2000.skew3.0000.vol0.3000.s20260816,weighted_fair_share,0.95,3,36,3,84,0.9993594875900721,1.6265881173329833,success
fs.util1.2000.skew5.0000.vol0.1000.s20260816,estimated_service_time_first,0.9666666666666667,0,12,4,108,0.9996441281138789,1.6449392841236967,success
fs.util1.2000.skew5.0000.vol0.1000.s20260815,aging_priority,1.0,0,12,0,108,1.0,3.4054728899078555,success
fs.util1.2000.skew5.0000.vol0.2000.s20260815,fifo,0.8166666666666667,22,24,0,96,0.5827586206896551,3.4021959217150077,success
fs.util1.2000.skew5.0000.vol0.2000.s20260815,estimated_service_time_first,0.9416666666666667,0,24,7,96,0.9985703448678299,2.2313292550483417,success
fs.util1.2000.skew5.0000.vol0.1000.s20260816,aging_priority,1.0,0,12,0,108,1.0,2.1175892841236967,success
fs.util1.2000.skew5.0000.vol0.1000.s20260815,weighted_fair_share,0.9416666666666667,1,12,6,108,0.9997772828507796,2.430172889907854,success
fs.util1.2000.skew5.0000.vol0.2000.s20260816,fifo,0.8666666666666667,16,24,0,96,0.7999999999999999,2.580314869207958,success
fs.util1.2000.skew5.0000.vol0.1000.s20260816,weighted_fair_share,0.9666666666666667,0,12,4,108,0.9996441281138789,1.6449392841236967,success
fs.util1.2000.skew5.0000.vol0.2000.s20260816,estimated_service_time_first,0.9666666666666667,0,24,4,96,0.9995475113122173,1.6611732025412909,success
fs.util1.2000.skew5.0000.vol0.2000.s20260815,aging_priority,1.0,0,24,0,96,1.0,2.971062588381675,success
fs.util1.2000.skew5.0000.vol0.3000.s20260815,fifo,0.8,24,36,0,84,0.7999999999999999,2.8982486764905944,success
fs.util1.2000.skew5.0000.vol0.2000.s20260816,aging_priority,1.0,0,24,0,96,1.0,2.2430315358746253,success
fs.util1.2000.skew5.0000.vol0.3000.s20260815,estimated_service_time_first,0.9583333333333334,0,36,5,84,0.9990599383319545,1.7512736764905947,success
fs.util1.2000.skew5.0000.vol0.3000.s20260816,fifo,0.7833333333333333,26,36,0,84,0.7578796561604583,2.6639047839996506,success
fs.util1.2000.skew5.0000.vol0.2000.s20260815,weighted_fair_share,0.925,2,24,7,96,0.9999680817108202,2.2564125883816746,success
fs.util1.2000.skew5.0000.vol0.3000.s20260815,aging_priority,1.0,0,36,0,84,1.0,2.258848676490594,success
fs.util1.2000.skew5.0000.vol0.2000.s20260816,weighted_fair_share,0.9583333333333334,1,24,4,96,1.0,1.6654982025412908,success
fs.util1.2000.skew5.0000.vol0.3000.s20260816,estimated_service_time_first,0.975,0,36,3,84,0.999669530733642,1.5954714506663172,success
fs.util1.2000.skew5.0000.vol0.3000.s20260815,weighted_fair_share,0.95,1,36,5,84,0.9997245985162744,1.772098676490594,success
fs.util1.2000.skew5.0000.vol0.3000.s20260816,aging_priority,1.0,0,36,0,84,1.0,2.1924297839996507,success
fs.util1.2000.skew10.0000.vol0.1000.s20260815,estimated_service_time_first,0.95,0,12,6,108,0.999184339314845,2.4175395565745204,success
fs.util1.2000.skew10.0000.vol0.1000.s20260815,fifo,0.9,12,12,0,108,0.5,3.647139556574521,success
fs.util1.2000.skew10.0000.vol0.1000.s20260816,fifo,0.9166666666666666,10,12,0,108,0.6621621621621624,2.328155950790364,success
fs.util1.2000.skew5.0000.vol0.3000.s20260816,weighted_fair_share,0.9583333333333334,2,36,3,84,0.9998919554337771,1.6062964506663167,success
fs.util1.2000.skew10.0000.vol0.1000.s20260816,estimated_service_time_first,0.9666666666666667,0,12,4,108,0.9996441281138789,1.6449392841236967,success
fs.util1.2000.skew10.0000.vol0.1000.s20260815,aging_priority,1.0,0,12,0,108,1.0,3.4054728899078555,success
fs.util1.2000.skew10.0000.vol0.2000.s20260815,fifo,0.8166666666666667,22,24,0,96,0.5827586206896551,3.4021959217150077,success
fs.util1.2000.skew10.0000.vol0.1000.s20260816,aging_priority,1.0,0,12,0,108,1.0,2.1175892841236967,success
fs.util1.2000.skew10.0000.vol0.2000.s20260815,estimated_service_time_first,0.9416666666666667,0,24,7,96,0.9985703448678299,2.2313292550483417,success
fs.util1.2000.skew10.0000.vol0.1000.s20260815,weighted_fair_share,0.95,0,12,6,108,0.999184339314845,2.4175395565745204,success
fs.util1.2000.skew10.0000.vol0.2000.s20260816,fifo,0.8666666666666667,16,24,0,96,0.7999999999999999,2.580314869207958,success
fs.util1.2000.skew10.0000.vol0.1000.s20260816,weighted_fair_share,0.9666666666666667,0,12,4,108,0.9996441281138789,1.6449392841236967,success
fs.util1.2000.skew10.0000.vol0.2000.s20260816,estimated_service_time_first,0.9666666666666667,0,24,4,96,0.9995475113122173,1.6611732025412909,success
fs.util1.2000.skew10.0000.vol0.2000.s20260815,aging_priority,1.0,0,24,0,96,1.0,2.971062588381675,success
fs.util1.2000.skew10.0000.vol0.2000.s20260816,aging_priority,1.0,0,24,0,96,1.0,2.2430315358746253,success
fs.util1.2000.skew10.0000.vol0.3000.s20260815,estimated_service_time_first,0.9583333333333334,0,36,5,84,0.9990599383319545,1.7512736764905947,success
fs.util1.2000.skew10.0000.vol0.3000.s20260815,fifo,0.8,24,36,0,84,0.7999999999999999,2.8982486764905944,success
fs.util1.2000.skew10.0000.vol0.2000.s20260815,weighted_fair_share,0.9416666666666667,0,24,7,96,0.9985703448678299,2.232320921715008,success
fs.util1.2000.skew10.0000.vol0.3000.s20260816,fifo,0.7833333333333333,26,36,0,84,0.7578796561604583,2.6639047839996506,success
fs.util1.2000.skew10.0000.vol0.2000.s20260816,weighted_fair_share,0.9666666666666667,0,24,4,96,0.9995475113122173,1.6611732025412909,success
fs.util1.2000.skew10.0000.vol0.3000.s20260815,aging_priority,1.0,0,36,0,84,1.0,2.258848676490594,success
fs.util1.2000.skew10.0000.vol0.3000.s20260816,estimated_service_time_first,0.975,0,36,3,84,0.999669530733642,1.5954714506663172,success
fs.util1.2000.skew10.0000.vol0.3000.s20260815,weighted_fair_share,0.9583333333333334,0,36,5,84,0.9990599383319545,1.7526403431572612,success
fs.util1.2000.skew10.0000.vol0.3000.s20260816,aging_priority,1.0,0,36,0,84,1.0,2.1912631173329844,success
fs.util1.5000.skew1.0000.vol0.1000.s20260815,fifo,0.9,12,12,0,108,0.5,6.564586645259613,success
fs.util1.5000.skew1.0000.vol0.1000.s20260815,estimated_service_time_first,0.8833333333333333,0,12,14,108,0.9952195121951218,4.42695331192628,success
fs.util1.2000.skew10.0000.vol0.3000.s20260816,weighted_fair_share,0.975,0,36,3,84,0.999669530733642,1.5951047839996504,success
fs.util1.5000.skew1.0000.vol0.1000.s20260816,fifo,0.9,12,12,0,108,0.5,5.143661427298963,success
fs.util1.5000.skew1.0000.vol0.1000.s20260816,estimated_service_time_first,0.9083333333333333,0,12,11,108,0.9971290276657334,3.6678697606322945,success
fs.util1.5000.skew1.0000.vol0.1000.s20260815,aging_priority,1.0,0,12,0,108,1.0,6.209378311926278,success
fs.util1.5000.skew1.0000.vol0.2000.s20260815,fifo,0.8,24,24,0,96,0.5,6.239556737372005,success
fs.util1.5000.skew1.0000.vol0.2000.s20260815,estimated_service_time_first,0.8916666666666667,0,24,13,96,0.9947531822415401,4.089040070705338,success
fs.util1.5000.skew1.0000.vol0.1000.s20260816,aging_priority,1.0,0,12,0,108,1.0,4.761661427298962,success
fs.util1.5000.skew1.0000.vol0.2000.s20260816,estimated_service_time_first,0.9,0,24,12,96,0.995575221238938,3.613200228699704,success
fs.util1.5000.skew1.0000.vol0.2000.s20260816,fifo,0.8083333333333333,23,24,0,96,0.5415944540727904,5.24641689536637,success
fs.util1.5000.skew1.0000.vol0.2000.s20260815,aging_priority,1.0,0,24,0,96,1.0,5.460040070705338,success
fs.util1.5000.skew1.0000.vol0.1000.s20260815,weighted_fair_share,0.8166666666666667,9,12,13,108,0.7629690383432439,4.959086645259614,success
fs.util1.5000.skew1.0000.vol0.2000.s20260816,aging_priority,1.0,0,24,0,96,1.0,4.446675228699703,success
fs.util1.5000.skew1.0000.vol0.3000.s20260815,estimated_service_time_first,0.9083333333333333,0,36,11,84,0.9951150585385546,3.0893739411924757,success
fs.util1.5000.skew1.0000.vol0.1000.s20260816,weighted_fair_share,0.8583333333333333,6,12,11,108,0.9249898580121706,4.098894760632295,success
fs.util1.5000.skew1.0000.vol0.3000.s20260815,fifo,0.7583333333333333,29,36,0,84,0.687360594795539,4.955273941192475,success
fs.util1.5000.skew1.0000.vol0.3000.s20260815,aging_priority,1.0,0,36,0,84,1.0,3.853207274525808,success
fs.util1.5000.skew1.0000.vol0.3000.s20260816,estimated_service_time_first,0.9166666666666666,0,36,10,84,0.9960102138525375,3.1107921605330557,success
fs.util1.5000.skew1.0000.vol0.3000.s20260816,fifo,0.7166666666666667,34,36,0,84,0.5553846153846154,5.148158827199718,success
fs.util1.5000.skew1.0000.vol0.2000.s20260815,weighted_fair_share,0.8,11,24,13,96,0.9499113937245909,4.60216507070534,success
fs.util1.5000.skew1.0000.vol0.3000.s20260816,aging_priority,1.0,0,36,0,84,1.0,4.108642160533054,success
fs.util1.5000.skew1.0000.vol0.2000.s20260816,weighted_fair_share,0.8333333333333334,8,24,12,96,0.9820659971305594,4.206658562033037,success
fs.util1.5000.skew3.0000.vol0.1000.s20260815,fifo,0.9,12,12,0,108,0.5,6.564586645259613,success
fs.util1.5000.skew3.0000.vol0.1000.s20260815,estimated_service_time_first,0.8833333333333333,0,12,14,108,0.9952195121951218,4.42695331192628,success
fs.util1.5000.skew1.0000.vol0.3000.s20260815,weighted_fair_share,0.8166666666666667,12,36,10,84,0.981189038550859,3.596857274525809,success
fs.util1.5000.skew3.0000.vol0.1000.s20260816,estimated_service_time_first,0.9083333333333333,0,12,11,108,0.9971290276657334,3.6678697606322945,success
fs.util1.5000.skew3.0000.vol0.1000.s20260816,fifo,0.9,12,12,0,108,0.5,5.143661427298963,success
fs.util1.5000.skew1.0000.vol0.3000.s20260816,weighted_fair_share,0.825,13,36,8,84,0.9711892689814516,3.656092160533055,success
fs.util1.5000.skew3.0000.vol0.1000.s20260815,aging_priority,1.0,0,12,0,108,1.0,6.209378311926278,success
fs.util1.5000.skew3.0000.vol0.1000.s20260816,aging_priority,1.0,0,12,0,108,1.0,4.761661427298962,success
fs.util1.5000.skew3.0000.vol0.2000.s20260815,fifo,0.8,24,24,0,96,0.5,6.239556737372005,success
fs.util1.5000.skew3.0000.vol0.2000.s20260815,estimated_service_time_first,0.8916666666666667,0,24,13,96,0.9947531822415401,4.089040070705338,success
fs.util1.5000.skew3.0000.vol0.2000.s20260816,fifo,0.8083333333333333,23,24,0,96,0.5415944540727904,5.24641689536637,success
fs.util1.5000.skew3.0000.vol0.2000.s20260815,aging_priority,1.0,0,24,0,96,1.0,5.460040070705338,success
fs.util1.5000.skew3.0000.vol0.2000.s20260816,estimated_service_time_first,0.9,0,24,12,96,0.995575221238938,3.613200228699704,success
fs.util1.5000.skew3.0000.vol0.1000.s20260815,weighted_fair_share,0.85,4,12,14,108,0.9827389443651926,4.586286645259613,success
fs.util1.5000.skew3.0000.vol0.3000.s20260815,fifo,0.7583333333333333,29,36,0,84,0.687360594795539,4.955273941192475,success
fs.util1.5000.skew3.0000.vol0.1000.s20260816,weighted_fair_share,0.8833333333333333,3,12,11,108,0.9919849718221666,3.8398947606322946,success
fs.util1.5000.skew3.0000.vol0.2000.s20260816,aging_priority,1.0,0,24,0,96,1.0,4.446675228699703,success
fs.util1.5000.skew3.0000.vol0.3000.s20260815,estimated_service_time_first,0.9083333333333333,0,36,11,84,0.9951150585385546,3.0893739411924757,success
fs.util1.5000.skew3.0000.vol0.3000.s20260816,estimated_service_time_first,0.9166666666666666,0,36,10,84,0.9960102138525375,3.1107921605330557,success
