faithful_policy,sarathi_faithful_arrival_normalized_weighted_goodput,sarathi_faithful_completion_fraction,sarathi_faithful_mean_latency,sarathi_faithful_mean_tpot,sarathi_faithful_mean_ttft,sarathi_faithful_rejection_fraction,sarathi_faithful_request_throughput,sarathi_faithful_slo_attainment,sarathi_faithful_weighted_goodput,shape,vllm_chunked_prefill_faithful_arrival_normalized_weighted_goodput,vllm_chunked_prefill_faithful_completion_fraction,vllm_chunked_prefill_faithful_mean_latency,vllm_chunked_prefill_faithful_mean_tpot,vllm_chunked_prefill_faithful_mean_ttft,vllm_chunked_prefill_faithful_rejection_fraction,vllm_chunked_prefill_faithful_request_throughput,vllm_chunked_prefill_faithful_slo_attainment,vllm_chunked_prefill_faithful_weighted_goodput,vllm_faithful_arrival_normalized_weighted_goodput,vllm_faithful_completion_fraction,vllm_faithful_mean_latency,vllm_faithful_mean_tpot,vllm_faithful_mean_ttft,vllm_faithful_rejection_fraction,vllm_faithful_request_throughput,vllm_faithful_slo_attainment,vllm_faithful_weighted_goodput,window_idx,winner,winner_arrival_normalized_weighted_goodput,winner_completion_fraction,winner_is_rejecting,winner_mean_latency,winner_mean_tpot,winner_mean_ttft,winner_rejection_fraction,winner_request_throughput,winner_slo_attainment,winner_weighted_goodput
sarathi_faithful,0.8333333333333334,1.0,0.017666666666666667,0.0008333333333333334,0.006833333333333334,0.0,214.28571428571428,0.8333333333333334,0.8333333333333334,admission_reorder_boundary,,,,,,,,,,,,,,,,,,,422,edf,1.0,1.0,False,0.017666666666666667,0.0008333333333333334,0.006833333333333334,0.0,214.28571428571428,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,admission_reorder_boundary,0.8333333333333334,1.0,0.017666666666666667,0.0008333333333333334,0.006833333333333334,0.0,214.28571428571428,0.8333333333333334,0.8333333333333334,,,,,,,,,,422,edf,1.0,1.0,False,0.017666666666666667,0.0008333333333333334,0.006833333333333334,0.0,214.28571428571428,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.06060606060606061,1.0,0.048363636363636366,0.0009393939393939395,0.030515151515151513,0.0,634.6153846153845,0.06060606060606055,0.06060606060606061,423,scorpio_style_slo_guard,0.9393939393939394,0.9393939393939394,True,0.021000000000000005,0.0010000000000000002,0.0020000000000000005,0.06060606060606061,6.195043964828137,1.0,1.0
sarathi_faithful,0.06060606060606061,1.0,0.048363636363636366,0.0009393939393939395,0.030515151515151513,0.0,634.6153846153845,0.06060606060606055,0.06060606060606061,long_prefill_overlap,,,,,,,,,,,,,,,,,,,423,scorpio_style_slo_guard,0.9393939393939394,0.9393939393939394,True,0.021000000000000005,0.0010000000000000002,0.0020000000000000005,0.06060606060606061,6.195043964828137,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.06060606060606061,1.0,0.048363636363636366,0.0009393939393939395,0.030515151515151513,0.0,634.6153846153845,0.06060606060606055,0.06060606060606061,,,,,,,,,,423,scorpio_style_slo_guard,0.9393939393939394,0.9393939393939394,True,0.021000000000000005,0.0010000000000000002,0.0020000000000000005,0.06060606060606061,6.195043964828137,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.06451612903225806,1.0,0.1138064516129032,0.0009032258064516108,0.11019354838709676,0.0,254.0983606557377,0.06451612903225812,0.06451612903225806,428,scorpio_style_slo_guard,0.16129032258064516,0.16129032258064516,True,0.006,0.001,0.002,0.8387096774193549,0.9992006394884092,1.0,1.0
sarathi_faithful,0.06451612903225806,1.0,0.1138064516129032,0.0009032258064516108,0.11019354838709676,0.0,254.0983606557377,0.06451612903225812,0.06451612903225806,long_prefill_overlap,,,,,,,,,,,,,,,,,,,428,scorpio_style_slo_guard,0.16129032258064516,0.16129032258064516,True,0.006,0.001,0.002,0.8387096774193549,0.9992006394884092,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.06451612903225806,1.0,0.1138064516129032,0.0009032258064516108,0.11019354838709676,0.0,254.0983606557377,0.06451612903225812,0.06451612903225806,,,,,,,,,,428,scorpio_style_slo_guard,0.16129032258064516,0.16129032258064516,True,0.006,0.001,0.002,0.8387096774193549,0.9992006394884092,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.2,1.0,0.1036,0.0007000000000000001,0.07629999999999999,0.0,84.03361344537815,0.19999999999999996,0.2,433,scorpio_style_slo_guard,0.7,0.7,True,0.041,0.001,0.002,0.3,1.3988808952837728,1.0,1.0
sarathi_faithful,0.2,1.0,0.1036,0.0007000000000000001,0.07629999999999999,0.0,84.03361344537815,0.19999999999999996,0.2,long_prefill_overlap,,,,,,,,,,,,,,,,,,,433,scorpio_style_slo_guard,0.7,0.7,True,0.041,0.001,0.002,0.3,1.3988808952837728,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.2,1.0,0.1036,0.0007000000000000001,0.07629999999999999,0.0,84.03361344537815,0.19999999999999996,0.2,,,,,,,,,,433,scorpio_style_slo_guard,0.7,0.7,True,0.041,0.001,0.002,0.3,1.3988808952837728,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.06060606060606061,1.0,0.04881818181818182,0.0009090909090909087,0.045181818181818184,0.0,634.6153846153845,0.06060606060606055,0.06060606060606061,438,scorpio_style_slo_guard,0.36363636363636365,0.36363636363636365,True,0.006000000000000001,0.0010000000000000002,0.0020000000000000005,0.6363636363636364,2.398081534772182,1.0,1.0
sarathi_faithful,0.06060606060606061,1.0,0.04881818181818182,0.0009090909090909087,0.045181818181818184,0.0,634.6153846153845,0.06060606060606055,0.06060606060606061,long_prefill_overlap,,,,,,,,,,,,,,,,,,,438,scorpio_style_slo_guard,0.36363636363636365,0.36363636363636365,True,0.006000000000000001,0.0010000000000000002,0.0020000000000000005,0.6363636363636364,2.398081534772182,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.06060606060606061,1.0,0.04881818181818182,0.0009090909090909087,0.045181818181818184,0.0,634.6153846153845,0.06060606060606055,0.06060606060606061,,,,,,,,,,438,scorpio_style_slo_guard,0.36363636363636365,0.36363636363636365,True,0.006000000000000001,0.0010000000000000002,0.0020000000000000005,0.6363636363636364,2.398081534772182,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.2682926829268293,1.0,0.08826829268292684,0.0009268292682926828,0.05212195121951221,0.0,369.36936936936934,0.2682926829268293,0.2682926829268293,443,scorpio_style_slo_guard,0.926829268292683,0.926829268292683,True,0.04099999999999998,0.0010000000000000002,0.0020000000000000005,0.07317073170731707,7.544173118919992,1.0,1.0
sarathi_faithful,0.2682926829268293,1.0,0.08826829268292684,0.0009268292682926828,0.05212195121951221,0.0,369.36936936936934,0.2682926829268293,0.2682926829268293,long_prefill_overlap,,,,,,,,,,,,,,,,,,,443,scorpio_style_slo_guard,0.926829268292683,0.926829268292683,True,0.04099999999999998,0.0010000000000000002,0.0020000000000000005,0.07317073170731707,7.544173118919992,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.2682926829268293,1.0,0.08826829268292684,0.0009268292682926828,0.05212195121951221,0.0,369.36936936936934,0.2682926829268293,0.2682926829268293,,,,,,,,,,443,scorpio_style_slo_guard,0.926829268292683,0.926829268292683,True,0.04099999999999998,0.0010000000000000002,0.0020000000000000005,0.07317073170731707,7.544173118919992,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.16666666666666666,1.0,0.054083333333333344,0.0008333333333333336,0.03824999999999999,0.0,181.8181818181818,0.16666666666666663,0.16666666666666666,448,scorpio_style_slo_guard,0.8333333333333334,0.8333333333333334,True,0.020999999999999998,0.0010000000000000002,0.0019999999999999996,0.16666666666666666,1.9964064683569573,1.0,1.0
sarathi_faithful,0.16666666666666666,1.0,0.054083333333333344,0.0008333333333333336,0.03824999999999999,0.0,181.8181818181818,0.16666666666666663,0.16666666666666666,long_prefill_overlap,,,,,,,,,,,,,,,,,,,448,scorpio_style_slo_guard,0.8333333333333334,0.8333333333333334,True,0.020999999999999998,0.0010000000000000002,0.0019999999999999996,0.16666666666666666,1.9964064683569573,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.16666666666666666,1.0,0.054083333333333344,0.0008333333333333336,0.03824999999999999,0.0,181.8181818181818,0.16666666666666663,0.16666666666666666,,,,,,,,,,448,scorpio_style_slo_guard,0.8333333333333334,0.8333333333333334,True,0.020999999999999998,0.0010000000000000002,0.0019999999999999996,0.16666666666666666,1.9964064683569573,1.0,1.0
vllm_faithful,,,,,,,,,,same_arrival_heterogeneous_cluster,,,,,,,,,,0.3333333333333333,1.0,0.053,0.0006666666666666666,0.04033333333333333,0.0,54.54545454545455,0.33333333333333337,0.3333333333333333,450,edf,0.6666666666666666,1.0,False,0.04833333333333334,0.0006666666666666666,0.03566666666666667,0.0,40.54054054054054,0.6666666666666667,0.6666666666666666
sarathi_faithful,0.3333333333333333,1.0,0.053,0.0006666666666666666,0.04033333333333333,0.0,54.54545454545455,0.33333333333333337,0.3333333333333333,same_arrival_heterogeneous_cluster,,,,,,,,,,,,,,,,,,,450,edf,0.6666666666666666,1.0,False,0.04833333333333334,0.0006666666666666666,0.03566666666666667,0.0,40.54054054054054,0.6666666666666667,0.6666666666666666
vllm_chunked_prefill_faithful,,,,,,,,,,same_arrival_heterogeneous_cluster,0.3333333333333333,1.0,0.053,0.0006666666666666666,0.04033333333333333,0.0,54.54545454545455,0.33333333333333337,0.3333333333333333,,,,,,,,,,450,edf,0.6666666666666666,1.0,False,0.04833333333333334,0.0006666666666666666,0.03566666666666667,0.0,40.54054054054054,0.6666666666666667,0.6666666666666666
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.16666666666666666,1.0,0.08899999999999998,0.0007500000000000002,0.07475,0.0,111.11111111111111,0.16666666666666663,0.16666666666666666,473,scorpio_style_slo_guard,0.75,0.75,True,0.020999999999999998,0.001,0.002,0.25,1.7985611510791366,1.0,1.0
sarathi_faithful,0.16666666666666666,1.0,0.08899999999999998,0.0007500000000000002,0.07475,0.0,111.11111111111111,0.16666666666666663,0.16666666666666666,long_prefill_overlap,,,,,,,,,,,,,,,,,,,473,scorpio_style_slo_guard,0.75,0.75,True,0.020999999999999998,0.001,0.002,0.25,1.7985611510791366,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.16666666666666666,1.0,0.08899999999999998,0.0007500000000000002,0.07475,0.0,111.11111111111111,0.16666666666666663,0.16666666666666666,,,,,,,,,,473,scorpio_style_slo_guard,0.75,0.75,True,0.020999999999999998,0.001,0.002,0.25,1.7985611510791366,1.0,1.0
vllm_faithful,,,,,,,,,,admission_reorder_boundary,,,,,,,,,,0.6,1.0,0.008400000000000001,0.0004,0.0068000000000000005,0.0,500.0,0.6,0.6,477,edf,1.0,1.0,False,0.008,0.0004,0.0064,0.0,384.6153846153846,1.0,1.0
sarathi_faithful,0.6,1.0,0.008400000000000001,0.0004,0.0068000000000000005,0.0,500.0,0.6,0.6,admission_reorder_boundary,,,,,,,,,,,,,,,,,,,477,edf,1.0,1.0,False,0.008,0.0004,0.0064,0.0,384.6153846153846,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,admission_reorder_boundary,0.6,1.0,0.008400000000000001,0.0004,0.0068000000000000005,0.0,500.0,0.6,0.6,,,,,,,,,,477,edf,1.0,1.0,False,0.008,0.0004,0.0064,0.0,384.6153846153846,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.05405405405405406,1.0,0.07951351351351353,0.0009459459459459468,0.07572972972972974,0.0,440.4761904761904,0.05405405405405406,0.05405405405405406,478,scorpio_style_slo_guard,0.32432432432432434,0.32432432432432434,True,0.006000000000000001,0.0009999999999999998,0.0020000000000000005,0.6756756756756757,2.398081534772182,1.0,1.0
sarathi_faithful,0.05405405405405406,1.0,0.07951351351351353,0.0009459459459459468,0.07572972972972974,0.0,440.4761904761904,0.05405405405405406,0.05405405405405406,long_prefill_overlap,,,,,,,,,,,,,,,,,,,478,scorpio_style_slo_guard,0.32432432432432434,0.32432432432432434,True,0.006000000000000001,0.0009999999999999998,0.0020000000000000005,0.6756756756756757,2.398081534772182,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.05405405405405406,1.0,0.07951351351351353,0.0009459459459459468,0.07572972972972974,0.0,440.4761904761904,0.05405405405405406,0.05405405405405406,,,,,,,,,,478,scorpio_style_slo_guard,0.32432432432432434,0.32432432432432434,True,0.006000000000000001,0.0009999999999999998,0.0020000000000000005,0.6756756756756757,2.398081534772182,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.10526315789473684,1.0,0.045736842105263166,0.0008947368421052633,0.0376842105263158,0.0,333.3333333333333,0.10526315789473684,0.10526315789473684,483,scorpio_style_slo_guard,0.42105263157894735,0.42105263157894735,True,0.011,0.001,0.001999999999999999,0.5789473684210527,1.594896331738437,1.0,1.0
sarathi_faithful,0.10526315789473684,1.0,0.045736842105263166,0.0008947368421052633,0.0376842105263158,0.0,333.3333333333333,0.10526315789473684,0.10526315789473684,long_prefill_overlap,,,,,,,,,,,,,,,,,,,483,scorpio_style_slo_guard,0.42105263157894735,0.42105263157894735,True,0.011,0.001,0.001999999999999999,0.5789473684210527,1.594896331738437,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.10526315789473684,1.0,0.045736842105263166,0.0008947368421052633,0.0376842105263158,0.0,333.3333333333333,0.10526315789473684,0.10526315789473684,,,,,,,,,,483,scorpio_style_slo_guard,0.42105263157894735,0.42105263157894735,True,0.011,0.001,0.001999999999999999,0.5789473684210527,1.594896331738437,1.0,1.0
vllm_faithful,,,,,,,,,,kv_pressure_admission_order,,,,,,,,,,0.4,1.0,0.0238,0.0006000000000000001,0.0184,0.0,156.25,0.4,0.4,494,edf,1.0,1.0,False,0.0212,0.0006000000000000001,0.0158,0.0,111.11111111111111,1.0,1.0
sarathi_faithful,0.4,1.0,0.0238,0.0006000000000000001,0.0184,0.0,156.25,0.4,0.4,kv_pressure_admission_order,,,,,,,,,,,,,,,,,,,494,edf,1.0,1.0,False,0.0212,0.0006000000000000001,0.0158,0.0,111.11111111111111,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,kv_pressure_admission_order,0.4,1.0,0.0238,0.0006000000000000001,0.0184,0.0,156.25,0.4,0.4,,,,,,,,,,494,edf,1.0,1.0,False,0.0212,0.0006000000000000001,0.0158,0.0,111.11111111111111,1.0,1.0
vllm_faithful,,,,,,,,,,admission_reorder_boundary,,,,,,,,,,0.6,1.0,0.012,0.0004,0.0073999999999999995,0.0,217.3913043478261,0.6,0.6,497,edf,1.0,1.0,False,0.0114,0.0004,0.0068000000000000005,0.0,178.57142857142856,1.0,1.0
sarathi_faithful,0.6,1.0,0.012,0.0004,0.0073999999999999995,0.0,217.3913043478261,0.6,0.6,admission_reorder_boundary,,,,,,,,,,,,,,,,,,,497,edf,1.0,1.0,False,0.0114,0.0004,0.0068000000000000005,0.0,178.57142857142856,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,admission_reorder_boundary,0.6,1.0,0.012,0.0004,0.0073999999999999995,0.0,217.3913043478261,0.6,0.6,,,,,,,,,,497,edf,1.0,1.0,False,0.0114,0.0004,0.0068000000000000005,0.0,178.57142857142856,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.125,1.0,0.0448125,0.000875,0.036937500000000005,0.0,280.7017543859649,0.125,0.125,498,scorpio_style_slo_guard,0.5,0.5,True,0.011,0.001,0.0020000000000000005,0.5,1.5958507879513266,1.0,1.0
sarathi_faithful,0.125,1.0,0.0448125,0.000875,0.036937500000000005,0.0,280.7017543859649,0.125,0.125,long_prefill_overlap,,,,,,,,,,,,,,,,,,,498,scorpio_style_slo_guard,0.5,0.5,True,0.011,0.001,0.0020000000000000005,0.5,1.5958507879513266,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.125,1.0,0.0448125,0.000875,0.036937500000000005,0.0,280.7017543859649,0.125,0.125,,,,,,,,,,498,scorpio_style_slo_guard,0.5,0.5,True,0.011,0.001,0.0020000000000000005,0.5,1.5958507879513266,1.0,1.0
vllm_faithful,,,,,,,,,,admission_reorder_boundary,,,,,,,,,,0.6,1.0,0.008199999999999999,0.0002,0.0073999999999999995,0.0,416.6666666666667,0.6,0.6,532,edf,1.0,1.0,False,0.007000000000000001,0.0002,0.0062,0.0,384.6153846153846,1.0,1.0
sarathi_faithful,0.6,1.0,0.008199999999999999,0.0002,0.0073999999999999995,0.0,416.6666666666667,0.6,0.6,admission_reorder_boundary,,,,,,,,,,,,,,,,,,,532,edf,1.0,1.0,False,0.007000000000000001,0.0002,0.0062,0.0,384.6153846153846,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,admission_reorder_boundary,0.6,1.0,0.008199999999999999,0.0002,0.0073999999999999995,0.0,416.6666666666667,0.6,0.6,,,,,,,,,,532,edf,1.0,1.0,False,0.007000000000000001,0.0002,0.0062,0.0,384.6153846153846,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.4117647058823529,1.0,0.02520588235294118,0.0009411764705882353,0.01673529411764706,0.0,809.5238095238095,0.4117647058823529,0.4117647058823529,533,scorpio_style_slo_guard,0.4411764705882353,0.4411764705882353,True,0.011,0.001,0.002,0.5588235294117647,2.9815146094215863,1.0,1.0
sarathi_faithful,0.4117647058823529,1.0,0.02520588235294118,0.0009411764705882353,0.01673529411764706,0.0,809.5238095238095,0.4117647058823529,0.4117647058823529,long_prefill_overlap,,,,,,,,,,,,,,,,,,,533,scorpio_style_slo_guard,0.4411764705882353,0.4411764705882353,True,0.011,0.001,0.002,0.5588235294117647,2.9815146094215863,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.4117647058823529,1.0,0.02520588235294118,0.0009411764705882353,0.01673529411764706,0.0,809.5238095238095,0.4117647058823529,0.4117647058823529,,,,,,,,,,533,scorpio_style_slo_guard,0.4411764705882353,0.4411764705882353,True,0.011,0.001,0.002,0.5588235294117647,2.9815146094215863,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.0625,1.0,0.038625,0.0009374999999999994,0.034875,0.0,363.6363636363637,0.0625,0.0625,538,scorpio_style_slo_guard,0.4375,0.4375,True,0.005999999999999999,0.001,0.002,0.5625,1.3988808952837728,1.0,1.0
sarathi_faithful,0.0625,1.0,0.038625,0.0009374999999999994,0.034875,0.0,363.6363636363637,0.0625,0.0625,long_prefill_overlap,,,,,,,,,,,,,,,,,,,538,scorpio_style_slo_guard,0.4375,0.4375,True,0.005999999999999999,0.001,0.002,0.5625,1.3988808952837728,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.0625,1.0,0.038625,0.0009374999999999994,0.034875,0.0,363.6363636363637,0.0625,0.0625,,,,,,,,,,538,scorpio_style_slo_guard,0.4375,0.4375,True,0.005999999999999999,0.001,0.002,0.5625,1.3988808952837728,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.05555555555555555,1.0,0.1378611111111111,0.0009166666666666668,0.10211111111111111,0.0,232.25806451612902,0.05555555555555558,0.05555555555555555,548,scorpio_style_slo_guard,0.9166666666666666,0.9166666666666666,True,0.041,0.001,0.002,0.08333333333333333,6.5947242206235,1.0,1.0
sarathi_faithful,0.05555555555555555,1.0,0.1378611111111111,0.0009166666666666668,0.10211111111111111,0.0,232.25806451612902,0.05555555555555558,0.05555555555555555,long_prefill_overlap,,,,,,,,,,,,,,,,,,,548,scorpio_style_slo_guard,0.9166666666666666,0.9166666666666666,True,0.041,0.001,0.002,0.08333333333333333,6.5947242206235,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.05555555555555555,1.0,0.1378611111111111,0.0009166666666666668,0.10211111111111111,0.0,232.25806451612902,0.05555555555555558,0.05555555555555555,,,,,,,,,,548,scorpio_style_slo_guard,0.9166666666666666,0.9166666666666666,True,0.041,0.001,0.002,0.08333333333333333,6.5947242206235,1.0,1.0
vllm_faithful,,,,,,,,,,admission_reorder_boundary,,,,,,,,,,0.6666666666666666,1.0,0.015166666666666667,0.0006666666666666666,0.01,0.0,230.76923076923075,0.6666666666666667,0.6666666666666666,562,edf,0.8333333333333334,1.0,False,0.015833333333333335,0.0006666666666666666,0.010666666666666666,0.0,176.47058823529412,0.8333333333333334,0.8333333333333334
sarathi_faithful,0.6666666666666666,1.0,0.015166666666666667,0.0006666666666666666,0.01,0.0,230.76923076923075,0.6666666666666667,0.6666666666666666,admission_reorder_boundary,,,,,,,,,,,,,,,,,,,562,edf,0.8333333333333334,1.0,False,0.015833333333333335,0.0006666666666666666,0.010666666666666666,0.0,176.47058823529412,0.8333333333333334,0.8333333333333334
vllm_chunked_prefill_faithful,,,,,,,,,,admission_reorder_boundary,0.6666666666666666,1.0,0.015166666666666667,0.0006666666666666666,0.01,0.0,230.76923076923075,0.6666666666666667,0.6666666666666666,,,,,,,,,,562,edf,0.8333333333333334,1.0,False,0.015833333333333335,0.0006666666666666666,0.010666666666666666,0.0,176.47058823529412,0.8333333333333334,0.8333333333333334
vllm_faithful,,,,,,,,,,kv_pressure_admission_order,,,,,,,,,,0.25,1.0,0.0495,0.0007500000000000002,0.04275,0.0,57.97101449275362,0.25,0.25,569,admission_control,0.5,1.0,True,0.051000000000000004,0.0007500000000000002,0.04425,0.0,62.5,0.5,0.5
sarathi_faithful,0.25,1.0,0.0495,0.0007500000000000002,0.04275,0.0,57.97101449275362,0.25,0.25,kv_pressure_admission_order,,,,,,,,,,,,,,,,,,,569,admission_control,0.5,1.0,True,0.051000000000000004,0.0007500000000000002,0.04425,0.0,62.5,0.5,0.5
vllm_chunked_prefill_faithful,,,,,,,,,,kv_pressure_admission_order,0.25,1.0,0.0495,0.0007500000000000002,0.04275,0.0,57.97101449275362,0.25,0.25,,,,,,,,,,569,admission_control,0.5,1.0,True,0.051000000000000004,0.0007500000000000002,0.04425,0.0,62.5,0.5,0.5
vllm_faithful,,,,,,,,,,kv_pressure_admission_order,,,,,,,,,,0.6,1.0,0.0534,0.0006000000000000002,0.042,0.0,60.24096385542168,0.6,0.6,589,edf,0.8,1.0,False,0.0482,0.0006000000000000001,0.0368,0.0,60.24096385542168,0.8,0.8
sarathi_faithful,0.6,1.0,0.0534,0.0006000000000000002,0.042,0.0,60.24096385542168,0.6,0.6,kv_pressure_admission_order,,,,,,,,,,,,,,,,,,,589,edf,0.8,1.0,False,0.0482,0.0006000000000000001,0.0368,0.0,60.24096385542168,0.8,0.8
vllm_chunked_prefill_faithful,,,,,,,,,,kv_pressure_admission_order,0.6,1.0,0.0534,0.0006000000000000002,0.042,0.0,60.24096385542168,0.6,0.6,,,,,,,,,,589,edf,0.8,1.0,False,0.0482,0.0006000000000000001,0.0368,0.0,60.24096385542168,0.8,0.8
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.10526315789473684,1.0,0.05178947368421054,0.0008421052631578949,0.04421052631578948,0.0,333.3333333333333,0.10526315789473684,0.10526315789473684,598,scorpio_style_slo_guard,0.42105263157894735,0.42105263157894735,True,0.011,0.001,0.002,0.5789473684210527,1.5987210231814546,1.0,1.0
sarathi_faithful,0.10526315789473684,1.0,0.05178947368421054,0.0008421052631578949,0.04421052631578948,0.0,333.3333333333333,0.10526315789473684,0.10526315789473684,long_prefill_overlap,,,,,,,,,,,,,,,,,,,598,scorpio_style_slo_guard,0.42105263157894735,0.42105263157894735,True,0.011,0.001,0.002,0.5789473684210527,1.5987210231814546,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.10526315789473684,1.0,0.05178947368421054,0.0008421052631578949,0.04421052631578948,0.0,333.3333333333333,0.10526315789473684,0.10526315789473684,,,,,,,,,,598,scorpio_style_slo_guard,0.42105263157894735,0.42105263157894735,True,0.011,0.001,0.002,0.5789473684210527,1.5987210231814546,1.0,1.0
vllm_faithful,,,,,,,,,,long_prefill_overlap,,,,,,,,,,0.6818181818181818,1.0,0.04172727272727273,0.0009090909090909093,0.02445454545454546,0.0,360.65573770491807,0.6818181818181819,0.6818181818181818,613,scorpio_style_slo_guard,0.9090909090909091,0.9090909090909091,True,0.021,0.0010000000000000002,0.0020000000000000005,0.09090909090909091,3.984857541342897,1.0,1.0
sarathi_faithful,0.6818181818181818,1.0,0.04172727272727273,0.0009090909090909093,0.02445454545454546,0.0,360.65573770491807,0.6818181818181819,0.6818181818181818,long_prefill_overlap,,,,,,,,,,,,,,,,,,,613,scorpio_style_slo_guard,0.9090909090909091,0.9090909090909091,True,0.021,0.0010000000000000002,0.0020000000000000005,0.09090909090909091,3.984857541342897,1.0,1.0
vllm_chunked_prefill_faithful,,,,,,,,,,long_prefill_overlap,0.6818181818181818,1.0,0.04172727272727273,0.0009090909090909093,0.02445454545454546,0.0,360.65573770491807,0.6818181818181819,0.6818181818181818,,,,,,,,,,613,scorpio_style_slo_guard,0.9090909090909091,0.9090909090909091,True,0.021,0.0010000000000000002,0.0020000000000000005,0.09090909090909091,3.984857541342897,1.0,1.0
vllm_faithful,,,,,,,,,,kv_pressure_admission_order,,,,,,,,,,0.6,1.0,0.036199999999999996,0.0008,0.027000000000000003,0.0,108.69565217391305,0.6,0.6,619,edf,0.8,1.0,False,0.034,0.0008000000000000001,0.0248,0.0,86.20689655172413,0.8,0.8
sarathi_faithful,0.6,1.0,0.036199999999999996,0.0008,0.027000000000000003,0.0,108.69565217391305,0.6,0.6,kv_pressure_admission_order,,,,,,,,,,,,,,,,,,,619,edf,0.8,1.0,False,0.034,0.0008000000000000001,0.0248,0.0,86.20689655172413,0.8,0.8
vllm_chunked_prefill_faithful,,,,,,,,,,kv_pressure_admission_order,0.6,1.0,0.036199999999999996,0.0008,0.027000000000000003,0.0,108.69565217391305,0.6,0.6,,,,,,,,,,619,edf,0.8,1.0,False,0.034,0.0008000000000000001,0.0248,0.0,86.20689655172413,0.8,0.8
vllm_faithful,,,,,,,,,,kv_pressure_admission_order,,,,,,,,,,0.16666666666666666,1.0,0.07266666666666666,0.0005000000000000001,0.06316666666666666,0.0,57.692307692307686,0.16666666666666663,0.16666666666666666,629,admission_control,0.3333333333333333,1.0,True,0.081,0.0005000000000000001,0.07150000000000001,0.0,48.78048780487805,0.33333333333333337,0.3333333333333333
sarathi_faithful,0.16666666666666666,1.0,0.07266666666666666,0.0005000000000000001,0.06316666666666666,0.0,57.692307692307686,0.16666666666666663,0.16666666666666666,kv_pressure_admission_order,,,,,,,,,,,,,,,,,,,629,admission_control,0.3333333333333333,1.0,True,0.081,0.0005000000000000001,0.07150000000000001,0.0,48.78048780487805,0.33333333333333337,0.3333333333333333
vllm_chunked_prefill_faithful,,,,,,,,,,kv_pressure_admission_order,0.16666666666666666,1.0,0.07266666666666666,0.0005000000000000001,0.06316666666666666,0.0,57.692307692307686,0.16666666666666663,0.16666666666666666,,,,,,,,,,629,admission_control,0.3333333333333333,1.0,True,0.081,0.0005000000000000001,0.07150000000000001,0.0,48.78048780487805,0.33333333333333337,0.3333333333333333
