axis,branch_id,branch_type,candidate_canonical_action_id,candidate_hash_roundtrip_match,completed_count,completed_ids_hash,condition_id,continuation_policy,decision_step,first_step_warning_count,first_step_warnings,forced_once,live_fingerprint_unchanged,mean_latency,median_latency,original_live_state_not_mutated,outside_population_completed_count,p95_latency,policy_forever_switch,population_count,population_ids_hash,regime_stage,sbs_hash_match,source_dataset,state_id,unfinished_count,validity_class,window_index,source_shard_file
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step255::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,kv_16000,kv_constrained_online,255,0,,True,True,0.03403638478898529,0.01857805061340334,True,6,0.11581058340072552,False,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step255,0,VALID,31,shard_065_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step256::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,kv_16000,kv_constrained_online,256,0,,True,True,0.03403638478898529,0.01857805061340334,True,6,0.11581058340072552,False,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step256,0,VALID,31,shard_085_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step257::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,kv_16000,kv_constrained_online,257,0,,True,True,0.03403638478898529,0.01857805061340334,True,6,0.11581058340072552,False,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step257,0,VALID,31,shard_043_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step258::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,kv_16000,kv_constrained_online,258,0,,True,True,0.03403638478898529,0.01857805061340334,True,6,0.11581058340072552,False,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step258,0,VALID,31,shard_043_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step259::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,kv_16000,kv_constrained_online,259,0,,True,True,0.03403638478898529,0.01857805061340334,True,6,0.11581058340072552,False,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step259,0,VALID,31,shard_059_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step260::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,kv_16000,kv_constrained_online,260,0,,True,True,0.03403638478898529,0.01857805061340334,True,6,0.11581058340072552,False,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step260,0,VALID,31,shard_064_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step261::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,kv_16000,kv_constrained_online,261,0,,True,True,0.03403638478898529,0.01857805061340334,True,6,0.11581058340072552,False,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step261,0,VALID,31,shard_023_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step262::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,kv_16000,kv_constrained_online,262,0,,True,True,0.03403638478898529,0.01857805061340334,True,6,0.11581058340072552,False,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step262,0,VALID,31,shard_052_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step263::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,kv_16000,kv_constrained_online,263,0,,True,True,0.03403638478898529,0.01857805061340334,True,6,0.11581058340072552,False,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step263,0,VALID,31,shard_035_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step264::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,kv_16000,kv_constrained_online,264,0,,True,True,0.03403638478898529,0.01857805061340334,True,6,0.11581058340072552,False,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step264,0,VALID,31,shard_083_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step265::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,kv_16000,kv_constrained_online,265,0,,True,True,0.03403638478898529,0.01857805061340334,True,6,0.11581058340072552,False,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step265,0,VALID,31,shard_060_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step266::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,kv_16000,kv_constrained_online,266,0,,True,True,0.03403638478898529,0.01857805061340334,True,6,0.11581058340072552,False,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step266,0,VALID,31,shard_076_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step267::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,kv_16000,kv_constrained_online,267,0,,True,True,0.03403638478898529,0.01857805061340334,True,6,0.11581058340072552,False,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step267,0,VALID,31,shard_081_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step268::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,kv_16000,kv_constrained_online,268,0,,True,True,0.03403638478898529,0.01857805061340334,True,6,0.11581058340072552,False,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step268,0,VALID,31,shard_023_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step269::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,kv_16000,kv_constrained_online,269,0,,True,True,0.03403638478898529,0.01857805061340334,True,6,0.11581058340072552,False,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step269,0,VALID,31,shard_047_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step270::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,kv_16000,kv_constrained_online,270,0,,True,True,0.03403638478898529,0.01857805061340334,True,6,0.11581058340072552,False,194,a5ce6174ccab86e6a2fb159c83ba61e0391ffa80ba42d21ecabf659b2bf9862d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step270,0,VALID,31,shard_048_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step310::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,193,2ff7bef942973ed709e1152efcba654a590e2ec11a5ad58a696be49011c40fc3,kv_16000,kv_constrained_online,310,0,,True,True,0.033349174193150206,0.01839297103881843,True,7,0.11317959594726539,False,193,2ff7bef942973ed709e1152efcba654a590e2ec11a5ad58a696be49011c40fc3,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step310,0,VALID,31,shard_023_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step607::sbs_reference,SBS_REFERENCE,aa604c3b173c4ca72e41a2135cb2d4bbf7050c04f0f752b1f1c48f3d84da50cd,,188,9280277d48850667e7aee15e708a195eb9f24f03fb023a9131678edfead8f164,kv_16000,kv_constrained_online,607,0,,True,True,0.032806727135435254,0.017486941337584994,True,12,0.11375465316772417,False,188,9280277d48850667e7aee15e708a195eb9f24f03fb023a9131678edfead8f164,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w31::faithful::kv_16000::step607,0,VALID,31,shard_004_of_096.csv
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step106796::sbs_reference,SBS_REFERENCE,7e7b176986d97024d2cc132048da0f6d49fcf5a8c6c3f42fff168b64696f538a,,103,99057e210ccb45eaf4783b715bd5eb5e495f0c90c92caa3748d4a6b05ccb9567,active_4,kv_constrained_online,106796,0,,True,True,0.030782710158711573,0.02209797477722475,True,97,0.08654608821869088,False,103,99057e210ccb45eaf4783b715bd5eb5e495f0c90c92caa3748d4a6b05ccb9567,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step106796,0,VALID,33,shard_046_of_096.csv
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step106797::sbs_reference,SBS_REFERENCE,92f6aaff637fe1858d6aae915732cfe09fcf72ba95a0a84f197e13ff904ac37e,,102,beb94d4100bd8794129ad92ab66d9524a558cc4bb1b1199f9fb68e9e5fd058a5,active_4,kv_constrained_online,106797,0,,True,True,0.03091795135947079,0.02260005187988412,True,98,0.0866970372200029,False,102,beb94d4100bd8794129ad92ab66d9524a558cc4bb1b1199f9fb68e9e5fd058a5,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step106797,0,VALID,33,shard_024_of_096.csv
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step106890::sbs_reference,SBS_REFERENCE,ad2b07995812b31ea7d25211745ba2c8151c27737530aefa67f0f469c3f1f45f,,96,14315265082314d80a5e72c7bd35f887a53d4e3737e6510ce2f9dc34b9ff60c2,active_4,kv_constrained_online,106890,0,,True,True,0.03132346467177305,0.02206853961944688,True,104,0.08779075574874895,False,96,14315265082314d80a5e72c7bd35f887a53d4e3737e6510ce2f9dc34b9ff60c2,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step106890,0,VALID,33,shard_077_of_096.csv
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step106984::sbs_reference,SBS_REFERENCE,f170ea774a67650ee8daadb34346399569cb6c63e931634ccd0219842293ce15,,91,4bf2aaf477c7c628a806670f2755203c5d9f89d111d1f251b69c3f7b29e4f6a6,active_4,kv_constrained_online,106984,0,,True,True,0.03208198300036994,0.02310212898254349,True,109,0.08873352527618295,False,91,4bf2aaf477c7c628a806670f2755203c5d9f89d111d1f251b69c3f7b29e4f6a6,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step106984,0,VALID,33,shard_084_of_096.csv
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step107007::sbs_reference,SBS_REFERENCE,53ed031c91677fbe6fe311e24b9cb92119643631abd076c0f59a2fbdb79db25a,,90,7fdccf5681a20e43a41ea47107c1518a7a0b39df23bb8d944f4dc0fcec4991b1,active_4,kv_constrained_online,107007,0,,True,True,0.03216130343543395,0.02260005187988412,True,110,0.08892207918166974,False,90,7fdccf5681a20e43a41ea47107c1518a7a0b39df23bb8d944f4dc0fcec4991b1,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step107007,0,VALID,33,shard_090_of_096.csv
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step107201::sbs_reference,SBS_REFERENCE,f7bac8dd9b1d04be8bad5a07a59732e66c3c5636d67c3d42145763d4b966e92a,,82,82b1a5720b490871163d086385982095fb0ebcd3d6297a8423a4285bc5b88a85,active_4,kv_constrained_online,107201,0,,True,True,0.031791314567010225,0.021655159950256575,True,118,0.09043051042556415,False,82,82b1a5720b490871163d086385982095fb0ebcd3d6297a8423a4285bc5b88a85,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step107201,0,VALID,33,shard_026_of_096.csv
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step107218::sbs_reference,SBS_REFERENCE,dbb90889c553d295092f1b8a66c038d6d6643f5cd60df6dbf8849e2d2ed700e4,,81,b22fd0407416510940617b8fefc7018357b6424d8dce238591b1160446fbc862,active_4,kv_constrained_online,107218,0,,True,True,0.03193864007643966,0.021905141830444563,True,119,0.09061906433105094,False,81,b22fd0407416510940617b8fefc7018357b6424d8dce238591b1160446fbc862,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step107218,0,VALID,33,shard_012_of_096.csv
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step107224::sbs_reference,SBS_REFERENCE,86e57aa227b0d7cec1fb4954c3531695d795edf36c5419b351988ae99571ce31,,80,65c3af5310bb4fe1ac26c210956c43b93c9df14d8e23c1b6be64d0071d5944e7,active_4,kv_constrained_online,107224,0,,True,True,0.03203118603229775,0.021655159950256575,True,120,0.09069551105498945,False,80,65c3af5310bb4fe1ac26c210956c43b93c9df14d8e23c1b6be64d0071d5944e7,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step107224,0,VALID,33,shard_002_of_096.csv
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step107226::sbs_reference,SBS_REFERENCE,c44f0854d758b723aac18515ed66d2000930036d7a1fd76f0217f7606c1dc58a,,79,a530d762953f783720b369bfbf93839b87e1f656a1fbb6462156e37e079addad,active_4,kv_constrained_online,107226,0,,True,True,0.032107844630376754,0.021405178070068587,True,121,0.09077195777892796,False,79,a530d762953f783720b369bfbf93839b87e1f656a1fbb6462156e37e079addad,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step107226,0,VALID,33,shard_037_of_096.csv
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step107600::sbs_reference,SBS_REFERENCE,7eb3e030d7baa0dcb2da0c7dab240115b476b773bac34e6458644123cc9ae60b,,71,0516074dab42c1e38012ade30a95c1666981638485aebb7a5f6b34af7365a1ec,active_4,kv_constrained_online,107600,0,,True,True,0.030151488586213304,0.020630146026618945,True,129,0.0913835315704361,False,71,0516074dab42c1e38012ade30a95c1666981638485aebb7a5f6b34af7365a1ec,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::active_4::step107600,0,VALID,33,shard_038_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::kv_16000::step107203::sbs_reference,SBS_REFERENCE,86e57aa227b0d7cec1fb4954c3531695d795edf36c5419b351988ae99571ce31,,82,82b1a5720b490871163d086385982095fb0ebcd3d6297a8423a4285bc5b88a85,kv_16000,kv_constrained_online,107203,0,,True,True,0.03130350968896137,0.021655159950256575,True,118,0.08993051042556392,False,82,82b1a5720b490871163d086385982095fb0ebcd3d6297a8423a4285bc5b88a85,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::kv_16000::step107203,0,VALID,33,shard_019_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::kv_16000::step108679::sbs_reference,SBS_REFERENCE,aee42031f64c04ca6b323cb79c8a4e809be74b03a47411be3832aa96c21d115b,,46,c4bd1c472c451219aef49f2aaa277851eafa20af0cd3d01ddc6cd515330d7f0d,kv_16000,kv_constrained_online,108679,0,,True,True,0.03131678572945224,0.020331048011783537,True,154,0.09341401863098042,False,46,c4bd1c472c451219aef49f2aaa277851eafa20af0cd3d01ddc6cd515330d7f0d,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w33::faithful::kv_16000::step108679,0,VALID,33,shard_016_of_096.csv
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::active_4::step14374::sbs_reference,SBS_REFERENCE,f4a811b76c4c3f33c897b33ec648dbc6bd81ac1df655ccf4940f826ac0fef104,,57,70629f38fd55ee5683bf31aa708324ec40473093d16bd1967b8c7d3f3fc69e2e,active_4,kv_constrained_online,14374,0,,True,True,0.05003914033320951,0.0224510574340826,True,143,0.17335348205566542,False,57,70629f38fd55ee5683bf31aa708324ec40473093d16bd1967b8c7d3f3fc69e2e,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::active_4::step14374,0,VALID,35,shard_033_of_096.csv
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::active_4::step5996::sbs_reference,SBS_REFERENCE,258d67582f79997d5eee0078b9f05f87f05dbcaddd93695eb9f8243fbff36d71,,163,4a074e6bc5f7c1c04bdef89ec2218a0574050799dde25f2dfe2e62429c042e86,active_4,kv_constrained_online,5996,0,,True,True,0.03300656911931911,0.019833078384399627,True,37,0.07756012706756635,False,163,4a074e6bc5f7c1c04bdef89ec2218a0574050799dde25f2dfe2e62429c042e86,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::active_4::step5996,0,VALID,35,shard_003_of_096.csv
active_sequence_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::active_4::step9000::sbs_reference,SBS_REFERENCE,41ab941a37290f2ac4507291b2845d7d0524a20b43129157bf7f6055673c9510,,111,d49bc96893b7a22e8a7d6c5e9da6f054dd7a29dac2e33d59a906f2aa32729cae,active_4,kv_constrained_online,9000,0,,True,True,0.036856960021698,0.019833078384399627,True,89,0.07858906650543318,False,111,d49bc96893b7a22e8a7d6c5e9da6f054dd7a29dac2e33d59a906f2aa32729cae,strongest-valid,True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::active_4::step9000,0,VALID,35,shard_004_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17466::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,16,005d1864c3e0c8819cee46be1b6158fbfd066e846e67159f083625d734c47e39,kv_16000,kv_constrained_online,17466,0,,True,True,0.09417131352424679,0.03090852546691991,True,184,0.3532195558547979,False,16,005d1864c3e0c8819cee46be1b6158fbfd066e846e67159f083625d734c47e39,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17466,0,VALID,35,shard_093_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17467::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,16,005d1864c3e0c8819cee46be1b6158fbfd066e846e67159f083625d734c47e39,kv_16000,kv_constrained_online,17467,0,,True,True,0.09417131352424679,0.03090852546691991,True,184,0.3532195558547979,False,16,005d1864c3e0c8819cee46be1b6158fbfd066e846e67159f083625d734c47e39,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17467,0,VALID,35,shard_081_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17468::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,16,005d1864c3e0c8819cee46be1b6158fbfd066e846e67159f083625d734c47e39,kv_16000,kv_constrained_online,17468,0,,True,True,0.09417131352424679,0.03090852546691991,True,184,0.3532195558547979,False,16,005d1864c3e0c8819cee46be1b6158fbfd066e846e67159f083625d734c47e39,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17468,0,VALID,35,shard_026_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17469::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,16,005d1864c3e0c8819cee46be1b6158fbfd066e846e67159f083625d734c47e39,kv_16000,kv_constrained_online,17469,0,,True,True,0.09417131352424679,0.03090852546691991,True,184,0.3532195558547979,False,16,005d1864c3e0c8819cee46be1b6158fbfd066e846e67159f083625d734c47e39,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17469,0,VALID,35,shard_070_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17470::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,16,005d1864c3e0c8819cee46be1b6158fbfd066e846e67159f083625d734c47e39,kv_16000,kv_constrained_online,17470,0,,True,True,0.09417131352424679,0.03090852546691991,True,184,0.3532195558547979,False,16,005d1864c3e0c8819cee46be1b6158fbfd066e846e67159f083625d734c47e39,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17470,0,VALID,35,shard_005_of_096.csv
kv_capacity,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17471::sbs_reference,SBS_REFERENCE,952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,,16,005d1864c3e0c8819cee46be1b6158fbfd066e846e67159f083625d734c47e39,kv_16000,kv_constrained_online,17471,0,,True,True,0.09417131352424679,0.03090852546691991,True,184,0.3532195558547979,False,16,005d1864c3e0c8819cee46be1b6158fbfd066e846e67159f083625d734c47e39,"onset,strongest-valid,sustained",True,azure_2023_code,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_code::w35::faithful::kv_16000::step17471,0,VALID,35,shard_020_of_096.csv
