n_rows,estf_fraction,wfs_fraction,tie_fraction,regret_weighted_dominant_parent,dominant_parent_row_fraction,dominant_parent_regret_to_state_envelope_mean,within_sequence_switching_frequency,oracle_utility_advantage_best_parent_over_other,scenario_key,configuration_group_id,favored_tenant_size
5,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,16.0,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260817,util1.5000.skew5.0000.favshort.noise0.00.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,13.333333333333334,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260818,util1.5000.skew5.0000.favshort.noise0.00.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,15.0,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260819,util1.5000.skew5.0000.favshort.noise0.00.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,20.0,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260820,util1.5000.skew5.0000.favshort.noise0.00.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,19.666666666666668,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260822,util1.5000.skew5.0000.favshort.noise0.00.n120.maxseq1,short
7,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,17.857142857142858,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260823,util1.5000.skew5.0000.favshort.noise0.00.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,8.333333333333334,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260824,util1.5000.skew5.0000.favshort.noise0.00.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,16.666666666666668,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260825,util1.5000.skew5.0000.favshort.noise0.00.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,9.0,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260826,util1.5000.skew5.0000.favshort.noise0.00.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,6.666666666666667,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260827,util1.5000.skew5.0000.favshort.noise0.00.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,13.333333333333334,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260828,util1.5000.skew5.0000.favshort.noise0.00.n120.maxseq1,short
2,0.5,0.0,0.5,ESTF,0.5,0.0,0.0,2.5,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260829,util1.5000.skew5.0000.favshort.noise0.00.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,8.333333333333334,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260830,util1.5000.skew5.0000.favshort.noise0.00.n120.maxseq1,short
2,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,7.5,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260831,util1.5000.skew5.0000.favshort.noise0.00.n120.maxseq1,short
3,0.0,0.0,1.0,TIE,1.0,0.0,0.0,0.0,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260832,util1.5000.skew5.0000.favshort.noise0.00.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,13.333333333333334,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260833,util1.5000.skew5.0000.favshort.noise0.00.n120.maxseq1,short
4,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,13.75,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260834,util1.5000.skew5.0000.favshort.noise0.00.n120.maxseq1,short
8,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,10.625,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260835,util1.5000.skew5.0000.favshort.noise0.00.n120.maxseq1,short
4,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,17.0,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260836,util1.5000.skew5.0000.favshort.noise0.00.n120.maxseq1,short
6,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,16.666666666666668,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260837,util1.5000.skew5.0000.favshort.noise0.00.n120.maxseq1,short
7,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,16.428571428571427,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260816,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
6,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,10.0,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260817,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
4,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,8.75,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260818,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
3,0.6666666666666666,0.0,0.3333333333333333,ESTF,0.6666666666666666,0.0,0.0,3.3333333333333335,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260819,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,11.666666666666666,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260820,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,8.333333333333334,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260821,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,16.666666666666668,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260822,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,6.666666666666667,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260823,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,16.0,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260824,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,6.666666666666667,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260825,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
4,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,11.25,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260826,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,9.0,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260827,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
4,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,23.75,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260829,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,15.0,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260830,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,9.0,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260831,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
5,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,10.0,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260832,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
4,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,15.0,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260833,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,15.0,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260834,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,11.666666666666666,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260835,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
7,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,19.714285714285715,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260836,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
3,1.0,0.0,0.0,ESTF,1.0,0.0,0.0,7.333333333333333,FAMILY_A_ORACLE_POLICY_V1::fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260837,util1.5000.skew5.0000.favshort.noise0.30.n120.maxseq1,short
