scenario_id,policy_name,generator_family,template_name,seed,workload_tag,num_completed,num_dropped,num_slo_violated,num_total,completion_fraction,mean_latency,median_latency,p95_latency,p99_latency,max_latency,mean_queuing_delay,p95_queuing_delay,mean_ttft,p95_ttft,p99_ttft,mean_tpot,p95_tpot,mean_prefill_delay,p95_prefill_delay,slo_violation_rate,weighted_goodput,arrival_normalized_weighted_goodput,weighted_completion_fraction,request_throughput
sobolB.idx89.case2b_prediction_inversion_boundary.stress.moderate.util0.971036.inv0.19456.s20260810,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260810,sobolB.idx89.case2b_prediction_inversion_boundary.stress.moderate.util0.971036.inv0.19456.s20260810,60,0,24,60,1.0,0.232979063923042,0.1801518559758476,0.7257058014577886,1.2248753256221512,1.2428332210386244,0.099629063923042,0.5414058014577882,0.100629063923042,0.5424058014577883,1.1718753256221512,0.001,0.0010000000000000009,0.0010000000000000065,0.001000000000000334,0.4,0.6,0.6,1.0,20.13422818791946
sobolB.idx89.case2b_prediction_inversion_boundary.stress.moderate.util0.971036.inv0.19456.s20260811,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx89.case2b_prediction_inversion_boundary.stress.moderate.util0.971036.inv0.19456.s20260811,60,0,49,60,1.0,0.26931662384485267,0.27672692702253787,0.4126317432813942,0.4387473713227236,0.4720796411738123,0.14546662384485268,0.25215731091255,0.14646662384485262,0.25315731091255,0.2712090496202242,0.0009999999999999998,0.001000000000000002,0.0010000000000000009,0.001000000000000123,0.8166666666666667,0.18333333333333332,0.18333333333333332,1.0,23.050326546292737
sobolB.idx89.case2b_prediction_inversion_boundary.stress.moderate.util0.971036.inv0.19456.s20260811,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx89.case2b_prediction_inversion_boundary.stress.moderate.util0.971036.inv0.19456.s20260811,60,0,33,60,1.0,0.2732166238448526,0.19725642787950115,0.780758874779052,1.2015269550895082,1.2836427937213906,0.14936662384485266,0.7202088747790524,0.15036662384485264,0.7212088747790523,1.1096269550895086,0.001,0.0010000000000000026,0.0009999999999999842,0.001000000000000112,0.55,0.45,0.45,1.0,22.255192878338278
sobolB.idx89.case2b_prediction_inversion_boundary.stress.moderate.util0.971036.inv0.19456.s20260810,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260810,sobolB.idx89.case2b_prediction_inversion_boundary.stress.moderate.util0.971036.inv0.19456.s20260810,60,0,25,60,1.0,0.209729063923042,0.17221636859785916,0.6228027222542901,0.6927510135546501,0.7068332210386243,0.076379063923042,0.4341527222542901,0.077379063923042,0.43515272225428997,0.5612810135546494,0.0010000000000000002,0.0010000000000000022,0.0009999999999999972,0.001000000000000123,0.4166666666666667,0.5833333333333334,0.5833333333333334,1.0,20.13422818791946
sobolB.idx89.case2b_prediction_inversion_boundary.stress.moderate.util0.971036.inv0.19456.s20260811,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx89.case2b_prediction_inversion_boundary.stress.moderate.util0.971036.inv0.19456.s20260811,60,0,31,60,1.0,0.28204995717818604,0.1923102503609188,0.8270861033929978,0.9924634982838113,1.1414634062097266,0.158199957178186,0.7141061595577005,0.159199957178186,0.7151061595577008,0.9386434982838114,0.0010000000000000002,0.0010000000000000022,0.0009999999999999788,0.001000000000000112,0.5166666666666667,0.48333333333333334,0.48333333333333334,1.0,22.89202594429607
sobolB.idx89.case2b_prediction_inversion_boundary.stress.moderate.util0.971036.inv0.19456.s20260812,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx89.case2b_prediction_inversion_boundary.stress.moderate.util0.971036.inv0.19456.s20260812,60,0,41,60,1.0,0.25840697496402343,0.25256301851795104,0.4588585460612424,0.4730855949292685,0.4812621147765692,0.1334403082973568,0.29498068291295615,0.1344403082973568,0.2959806829129561,0.3130300501888481,0.0010000000000000002,0.0010000000000000024,0.0009999999999999879,0.001000000000000334,0.6833333333333333,0.31666666666666665,0.31666666666666665,1.0,20.463847203274216
sobolB.idx89.case2b_prediction_inversion_boundary.stress.moderate.util0.971036.inv0.19456.s20260812,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx89.case2b_prediction_inversion_boundary.stress.moderate.util0.971036.inv0.19456.s20260812,60,0,25,60,1.0,0.2464069749640235,0.18217968613397528,0.7102135277753594,1.2767306960678912,1.6078180709442105,0.12144030829735679,0.6127135277753595,0.1224403082973568,0.6137135277753596,1.1328706960678914,0.0010000000000000002,0.0010000000000000022,0.0009999999999999916,0.001000000000000334,0.4166666666666667,0.5833333333333334,0.5833333333333334,1.0,20.65404475043029
sobolB.idx89.case2b_prediction_inversion_boundary.stress.moderate.util0.971036.inv0.19456.s20260812,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx89.case2b_prediction_inversion_boundary.stress.moderate.util0.971036.inv0.19456.s20260812,60,0,30,60,1.0,0.24525697496402346,0.1871431513348993,0.5782856185562865,0.9922919294616604,1.2039418250678193,0.12029030829735679,0.4085856185562865,0.12129030829735682,0.4095856185562864,0.8134219294616603,0.001,0.0010000000000000015,0.0010000000000000102,0.001000000000000334,0.5,0.5,0.5,1.0,20.64693737095664
sobolB.idx89.case2b_prediction_inversion_boundary.stress.moderate.util0.971036.inv0.19456.s20260811,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx89.case2b_prediction_inversion_boundary.stress.moderate.util0.971036.inv0.19456.s20260811,60,0,31,60,1.0,0.27549995717818593,0.19400442497508968,0.7994588747790522,1.1922769550895085,1.2596427937213905,0.151649957178186,0.7258424979239476,0.15264995717818597,0.726842497923948,1.1003769550895088,0.001,0.0010000000000000009,0.0010000000000000065,0.001000000000000123,0.5166666666666667,0.48333333333333334,0.48333333333333334,1.0,22.787694644891758
sobolB.idx89.case2b_prediction_inversion_boundary.stress.moderate.util0.971036.inv0.19456.s20260812,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx89.case2b_prediction_inversion_boundary.stress.moderate.util0.971036.inv0.19456.s20260812,60,0,31,60,1.0,0.24800697496402346,0.19078596493553884,0.6247259988863668,1.1065635369580014,1.1298180709442103,0.1230403082973568,0.5300759988863669,0.12404030829735682,0.531075998886367,0.9290735369580014,0.001,0.0010000000000000024,0.0010000000000000028,0.001000000000000334,0.5166666666666667,0.48333333333333334,0.48333333333333334,1.0,20.290835306053435
sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260809,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260809,60,0,37,60,1.0,0.6574114797845848,0.6455344398974835,1.192999755428514,1.284477888014817,1.3613890196443936,0.32057814645125154,0.8331637657310971,0.32157814645125155,0.8341637657310966,0.8499780424838842,0.001,0.001000000000000002,0.0010000000000000083,0.001000000000000334,0.6166666666666667,0.38333333333333336,0.38333333333333336,1.0,7.798284377436964
sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260809,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260809,60,0,29,60,1.0,0.6671948131179182,0.4821516686945406,2.2068428979582793,2.689449951372212,2.7856313955555625,0.3303614797845849,1.9697599586111647,0.33136147978458486,1.970759958611165,2.3844977400166405,0.0010000000000000005,0.001000000000000003,0.0009999999999999564,0.001000000000000334,0.48333333333333334,0.5166666666666667,0.5166666666666667,1.0,7.75093657150239
sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260809,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260809,60,0,26,60,1.0,0.6658114797845849,0.4761512479399703,1.9832121100915179,3.2276565791471126,3.3516313955555623,0.32897814645125145,1.5713771769257914,0.3299781464512515,1.5723771769257913,2.901286579147111,0.0010000000000000002,0.0010000000000000022,0.0010000000000000009,0.001000000000000334,0.43333333333333335,0.5666666666666667,0.5666666666666667,1.0,7.784120394395433
sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260810,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260810,sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260810,60,0,33,60,1.0,0.5743115687549104,0.5405403458985429,1.0756162662319082,1.1902247160057733,1.2978659549330258,0.22607823542157712,0.629297041849157,0.22707823542157712,0.6302970418491572,0.7186407517120911,0.001,0.0010000000000000024,0.0010000000000000028,0.001000000000000334,0.55,0.45,0.45,1.0,7.62970498474059
sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260810,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260810,sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260810,60,0,27,60,1.0,0.5727282354215771,0.48523688776167173,1.7832844857704666,2.2440208840520772,2.6648754497854057,0.22449490208824374,1.4344598877614607,0.22549490208824377,1.4354598877614608,1.8967028504466377,0.001,0.0010000000000000015,0.0010000000000000046,0.001000000000000334,0.45,0.55,0.55,1.0,7.62970498474059
sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260810,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260810,sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260810,60,0,29,60,1.0,0.6507115687549105,0.5006685493280757,2.2641376161369817,3.344776252041327,3.348040535651903,0.3024782354215771,2.179787616136983,0.303478235421577,2.1807876161369832,3.299366252041327,0.0009999999999999998,0.0010000000000000018,0.0010000000000000343,0.001000000000000334,0.48333333333333334,0.5166666666666667,0.5166666666666667,1.0,7.62970498474059
sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260809,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260809,60,0,30,60,1.0,0.6394781464512518,0.5159852425964366,1.601370206569339,1.6712242786087195,1.7109590229616773,0.3026448131179181,1.134979349850982,0.30364481311791813,1.1359793498509823,1.4008181290433122,0.0010000000000000007,0.001000000000000003,0.000999999999999949,0.001000000000000334,0.5,0.5,0.5,1.0,7.904096956922672
sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260810,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260810,sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260810,60,0,27,60,1.0,0.5805949020882437,0.4941359838271753,1.4138322813585766,1.7994014732172046,1.8285078515661808,0.23236156875491037,1.1746904276414798,0.23336156875491038,1.1756904276414795,1.5283521351767555,0.0009999999999999996,0.0010000000000000015,0.0010000000000000397,0.001000000000000334,0.45,0.55,0.55,1.0,7.62970498474059
sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260811,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260811,60,0,48,60,1.0,0.6903108193672746,0.7209838208620595,1.102700163329806,1.2238242688993142,1.3268225333931336,0.37844415270060794,0.6901786370334595,0.37944415270060783,0.6911786370334594,0.7331903103880548,0.0010000000000000005,0.0010000000000000022,0.0009999999999999658,0.001000000000000334,0.8,0.2,0.2,1.0,9.059338668277215
sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260811,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260811,60,0,33,60,1.0,0.7119274860339412,0.5002349318733826,1.9897652311446605,2.6201551550672613,2.8361033854119775,0.4000608193672746,1.9017706412972215,0.4010608193672746,1.902770641297221,2.2778751550672593,0.0010000000000000005,0.0010000000000000048,0.0009999999999999805,0.001000000000000334,0.55,0.45,0.45,1.0,8.810572687224669
sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260811,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260811,60,0,33,60,1.0,0.7296941527006078,0.5271714025531868,2.207048823957603,2.4896301766152216,2.7291033854119773,0.41782748603394126,1.807944160630292,0.4188274860339413,1.8089441606302923,2.3712636172637174,0.0009999999999999998,0.0010000000000000015,0.0010000000000000213,0.001000000000000334,0.55,0.45,0.45,1.0,8.927242969796161
sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260809,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260809,60,0,35,60,1.0,0.240834336664242,0.22860894660701336,0.4121527757115962,0.44751254483229946,0.4694730189847387,0.11046766999757533,0.281938729452774,0.11146766999757537,0.2829387294527739,0.2916361184623265,0.0009999999999999998,0.0010000000000000009,0.0010000000000000009,0.001000000000000334,0.5833333333333334,0.4166666666666667,0.4166666666666667,1.0,19.65923984272608
sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260812,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260812,60,0,41,60,1.0,0.7366343139493758,0.7674710123154296,1.3546783464687118,1.4991529891865791,1.5102189420216279,0.4204176472827093,0.9361586237428176,0.42141764728270925,0.9371586237428179,0.9618426645386344,0.001,0.0010000000000000026,0.0010000000000000544,0.001000000000000334,0.6833333333333333,0.31666666666666665,0.31666666666666665,1.0,7.906179997364606
sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260812,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260812,60,0,28,60,1.0,0.6432009806160425,0.4460903734184374,1.985481258453132,3.432397320179266,4.107556449723194,0.3269843139493759,1.4477812584531315,0.3279843139493759,1.4487812584531319,2.912027320179266,0.001,0.0010000000000000015,0.0010000000000000323,0.001000000000000334,0.4666666666666667,0.5333333333333333,0.5333333333333333,1.0,7.804370447450572
sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260811,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260811,60,0,39,60,1.0,0.7182941527006079,0.5651774762704027,1.6323441606302913,2.4128301766152216,2.664103385411977,0.4064274860339412,1.566178701048975,0.4074274860339413,1.5671787010489753,2.129142599674761,0.0009999999999999994,0.0010000000000000009,0.0010000000000000508,0.001000000000000334,0.65,0.35,0.35,1.0,8.929900282780174
sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260809,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260809,60,0,28,60,1.0,0.25208433666424207,0.19324463515255602,0.7739410387637434,1.0902463830725282,1.1947242769064634,0.12171766999757534,0.6490410387637433,0.12271766999757536,0.6500410387637432,0.9877363830725283,0.001,0.0010000000000000009,0.0010000000000000009,0.001000000000000334,0.4666666666666667,0.5333333333333333,0.5333333333333333,1.0,19.65923984272608
sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260812,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260812,60,0,28,60,1.0,0.6414509806160426,0.4460903734184374,2.721739574338115,2.961837480351574,3.0654630897588344,0.3252343139493759,2.223589574338115,0.3262343139493759,2.224589574338115,2.4391774803515744,0.0009999999999999998,0.0010000000000000009,0.0010000000000000323,0.001000000000000334,0.4666666666666667,0.5333333333333333,0.5333333333333333,1.0,7.912435711459844
sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260809,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260809,60,0,29,60,1.0,0.25528433666424194,0.1943940939079598,0.854693276578509,0.9100682807443833,0.9626431009167435,0.12491766999757532,0.7526383434822089,0.12591766999757537,0.7536383434822088,0.8144282807443831,0.001,0.0010000000000000009,0.001000000000000012,0.001000000000000334,0.48333333333333334,0.5166666666666667,0.5166666666666667,1.0,19.65923984272608
sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260810,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260810,sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260810,60,0,26,60,1.0,0.19665602672633162,0.19522572628290935,0.35492589341095093,0.38422730358993973,0.39753929699924306,0.0633060267263316,0.1694034718194399,0.06430602672633158,0.1704034718194398,0.21564744053036267,0.0010000000000000002,0.0010000000000000026,0.0009999999999999825,0.001000000000000334,0.43333333333333335,0.5666666666666667,0.5666666666666667,1.0,19.53125
sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260809,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260809,60,0,31,60,1.0,0.25816766999757534,0.20856117351975523,0.7618123777616225,0.932486572939825,1.031643100916744,0.12780100333090869,0.6509623777616225,0.1288010033309087,0.6519623777616226,0.842746572939825,0.001,0.0010000000000000009,0.0010000000000000083,0.001000000000000334,0.5166666666666667,0.48333333333333334,0.48333333333333334,1.0,19.65923984272608
sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260812,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx89.case2b_prediction_inversion_boundary.stress.strong.util0.971036.inv0.19456.s20260812,60,0,32,60,1.0,0.6685009806160426,0.4863894917422873,1.6226056777614164,2.8921373201792697,2.9265564497231935,0.35228431394937576,1.1358556777614166,0.3532843139493759,1.136855677761417,2.3717673201792695,0.0009999999999999998,0.0010000000000000007,0.0010000000000000805,0.001000000000000334,0.5333333333333333,0.4666666666666667,0.4666666666666667,1.0,7.902015013828526
sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260810,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260810,sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260810,60,0,21,60,1.0,0.22245602672633163,0.17949367028206892,0.6450942641739916,1.0921760282370454,1.0972360616520707,0.08910602672633162,0.5585942641739917,0.0901060267263316,0.5595942641739916,1.0391760282370455,0.001,0.001000000000000002,0.0010000000000000046,0.001000000000000334,0.35,0.65,0.65,1.0,19.53125
sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260810,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260810,sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260810,60,0,22,60,1.0,0.2274393600596649,0.18267207905936744,0.6833337237382956,1.1907860282370455,1.2082360616520709,0.09408936005966491,0.6249337237382957,0.0950893600596649,0.6259337237382956,1.1377860282370453,0.001,0.001000000000000002,0.0009999999999999972,0.001000000000000334,0.36666666666666664,0.6333333333333333,0.6333333333333333,1.0,19.53125
sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260811,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260811,60,0,45,60,1.0,0.2416935378442412,0.24736943064917177,0.3801425642873989,0.42451952539837084,0.45512723718271864,0.1178435378442412,0.23938219015884593,0.11884353784424116,0.24038219015884593,0.25858747136647703,0.001,0.001000000000000002,0.0009999999999999861,0.001000000000000112,0.75,0.25,0.25,1.0,22.761760242792107
sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260810,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260810,sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260810,60,0,24,60,1.0,0.20665602672633163,0.18202161221288532,0.34843342008017536,0.8108105250848341,0.8620030456344214,0.07330602672633162,0.18316151690339563,0.07430602672633159,0.18416151690339552,0.7328005250848343,0.0010000000000000002,0.0010000000000000026,0.0009999999999999898,0.001000000000000334,0.4,0.6,0.6,1.0,19.53125
sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260811,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260811,60,0,37,60,1.0,0.2797602045109079,0.20390074737147146,0.8070378549966281,1.2422383551231255,1.3732894786319856,0.15591020451090784,0.7359878549966281,0.1569102045109079,0.736987854996628,1.1720683551231257,0.0010000000000000002,0.0010000000000000024,0.0009999999999999953,0.001000000000000123,0.6166666666666667,0.38333333333333336,0.38333333333333336,1.0,22.744503411675513
sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260811,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260811,60,0,39,60,1.0,0.28227687117757455,0.2043033164394804,0.764764746065875,0.9494979856394308,1.1441689303118852,0.15842687117757454,0.697422176792898,0.15942687117757454,0.6984221767928979,0.8956779856394308,0.0009999999999999998,0.0010000000000000015,0.001000000000000025,0.001000000000000334,0.65,0.35,0.35,1.0,22.70147559591373
sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260812,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260812,60,0,41,60,1.0,0.24174917958493183,0.2273261190047816,0.4382290720001612,0.4513899580785216,0.46236478559134064,0.11678251291826512,0.2653393209429715,0.11778251291826512,0.2663393209429714,0.28237304983068534,0.0009999999999999998,0.001000000000000002,0.0010000000000000046,0.001000000000000334,0.6833333333333333,0.31666666666666665,0.31666666666666665,1.0,20.161290322580644
sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260812,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260812,60,0,32,60,1.0,0.2654158462515985,0.19056488756631806,0.8071273742656219,1.2824355765821698,1.5420593031703245,0.14044917958493183,0.6744773742656218,0.1414491795849318,0.6754773742656217,1.2040055765821698,0.0010000000000000002,0.0010000000000000022,0.0009999999999999861,0.001000000000000334,0.5333333333333333,0.4666666666666667,0.4666666666666667,1.0,20.37351443123939
sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260812,shortest_output_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260812,60,0,32,60,1.0,0.27464917958493185,0.19146340419792018,0.7998767697929718,1.0463828152022854,1.0900190886141325,0.14968251291826512,0.6756267697929718,0.15068251291826515,0.6766267697929716,0.9638128152022852,0.001,0.0010000000000000022,0.0009999999999999972,0.001000000000000334,0.5333333333333333,0.4666666666666667,0.4666666666666667,1.0,20.32520325203252
sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260811,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260811,sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260811,60,0,35,60,1.0,0.27647687117757447,0.20863593958321702,0.7438879179282727,0.979267339298401,1.1191689303118852,0.15262687117757454,0.6833379179282726,0.15362687117757454,0.6843379179282727,0.914827339298401,0.0010000000000000002,0.001000000000000002,0.000999999999999999,0.001000000000000112,0.5833333333333334,0.4166666666666667,0.4166666666666667,1.0,22.675736961451246
sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260812,aging_priority,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260812,sobolB.idx90.case2b_prediction_inversion_boundary.stress.moderate.util0.936813.inv0.709103.s20260812,60,0,31,60,1.0,0.26211584625159845,0.18990650222064942,0.9304501250754773,1.0774528152022855,1.0780190886141325,0.1371491795849318,0.8056501250754774,0.1381491795849318,0.8066501250754773,0.9948828152022855,0.001,0.0010000000000000022,0.0009999999999999898,0.001000000000000334,0.5166666666666667,0.48333333333333334,0.48333333333333334,1.0,20.046775810223856
sobolB.idx90.case2b_prediction_inversion_boundary.stress.strong.util0.936813.inv0.709103.s20260809,fifo,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx90.case2b_prediction_inversion_boundary.stress.strong.util0.936813.inv0.709103.s20260809,60,0,37,60,1.0,0.6246954628804652,0.6102121996222909,1.119085655738368,1.207009119286726,1.2581584906266388,0.287862129547132,0.7785669227711016,0.2888621295471321,0.779566922771102,0.7933110496062908,0.0009999999999999996,0.0010000000000000009,0.001000000000000047,0.001000000000000334,0.6166666666666667,0.38333333333333336,0.38333333333333336,1.0,7.5642965204236
sobolB.idx90.case2b_prediction_inversion_boundary.stress.strong.util0.936813.inv0.709103.s20260809,estimated_service_time_first,sobol_family_b_prediction_sensitive,prediction_inversion_boundary_grid,20260809,sobolB.idx90.case2b_prediction_inversion_boundary.stress.strong.util0.936813.inv0.709103.s20260809,60,0,36,60,1.0,0.7519121295471318,0.5616093545107944,2.5406907085452,3.093780432545192,3.1281394684047843,0.4150787962137986,2.3370407085452007,0.4160787962137987,2.3380407085452,2.913730432545191,0.0009999999999999996,0.0010000000000000015,0.001000000000000025,0.001000000000000334,0.6,0.4,0.4,1.0,7.62970498474059
