scenario_id,policy_name,arrival_normalized_weighted_goodput,unweighted_slo_success_rate,completion_fraction,mean_ttft,p95_ttft,p99_ttft,mean_tpot,p95_tpot,mean_queuing_delay,mean_prefill_delay_s,ttft_attainment,tbt_attainment,request_throughput,token_throughput,decode_stalled_steps,cumulative_decode_tokens_deferred,steps_with_prefill_while_decode_deferred,prefill_stalled_steps,cumulative_prefill_requests_stalled,budget_saturation_fraction,mean_num_decoding,mean_num_prefilling,fraction_prefill_tokens_while_decodes_active,status
pd1.psizeshort.occlow.slottft_tight.loadhigh.s20260818,decode_priority_chunked,0.2916666666666667,0.2916666666666667,1.0,0.010433669012284826,0.017741096257395752,0.017867661411482254,0.001,0.0010000000000000002,0.000753113456729271,0.009680555555555557,1.0,1.0,30.508474576271187,9880.932203389832,0,0,0,0,0,0.0,10.480449438202248,0.2808988764044944,0.9683857154185721,success
pd1.psizeshort.occlow.slottft_tight.loadhigh.s20260818,chunked_prefill_small,0.2916666666666667,0.2916666666666667,1.0,0.010433669012284826,0.017741096257395752,0.017867661411482254,0.001,0.0010000000000000002,0.000753113456729271,0.009680555555555557,1.0,1.0,30.508474576271187,9880.932203389832,0,0,0,0,0,0.0,10.480449438202248,0.2808988764044944,0.9683857154185721,success
pd1.psizeshort.occlow.slottft_tight.loadhigh.s20260818,chunked_prefill_large,0.3194444444444444,0.3194444444444444,1.0,0.004336446790062605,0.005833510181571497,0.005946598798336361,0.001,0.0010000000000000002,0.000753113456729271,0.003583333333333334,1.0,1.0,30.52140737600678,9885.120813904197,0,0,0,0,0,0.008566275924256087,10.513525698827772,0.08385933273219116,0.9602706774867172,success
pd1.psizeshort.occlow.slottft_tight.loadhigh.s20260818,adaptive_prefill_control,0.2916666666666667,0.2916666666666667,1.0,0.010433669012284826,0.017741096257395752,0.017867661411482254,0.001,0.0010000000000000002,0.000753113456729271,0.009680555555555557,1.0,1.0,30.508474576271187,9880.932203389832,0,0,0,0,0,0.0,10.480449438202248,0.2808988764044944,0.9683857154185721,success
pd1.psizeshort.occlow.slottft_tight.loadhigh.s20260819,chunked_prefill_small,0.3472222222222222,0.3472222222222222,1.0,0.010088584577620636,0.015875444583657083,0.017133492635154093,0.001,0.0010000000000000002,0.0007274734665095226,0.009361111111111113,1.0,1.0,23.376623376623375,6616.233766233766,0,0,0,0,0,0.0,6.6140863356053226,0.19539110678351185,0.9574961360123647,success
pd1.psizeshort.occlow.slotbt_tight.loadmoderate.s20260818,full_prefill,1.0,1.0,1.0,0.0033497640686899264,0.003980569317359304,0.004895159815767518,0.001,0.0010000000000000002,0.0007343794533053103,0.002615384615384616,1.0,1.0,22.569444444444443,7038.628472222222,0,0,0,0,0,0.01388286334056399,7.035574837310195,0.03644251626898048,0.9624009818141247,success
pd1.psizeshort.occlow.slotbt_tight.loadmoderate.s20260818,chunked_prefill_small,1.0,1.0,1.0,0.010292071760997612,0.01776918058917968,0.017954669046268787,0.001,0.0010000000000000002,0.0007343794533053103,0.009557692307692298,1.0,1.0,22.559652928416483,7035.574837310195,0,0,0,0,0,0.0,7.032523850823938,0.19297484822202948,0.9624753616720592,success
pd1.psizeshort.occlow.slottft_tight.loadhigh.s20260819,decode_priority_chunked,0.3472222222222222,0.3472222222222222,1.0,0.010088584577620636,0.015875444583657083,0.017133492635154093,0.001,0.0010000000000000002,0.0007274734665095226,0.009361111111111113,1.0,1.0,23.376623376623375,6616.233766233766,0,0,0,0,0,0.0,6.6140863356053226,0.19539110678351185,0.9574961360123647,success
pd1.psizeshort.occlow.slottft_tight.loadhigh.s20260819,chunked_prefill_large,0.3472222222222222,0.3472222222222222,1.0,0.0043108067998428555,0.005829332353343286,0.005896094418120094,0.001,0.0010000000000000002,0.0007274734665095226,0.003583333333333334,1.0,1.0,23.384215654433255,6618.382591750568,0,0,0,0,0,0.006493506493506494,6.6162337662337665,0.06038961038961039,0.966604106866858,success
pd1.psizeshort.occlow.slotbt_tight.loadmoderate.s20260818,chunked_prefill_large,1.0,1.0,1.0,0.004311302530228388,0.005897174630225167,0.005969912791646977,0.001,0.0010000000000000002,0.0007343794533053103,0.0035769230769230774,1.0,1.0,22.569444444444443,7038.628472222222,0,0,0,0,0,0.006507592190889371,7.035574837310195,0.05813449023861171,0.9510580534791179,success
pd1.psizeshort.occlow.slottft_tight.loadhigh.s20260819,adaptive_prefill_control,0.3472222222222222,0.3472222222222222,1.0,0.010088584577620636,0.015875444583657083,0.017133492635154093,0.001,0.0010000000000000002,0.0007274734665095226,0.009361111111111113,1.0,1.0,23.376623376623375,6616.233766233766,0,0,0,0,0,0.0,6.6140863356053226,0.19539110678351185,0.9574961360123647,success
pd1.psizeshort.occlow.slotbt_tight.loadmoderate.s20260818,decode_priority_chunked,1.0,1.0,1.0,0.010292071760997612,0.01776918058917968,0.017954669046268787,0.001,0.0010000000000000002,0.0007343794533053103,0.009557692307692298,1.0,1.0,22.559652928416483,7035.574837310195,0,0,0,0,0,0.0,7.032523850823938,0.19297484822202948,0.9624753616720592,success
pd1.psizeshort.occlow.slottft_tight.loadhigh.s20260819,full_prefill,0.3611111111111111,0.3611111111111111,1.0,0.0032691401331761895,0.0038865159805918695,0.004248957414913487,0.001,0.0010000000000000002,0.0007274734665095226,0.0025416666666666665,1.0,1.0,23.384215654433255,6618.382591750568,0,0,0,0,0,0.012987012987012988,6.6162337662337665,0.03603896103896104,0.9773128725988077,success
pd1.psizeshort.occlow.slotbt_tight.loadmoderate.s20260818,adaptive_prefill_control,1.0,1.0,1.0,0.010292071760997612,0.01776918058917968,0.017954669046268787,0.001,0.0010000000000000002,0.0007343794533053103,0.009557692307692298,1.0,1.0,22.559652928416483,7035.574837310195,0,0,0,0,0,0.0,7.032523850823938,0.19297484822202948,0.9624753616720592,success
pd1.psizeshort.occlow.slotbt_tight.loadmoderate.s20260819,full_prefill,1.0,1.0,1.0,0.0031921486358553078,0.003924801059675516,0.004390510877049469,0.001,0.0010000000000000002,0.0006921486358553118,0.0024999999999999957,1.0,1.0,15.762352227947863,5583.510154592301,0,0,0,0,0,0.0080545229244114,5.70631970260223,0.024163568773234202,0.9638664491225277,success
pd1.psizeshort.occlow.slotbt_tight.loadmoderate.s20260819,chunked_prefill_small,1.0,1.0,1.0,0.009749840943547618,0.016083931745767895,0.01719116235405531,0.001,0.0010000000000000002,0.0006921486358553118,0.009057692307692305,1.0,1.0,15.757575757575756,5581.818181818181,0,0,0,0,0,0.0,5.690454124189064,0.12944084028421377,0.9352938835608261,success
pd1.psizeshort.occlow.slotbt_tight.loadmoderate.s20260819,decode_priority_chunked,1.0,1.0,1.0,0.009749840943547618,0.016083931745767895,0.01719116235405531,0.001,0.0010000000000000002,0.0006921486358553118,0.009057692307692305,1.0,1.0,15.757575757575756,5581.818181818181,0,0,0,0,0,0.0,5.690454124189064,0.12944084028421377,0.9352938835608261,success
