experiment_id,backend,model,regime,prompt_bucket,target_output_tokens,concurrency_level,request_id,arrival_time,slo_deadline,priority,predicted_output_tokens,estimated_prompt_tokens,actual_output_tokens_selector,actual_output_tokens_baseline,selector_chosen_subpolicy,baseline,selector_decision_rank,baseline_decision_rank,selector_completion_time,baseline_completion_time,selector_ttft,baseline_ttft,selector_provider_latency,baseline_provider_latency,selector_slo_met,baseline_slo_met,selector_wg_contribution,baseline_wg_contribution,delta_latency,delta_ttft,delta_wg_contribution,loss_reason_category,queue_size,in_flight_concurrency_budget,candidate_priorities,candidate_deadline_slack_s,candidate_predicted_output_tokens,selector_status,baseline_status,selector_error_type,baseline_error_type,diagnostic_note
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,long,64,8,499,0.0,0.8,2.0,64,2116,128.0,128.0,fifo,least_laxity_first,4,4,0.8309,0.7378,0.03065675200195983,0.02323361800517887,0.7159794140025042,0.7359113469719887,False,True,0.0,2.0,-0.019931932969484478,0.007423133996780962,-2.0,long-output underestimation,5,8,1.0;1.0;4.0;1.0,3.0;3.0;0.2;3.0,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,long,64,8,499,0.0,0.8,2.0,64,2116,128.0,128.0,fifo,estimated_service_time_first,4,4,0.8309,0.7314,0.03065675200195983,0.029422088991850615,0.7159794140025042,0.7299971469910815,False,True,0.0,2.0,-0.014017732988577336,0.001234663010109216,-2.0,long-output underestimation,5,8,1.0;1.0;4.0;1.0,3.0;3.0;0.2;3.0,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,long,64,8,499,0.0,0.8,2.0,64,2116,128.0,128.0,fifo,shortest_output_first,4,4,0.8309,0.7188,0.03065675200195983,0.028160465008113533,0.7159794140025042,0.7169937730068341,False,True,0.0,2.0,-0.00101435900432989,0.0024962869938462973,-2.0,long-output underestimation,5,8,1.0;1.0;4.0;1.0,3.0;3.0;0.2;3.0,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,long,64,8,499,0.0,0.8,2.0,64,2116,128.0,128.0,fifo,vllm_direct,4,4,0.8309,0.714,0.03065675200195983,0.02641849499195814,0.7159794140025042,0.7122795269824564,False,True,0.0,2.0,0.003699887020047754,0.004238257010001689,-2.0,long-output underestimation,5,8,1.0;1.0;4.0;1.0,3.0;3.0;0.2;3.0,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,long,256,4,533,0.0,3.0,1.0,256,2116,512.0,512.0,edf,fifo,4,3,5.4967,2.8325,0.027079109975602478,0.02689679601462558,2.6046072730096057,2.831173400976695,False,True,0.0,1.0,-0.22656612796708941,0.00018231396097689867,-1.0,long-output underestimation,5,4,4.0;2.0;1.0;4.0,0.2;0.8;3.0;0.2,256;256;256;256,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,long,256,4,533,0.0,3.0,1.0,256,2116,512.0,512.0,edf,shortest_output_first,4,3,5.4967,2.7817,0.027079109975602478,0.024873715010471642,2.6046072730096057,2.7804455300210975,False,True,0.0,1.0,-0.1758382570114918,0.0022053949651308358,-1.0,long-output underestimation,5,4,4.0;2.0;1.0;4.0,0.2;0.8;3.0;0.2,256;256;256;256,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,long,256,4,533,0.0,3.0,1.0,256,2116,512.0,512.0,edf,vllm_direct,4,3,5.4967,2.7901,0.027079109975602478,0.025373907992616296,2.6046072730096057,2.789197765989229,False,True,0.0,1.0,-0.18459049297962338,0.001705201982986182,-1.0,long-output underestimation,5,4,4.0;2.0;1.0;4.0,0.2;0.8;3.0;0.2,256;256;256;256,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,medium,64,2,427,0.0,0.8,2.0,64,580,128.0,128.0,fifo,edf,2,1,1.5016,0.7082,0.014118707971647382,0.019623709958977997,0.6873625940061174,0.7075248789624311,False,True,0.0,2.0,-0.02016228495631367,-0.0055050019873306155,-2.0,long-output underestimation,5,2,1.0;1.0;1.0;1.0,3.0;3.0;3.0;3.0,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,medium,64,2,427,0.0,0.8,2.0,64,580,128.0,128.0,fifo,least_laxity_first,2,1,1.5016,0.7014,0.014118707971647382,0.019761595001909882,0.6873625940061174,0.7003240010235459,False,True,0.0,2.0,-0.012961407017428428,-0.0056428870302625,-2.0,long-output underestimation,5,2,1.0;1.0;1.0;1.0,3.0;3.0;3.0;3.0,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,medium,64,2,427,0.0,0.8,2.0,64,580,128.0,128.0,fifo,estimated_service_time_first,2,1,1.5016,0.7107,0.014118707971647382,0.019993002992123365,0.6873625940061174,0.7099933209829032,False,True,0.0,2.0,-0.02263072697678581,-0.005874295020475984,-2.0,long-output underestimation,5,2,1.0;1.0;1.0;1.0,3.0;3.0;3.0;3.0,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,medium,64,8,435,0.0,0.8,2.0,64,580,128.0,128.0,edf,fifo,0,0,0.8308,0.7138,0.02444295200984925,0.01574242301285267,0.7112017179606482,0.7132010529749095,False,True,0.0,2.0,-0.0019993350142613053,0.008700528996996582,-2.0,long-output underestimation,5,8,1.0;4.0;2.0;4.0,3.0;0.2;0.8;0.2,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,medium,64,8,435,0.0,0.8,2.0,64,580,128.0,128.0,edf,edf,0,0,0.8308,0.7383,0.02444295200984925,0.024460655986331403,0.7112017179606482,0.7377338240039535,False,True,0.0,2.0,-0.026532106043305248,-1.770397648215294e-05,-2.0,long-output underestimation,5,8,1.0;4.0;2.0;4.0,3.0;0.2;0.8;0.2,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,medium,64,8,435,0.0,0.8,2.0,64,580,128.0,128.0,edf,least_laxity_first,0,0,0.8308,0.7204,0.02444295200984925,0.017690676962956786,0.7112017179606482,0.7200467229704373,False,True,0.0,2.0,-0.00884500500978902,0.006752275046892464,-2.0,long-output underestimation,5,8,1.0;4.0;2.0;4.0,3.0;0.2;0.8;0.2,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,medium,64,8,435,0.0,0.8,2.0,64,580,128.0,128.0,edf,estimated_service_time_first,0,0,0.8308,0.7257,0.02444295200984925,0.02503884898032993,0.7112017179606482,0.7252426149789244,False,True,0.0,2.0,-0.014040897018276155,-0.0005958969704806805,-2.0,long-output underestimation,5,8,1.0;4.0;2.0;4.0,3.0;0.2;0.8;0.2,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,medium,64,8,435,0.0,0.8,2.0,64,580,128.0,128.0,edf,shortest_output_first,0,0,0.8308,0.7095,0.02444295200984925,0.018536785966716707,0.7112017179606482,0.7091733859851956,False,True,0.0,2.0,0.002028331975452602,0.0059061660431325436,-2.0,long-output underestimation,5,8,1.0;4.0;2.0;4.0,3.0;0.2;0.8;0.2,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,medium,64,8,435,0.0,0.8,2.0,64,580,128.0,128.0,edf,vllm_direct,0,0,0.8308,0.7124,0.02444295200984925,0.022848972002975643,0.7112017179606482,0.7120299650123343,False,True,0.0,2.0,-0.0008282470516860485,0.0015939800068736076,-2.0,long-output underestimation,5,8,1.0;4.0;2.0;4.0,3.0;0.2;0.8;0.2,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,medium,256,4,472,0.0,3.0,1.0,256,580,512.0,512.0,edf,fifo,4,0,5.5466,2.8247,0.06187385495286435,0.022850853973068297,2.6355702249566093,2.8244448069599457,False,True,0.0,1.0,-0.1888745820033364,0.03902300097979605,-1.0,long-output underestimation,5,4,1.0;4.0;4.0;2.0,3.0;0.2;0.2;0.8,256;256;256;256,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,medium,256,4,472,0.0,3.0,1.0,256,580,512.0,512.0,edf,shortest_output_first,4,0,5.5466,2.7953,0.06187385495286435,0.014143756998237222,2.6355702249566093,2.7948356879642233,False,True,0.0,1.0,-0.15926546300761402,0.047730097954627126,-1.0,long-output underestimation,5,4,1.0;4.0;4.0;2.0,3.0;0.2;0.2;0.8,256;256;256;256,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,medium,256,4,472,0.0,3.0,1.0,256,580,512.0,512.0,edf,vllm_direct,4,0,5.5466,2.801,0.06187385495286435,0.016360595007427037,2.6355702249566093,2.80044150800677,False,True,0.0,1.0,-0.16487128305016086,0.04551325994543731,-1.0,long-output underestimation,5,4,1.0;4.0;4.0;2.0,3.0;0.2;0.2;0.8,256;256;256;256,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,2,365,0.0,0.8,2.0,64,168,128.0,128.0,fifo,fifo,2,0,1.5035,0.7113,0.013689439976587892,0.019883005996234715,0.6942984060151502,0.7110217869631015,False,True,0.0,2.0,-0.016723380947951227,-0.006193566019646823,-2.0,long-output underestimation,5,2,4.0;4.0;4.0;4.0,0.2;0.2;0.2;0.2,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,2,365,0.0,0.8,2.0,64,168,128.0,128.0,fifo,shortest_output_first,2,0,1.5035,0.7084,0.013689439976587892,0.01356284401845187,0.6942984060151502,0.7079681309987791,False,True,0.0,2.0,-0.01366972498362884,0.0001265959581360221,-2.0,long-output underestimation,5,2,4.0;4.0;4.0;4.0,0.2;0.2;0.2;0.2,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,2,365,0.0,0.8,2.0,64,168,128.0,128.0,fifo,vllm_direct,2,0,1.5035,0.6943,0.013689439976587892,0.01943155098706484,0.6942984060151502,0.6939509739750065,False,True,0.0,2.0,0.00034743204014375806,-0.005742111010476947,-2.0,long-output underestimation,5,2,4.0;4.0;4.0;4.0,0.2;0.2;0.2;0.2,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,4,373,0.0,0.8,2.0,64,168,128.0,128.0,fifo,fifo,3,3,0.8206,0.7219,0.020884401979856193,0.02046266500838101,0.7021142930025235,0.7205874930368736,False,True,0.0,2.0,-0.018473200034350157,0.00042173697147518396,-2.0,long-output underestimation,5,4,1.0;4.0;1.0;1.0,3.0;0.2;3.0;3.0,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,4,373,0.0,0.8,2.0,64,168,128.0,128.0,fifo,edf,3,3,0.8206,0.723,0.020884401979856193,0.015345929015893489,0.7021142930025235,0.7220519270049408,False,True,0.0,2.0,-0.019937634002417326,0.005538472963962704,-2.0,long-output underestimation,5,4,1.0;4.0;1.0;1.0,3.0;0.2;3.0;3.0,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,4,373,0.0,0.8,2.0,64,168,128.0,128.0,fifo,least_laxity_first,3,3,0.8206,0.7046,0.020884401979856193,0.0214385170256719,0.7021142930025235,0.7033230270026252,False,True,0.0,2.0,-0.0012087340001016855,-0.0005541150458157063,-2.0,long-output underestimation,5,4,1.0;4.0;1.0;1.0,3.0;0.2;3.0;3.0,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,4,373,0.0,0.8,2.0,64,168,128.0,128.0,fifo,estimated_service_time_first,3,3,0.8206,0.7256,0.020884401979856193,0.019810006022453308,0.7021142930025235,0.7245513660018332,False,True,0.0,2.0,-0.02243707299930975,0.001074395957402885,-2.0,long-output underestimation,5,4,1.0;4.0;1.0;1.0,3.0;0.2;3.0;3.0,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,4,373,0.0,0.8,2.0,64,168,128.0,128.0,fifo,shortest_output_first,3,3,0.8206,0.7042,0.020884401979856193,0.019112985988613218,0.7021142930025235,0.7028424859745428,False,True,0.0,2.0,-0.0007281929720193148,0.001771415991242975,-2.0,long-output underestimation,5,4,1.0;4.0;1.0;1.0,3.0;0.2;3.0;3.0,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,4,373,0.0,0.8,2.0,64,168,128.0,128.0,fifo,vllm_direct,3,3,0.8206,0.707,0.020884401979856193,0.019574022968299687,0.7021142930025235,0.7058398769586347,False,True,0.0,2.0,-0.0037255839561112225,0.0013103790115565062,-2.0,long-output underestimation,5,4,1.0;4.0;1.0;1.0,3.0;0.2;3.0;3.0,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,8,377,0.0,0.8,2.0,64,168,128.0,128.0,edf,fifo,2,2,0.8311,0.7297,0.02180786698590964,0.020775930024683475,0.7123837670078501,0.7287285019992851,False,True,0.0,2.0,-0.01634473499143496,0.0010319369612261653,-2.0,long-output underestimation,5,8,2.0;4.0;2.0;2.0,0.8;0.2;0.8;0.8,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,8,378,0.0,0.8,2.0,64,168,128.0,128.0,edf,fifo,3,3,0.8311,0.7298,0.021385813015513122,0.020596518996171653,0.7328755269991234,0.7286365089821629,False,True,0.0,2.0,0.004239018016960472,0.0007892940193414688,-2.0,long-output underestimation,5,8,2.0;4.0;2.0;2.0,0.8;0.2;0.8;0.8,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,8,379,0.0,0.8,2.0,64,168,128.0,128.0,edf,fifo,4,4,0.8311,0.7295,0.02119556302204728,0.020449517003726214,0.7123410089989193,0.7280711529892869,False,True,0.0,2.0,-0.01573014399036765,0.0007460460183210671,-2.0,long-output underestimation,5,8,2.0;4.0;2.0;2.0,0.8;0.2;0.8;0.8,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,8,377,0.0,0.8,2.0,64,168,128.0,128.0,edf,edf,2,2,0.8311,0.7151,0.02180786698590964,0.02109529502922669,0.7123837670078501,0.714214196021203,False,True,0.0,2.0,-0.0018304290133528411,0.0007125719566829503,-2.0,long-output underestimation,5,8,2.0;4.0;2.0;2.0,0.8;0.2;0.8;0.8,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,8,378,0.0,0.8,2.0,64,168,128.0,128.0,edf,edf,3,3,0.8311,0.7151,0.021385813015513122,0.020595425041392446,0.7328755269991234,0.7137142680003308,False,True,0.0,2.0,0.01916125899879262,0.0007903879741206765,-2.0,long-output underestimation,5,8,2.0;4.0;2.0;2.0,0.8;0.2;0.8;0.8,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,8,379,0.0,0.8,2.0,64,168,128.0,128.0,edf,edf,4,4,0.8311,0.7151,0.02119556302204728,0.020511279988568276,0.7123410089989193,0.713564506964758,False,True,0.0,2.0,-0.0012234979658387601,0.0006842830334790051,-2.0,long-output underestimation,5,8,2.0;4.0;2.0;2.0,0.8;0.2;0.8;0.8,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,8,377,0.0,0.8,2.0,64,168,128.0,128.0,edf,least_laxity_first,2,2,0.8311,0.7106,0.02180786698590964,0.020616792957298458,0.7123837670078501,0.7097590809571557,False,True,0.0,2.0,0.002624686050694436,0.0011910740286111832,-2.0,long-output underestimation,5,8,2.0;4.0;2.0;2.0,0.8;0.2;0.8;0.8,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,8,378,0.0,0.8,2.0,64,168,128.0,128.0,edf,least_laxity_first,3,3,0.8311,0.7106,0.021385813015513122,0.020364480966236442,0.7328755269991234,0.7096151289879344,False,True,0.0,2.0,0.023260398011188954,0.0010213320492766798,-2.0,long-output underestimation,5,8,2.0;4.0;2.0;2.0,0.8;0.2;0.8;0.8,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,8,379,0.0,0.8,2.0,64,168,128.0,128.0,edf,least_laxity_first,4,4,0.8311,0.7106,0.02119556302204728,0.0201141859870404,0.7123410089989193,0.7092817550292239,False,True,0.0,2.0,0.003059253969695419,0.0010813770350068808,-2.0,long-output underestimation,5,8,2.0;4.0;2.0;2.0,0.8;0.2;0.8;0.8,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,8,377,0.0,0.8,2.0,64,168,128.0,128.0,edf,estimated_service_time_first,2,2,0.8311,0.7347,0.02180786698590964,0.02321454999037087,0.7123837670078501,0.7330554520012811,False,True,0.0,2.0,-0.020671684993430972,-0.0014066830044612288,-2.0,long-output underestimation,5,8,2.0;4.0;2.0;2.0,0.8;0.2;0.8;0.8,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,8,378,0.0,0.8,2.0,64,168,128.0,128.0,edf,estimated_service_time_first,3,3,0.8311,0.7347,0.021385813015513122,0.022826449014246464,0.7328755269991234,0.7329774970421568,False,True,0.0,2.0,-0.00010197004303336143,-0.0014406359987333417,-2.0,long-output underestimation,5,8,2.0;4.0;2.0;2.0,0.8;0.2;0.8;0.8,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,8,379,0.0,0.8,2.0,64,168,128.0,128.0,edf,estimated_service_time_first,4,4,0.8311,0.7347,0.02119556302204728,0.022659329988528043,0.7123410089989193,0.7326710259658284,False,True,0.0,2.0,-0.02033001696690917,-0.0014637669664807618,-2.0,long-output underestimation,5,8,2.0;4.0;2.0;2.0,0.8;0.2;0.8;0.8,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,8,377,0.0,0.8,2.0,64,168,128.0,128.0,edf,shortest_output_first,2,2,0.8311,0.7209,0.02180786698590964,0.0205912790261209,0.7123837670078501,0.7200575949973427,False,True,0.0,2.0,-0.007673827989492565,0.0012165879597887397,-2.0,long-output underestimation,5,8,2.0;4.0;2.0;2.0,0.8;0.2;0.8;0.8,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,8,378,0.0,0.8,2.0,64,168,128.0,128.0,edf,shortest_output_first,3,3,0.8311,0.7207,0.021385813015513122,0.020208299974910915,0.7328755269991234,0.7197556300088763,False,True,0.0,2.0,0.01311989699024707,0.0011775130406022072,-2.0,long-output underestimation,5,8,2.0;4.0;2.0;2.0,0.8;0.2;0.8;0.8,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,8,379,0.0,0.8,2.0,64,168,128.0,128.0,edf,shortest_output_first,4,4,0.8311,0.7207,0.02119556302204728,0.019914140983019024,0.7123410089989193,0.719362158968579,False,True,0.0,2.0,-0.007021149969659746,0.0012814220390282571,-2.0,long-output underestimation,5,8,2.0;4.0;2.0;2.0,0.8;0.2;0.8;0.8,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,8,377,0.0,0.8,2.0,64,168,128.0,128.0,edf,vllm_direct,2,2,0.8311,0.7106,0.02180786698590964,0.023499689996242523,0.7123837670078501,0.7095596889848821,False,True,0.0,2.0,0.002824078022968024,-0.0016918230103328824,-2.0,long-output underestimation,5,8,2.0;4.0;2.0;2.0,0.8;0.2;0.8;0.8,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,8,378,0.0,0.8,2.0,64,168,128.0,128.0,edf,vllm_direct,3,3,0.8311,0.7104,0.021385813015513122,0.023140475968830287,0.7328755269991234,0.7091047109570354,False,True,0.0,2.0,0.023770816042087972,-0.0017546629533171654,-2.0,long-output underestimation,5,8,2.0;4.0;2.0;2.0,0.8;0.2;0.8;0.8,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,64,8,379,0.0,0.8,2.0,64,168,128.0,128.0,edf,vllm_direct,4,4,0.8311,0.7107,0.02119556302204728,0.022848552966024727,0.7123410089989193,0.709019832953345,False,True,0.0,2.0,0.003321176045574248,-0.0016529899439774454,-2.0,long-output underestimation,5,8,2.0;4.0;2.0;2.0,0.8;0.2;0.8;0.8,64;64;64;64,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,128,4,393,0.0,0.8,2.0,128,168,141.0,141.0,scorpio_style_slo_guard,fifo,1,1,0.8346,0.7979,0.021602629974950105,0.02210330800153315,0.7753400729852729,0.7971269910340197,False,True,0.0,2.0,-0.021786918048746884,-0.0005006780265830457,-2.0,different ordering,5,4,2.0;2.0;1.0;4.0,0.8;0.8;3.0;0.2,128;128;128;128,success,success,,,selector missed SLO while baseline met it; selector had lower weighted-goodput contribution
vllm_scaled_fixed_selector_comparison_20260704T011204Z,vllm,Qwen/Qwen2.5-0.5B-Instruct,overloaded_mixed_priority,short,128,4,392,0.0,3.0,1.0,128,168,256.0,158.0,scorpio_style_slo_guard,edf,0,4,1.4454,1.7407,0.021910688024945557,0.01634611701592803,1.3862402950180694,0.8570743899908848,True,True,1.0,1.0,0.5291659050271846,0.005564571009017527,0.0,long-output underestimation,5,4,2.0;2.0;2.0;4.0,0.8;0.8;0.8;0.2,128;128;128;128,success,success,,,selector provider latency substantially worse (>30% or >0.5s)
