scenario_id,split,method,arrival_normalized_weighted_goodput,unweighted_slo_success_rate,completion_fraction,favored_violations,favored_total,other_violations,other_total,jains_fairness_index,mean_ttft,status,predicted_alpha_or_choice,switch_count,frac_alpha_intermediate,frac_alpha_near_0,frac_alpha_near_1,mean_alpha
fs2.util1.3000.skew1.0000.favlong.noise0.30.s20260817,val,hard_conditional,0.6666666666666666,0.6666666666666666,1.0,40,60,0,60,0.7999999999999999,2.228615598049514,success,estf,0,,,,
fs2.util1.3000.skew1.0000.favshort.noise0.00.s20260817,val,static_alpha_0.25,0.7416666666666667,0.7416666666666667,1.0,9,60,22,60,0.9791100123609398,4.038300467205667,success,,0,,,,
fs2.util1.3000.skew1.0000.favshort.noise0.00.s20260817,val,static_alpha_0.50,0.7583333333333333,0.7583333333333333,1.0,7,60,22,60,0.9735480837056195,4.008625467205666,success,,0,,,,
fs2.util1.3000.skew1.0000.favshort.noise0.00.s20260817,val,static_alpha_0.75,0.75,0.75,1.0,7,60,23,60,0.9693633317376735,3.9312588005389992,success,,0,,,,
fs2.util1.3000.skew1.0000.favshort.noise0.00.s20260817,val,contextual_top1,0.7916666666666666,0.7916666666666666,1.0,0,60,25,60,0.9352331606217618,3.600983800538999,success,estf,0,,,,
fs2.util1.3000.skew1.0000.favshort.noise0.00.s20260817,val,contextual_alpha,0.75,0.75,1.0,7,60,23,60,0.9693633317376735,3.9312588005389992,success,mean_alpha=0.750,0,1.0,0.0,0.0,0.75
fs2.util1.3000.skew1.0000.favshort.noise0.00.s20260817,val,hard_conditional,0.7916666666666666,0.7916666666666666,1.0,0,60,25,60,0.9352331606217618,3.600983800538999,success,estf,0,,,,
fs2.util1.3000.skew1.0000.favshort.noise0.30.s20260817,val,static_alpha_0.25,0.7666666666666667,0.7666666666666667,1.0,11,60,17,60,0.9957647058823529,2.9982218620566337,success,,0,,,,
fs2.util1.3000.skew1.0000.favshort.noise0.30.s20260817,val,static_alpha_0.50,0.775,0.775,1.0,10,60,17,60,0.9943665210393194,2.9739135287233007,success,,0,,,,
fs2.util1.3000.skew1.0000.favshort.noise0.30.s20260817,val,static_alpha_0.75,0.7916666666666666,0.7916666666666666,1.0,8,60,17,60,0.9911047660882937,2.932555195389967,success,,0,,,,
fs2.util1.3000.skew1.0000.favshort.noise0.30.s20260817,val,contextual_top1,0.7666666666666667,0.7666666666666667,1.0,11,60,17,60,0.9957647058823529,3.006755195389967,success,wfs,0,,,,
fs2.util1.3000.skew1.0000.favshort.noise0.30.s20260817,val,contextual_alpha,0.7916666666666666,0.7916666666666666,1.0,8,60,17,60,0.9911047660882937,2.932555195389967,success,mean_alpha=0.750,0,1.0,0.0,0.0,0.75
fs2.util1.3000.skew1.0000.favshort.noise0.30.s20260817,val,hard_conditional,0.85,0.85,1.0,1,60,17,60,0.9759849906191368,2.676305195389967,success,estf,0,,,,
fs2.util1.3000.skew10.0000.favshort.noise0.00.s20260817,val,static_alpha_0.25,0.946969696969697,0.7833333333333333,1.0,1,60,25,60,0.9388015299617509,3.606900467205666,success,,0,,,,
fs2.util1.3000.skew10.0000.favshort.noise0.00.s20260817,val,static_alpha_0.50,0.946969696969697,0.7833333333333333,1.0,1,60,25,60,0.9388015299617509,3.6048004672056657,success,,0,,,,
fs2.util1.3000.skew10.0000.favshort.noise0.00.s20260817,val,static_alpha_0.75,0.9621212121212122,0.7916666666666666,1.0,0,60,25,60,0.9352331606217618,3.600983800538999,success,,0,,,,
fs2.util1.3000.skew10.0000.favshort.noise0.00.s20260817,val,contextual_top1,0.946969696969697,0.7833333333333333,1.0,1,60,25,60,0.9388015299617509,3.606900467205666,success,wfs,0,,,,
fs2.util1.3000.skew10.0000.favshort.noise0.00.s20260817,val,contextual_alpha,0.946969696969697,0.7833333333333333,1.0,1,60,25,60,0.9388015299617509,3.606900467205666,success,mean_alpha=0.000,0,0.0,1.0,0.0,0.0
fs2.util1.3000.skew10.0000.favshort.noise0.00.s20260817,val,hard_conditional,0.946969696969697,0.7833333333333333,1.0,1,60,25,60,0.9388015299617509,3.606900467205666,success,wfs,0,,,,
fs2.util1.3000.skew10.0000.favshort.noise0.30.s20260817,val,static_alpha_0.25,0.9590909090909091,0.85,1.0,1,60,17,60,0.9759849906191368,2.676305195389967,success,,0,,,,
fs2.util1.3000.skew10.0000.favshort.noise0.30.s20260817,val,static_alpha_0.50,0.9590909090909091,0.85,1.0,1,60,17,60,0.9759849906191368,2.676305195389967,success,,0,,,,
fs2.util1.3000.skew10.0000.favshort.noise0.30.s20260817,val,static_alpha_0.75,0.9590909090909091,0.85,1.0,1,60,17,60,0.9759849906191368,2.676305195389967,success,,0,,,,
fs2.util1.3000.skew10.0000.favshort.noise0.30.s20260817,val,contextual_top1,0.9590909090909091,0.85,1.0,1,60,17,60,0.9759849906191368,2.676305195389967,success,wfs,0,,,,
fs2.util1.3000.skew10.0000.favshort.noise0.30.s20260817,val,contextual_alpha,0.9590909090909091,0.85,1.0,1,60,17,60,0.9759849906191368,2.676305195389967,success,mean_alpha=0.000,0,0.0,1.0,0.0,0.0
fs2.util1.3000.skew10.0000.favshort.noise0.30.s20260817,val,hard_conditional,0.9590909090909091,0.85,1.0,1,60,17,60,0.9759849906191368,2.676305195389967,success,wfs,0,,,,
fs2.util1.3000.skew5.0000.favlong.noise0.00.s20260817,val,static_alpha_0.25,0.4527777777777778,0.5916666666666667,1.0,37,60,12,60,0.8896929050476525,5.013355610102592,success,,0,,,,
fs2.util1.3000.skew5.0000.favlong.noise0.00.s20260817,val,static_alpha_0.50,0.44166666666666665,0.5916666666666667,1.0,38,60,11,60,0.8736568457538995,4.870013943435925,success,,0,,,,
fs2.util1.3000.skew5.0000.favlong.noise0.00.s20260817,val,static_alpha_0.75,0.3888888888888889,0.6,1.0,43,60,5,60,0.7821363910681955,4.139572276769259,success,,0,,,,
fs2.util1.3000.skew5.0000.favlong.noise0.00.s20260817,val,contextual_top1,0.3472222222222222,0.6083333333333333,1.0,47,60,0,60,0.7069514460068985,3.6135139434359256,success,estf,0,,,,
fs2.util1.3000.skew5.0000.favlong.noise0.00.s20260817,val,contextual_alpha,0.3472222222222222,0.6083333333333333,1.0,47,60,0,60,0.7069514460068985,3.6135139434359256,success,mean_alpha=1.000,0,0.0,0.0,1.0,1.0
fs2.util1.3000.skew5.0000.favlong.noise0.00.s20260817,val,hard_conditional,0.41944444444444445,0.5583333333333333,1.0,39,60,14,60,0.8777864685177943,5.161255610102592,success,wfs,0,,,,
fs2.util1.3000.skew5.0000.favlong.noise0.30.s20260817,val,static_alpha_0.25,0.49722222222222223,0.6583333333333333,1.0,35,60,6,60,0.881248234961875,3.12900726471618,success,,0,,,,
fs2.util1.3000.skew5.0000.favlong.noise0.30.s20260817,val,static_alpha_0.50,0.4444444444444444,0.6333333333333333,1.0,39,60,5,60,0.8332371609924987,2.9756655980495137,success,,0,,,,
fs2.util1.3000.skew5.0000.favlong.noise0.30.s20260817,val,static_alpha_0.75,0.5222222222222223,0.7,1.0,34,60,2,60,0.8732673267326732,2.54058226471618,success,,0,,,,
fs2.util1.3000.skew5.0000.favlong.noise0.30.s20260817,val,contextual_top1,0.4444444444444444,0.6666666666666666,1.0,40,60,0,60,0.7999999999999999,2.228615598049514,success,estf,0,,,,
fs2.util1.3000.skew5.0000.favlong.noise0.30.s20260817,val,contextual_alpha,0.4444444444444444,0.6666666666666666,1.0,40,60,0,60,0.7999999999999999,2.228615598049514,success,mean_alpha=1.000,0,0.0,0.0,1.0,1.0
fs2.util1.3000.skew5.0000.favlong.noise0.30.s20260817,val,hard_conditional,0.49722222222222223,0.6583333333333333,1.0,35,60,6,60,0.881248234961875,3.219015598049514,success,wfs,0,,,,
fs2.util1.3000.skew5.0000.favshort.noise0.00.s20260817,val,static_alpha_0.25,0.9027777777777778,0.775,1.0,2,60,25,60,0.9423621704074963,3.676825467205666,success,,0,,,,
fs2.util1.3000.skew5.0000.favshort.noise0.00.s20260817,val,static_alpha_0.50,0.9027777777777778,0.775,1.0,2,60,25,60,0.9423621704074963,3.676825467205666,success,,0,,,,
fs2.util1.3000.skew5.0000.favshort.noise0.00.s20260817,val,static_alpha_0.75,0.9027777777777778,0.775,1.0,2,60,25,60,0.9423621704074963,3.676825467205666,success,,0,,,,
fs2.util1.3000.skew5.0000.favshort.noise0.00.s20260817,val,contextual_top1,0.9027777777777778,0.775,1.0,2,60,25,60,0.9423621704074963,3.676825467205666,success,wfs,0,,,,
fs2.util1.3000.skew5.0000.favshort.noise0.00.s20260817,val,contextual_alpha,0.9027777777777778,0.775,1.0,2,60,25,60,0.9423621704074963,3.676825467205666,success,mean_alpha=0.250,0,1.0,0.0,0.0,0.25
fs2.util1.3000.skew5.0000.favshort.noise0.00.s20260817,val,hard_conditional,0.9027777777777778,0.775,1.0,2,60,25,60,0.9423621704074963,3.676825467205666,success,wfs,0,,,,
fs2.util1.3000.skew5.0000.favshort.noise0.30.s20260817,val,static_alpha_0.25,0.8972222222222223,0.825,1.0,4,60,17,60,0.9830491474423267,2.717521862056634,success,,0,,,,
fs2.util1.3000.skew5.0000.favshort.noise0.30.s20260817,val,static_alpha_0.50,0.9111111111111111,0.8333333333333334,1.0,3,60,17,60,0.980776775205963,2.6971301953899673,success,,0,,,,
fs2.util1.3000.skew5.0000.favshort.noise0.30.s20260817,val,static_alpha_0.75,0.9388888888888889,0.85,1.0,1,60,17,60,0.9759849906191368,2.6798801953899676,success,,0,,,,
fs2.util1.3000.skew5.0000.favshort.noise0.30.s20260817,val,contextual_top1,0.8972222222222223,0.825,1.0,4,60,17,60,0.9830491474423267,2.717521862056634,success,wfs,0,,,,
fs2.util1.3000.skew5.0000.favshort.noise0.30.s20260817,val,contextual_alpha,0.9388888888888889,0.85,1.0,1,60,17,60,0.9759849906191368,2.6798801953899676,success,mean_alpha=0.750,0,1.0,0.0,0.0,0.75
fs2.util1.3000.skew5.0000.favshort.noise0.30.s20260817,val,hard_conditional,0.8972222222222223,0.825,1.0,4,60,17,60,0.9830491474423267,2.717521862056634,success,wfs,0,,,,
fs2.util1.5000.skew1.0000.favlong.noise0.00.s20260817,test,static_alpha_0.25,0.575,0.575,1.0,46,60,5,60,0.7390561937286557,4.846010417644469,success,,0,,,,
fs2.util1.5000.skew1.0000.favlong.noise0.00.s20260817,test,static_alpha_0.50,0.5916666666666667,0.5916666666666667,1.0,44,60,5,60,0.7682109113075283,4.8405770843111355,success,,0,,,,
fs2.util1.5000.skew1.0000.favlong.noise0.00.s20260817,test,static_alpha_0.75,0.5916666666666667,0.5916666666666667,1.0,45,60,4,60,0.7499256173757809,4.744918750977802,success,,0,,,,
fs2.util1.5000.skew1.0000.favlong.noise0.00.s20260817,test,contextual_top1,0.5916666666666667,0.5916666666666667,1.0,49,60,0,60,0.6773716742811072,4.3235687509778025,success,estf,0,,,,
fs2.util1.5000.skew1.0000.favlong.noise0.00.s20260817,test,contextual_alpha,0.5916666666666667,0.5916666666666667,1.0,49,60,0,60,0.6773716742811072,4.3235687509778025,success,mean_alpha=1.000,0,0.0,0.0,1.0,1.0
fs2.util1.5000.skew1.0000.favlong.noise0.00.s20260817,test,hard_conditional,0.5916666666666667,0.5916666666666667,1.0,49,60,0,60,0.6773716742811072,4.3235687509778025,success,estf,0,,,,
fs2.util1.5000.skew1.0000.favlong.noise0.30.s20260817,test,static_alpha_0.25,0.65,0.65,1.0,39,60,3,60,0.8243902439024389,3.5737140738651334,success,,0,,,,
fs2.util1.5000.skew1.0000.favlong.noise0.30.s20260817,test,static_alpha_0.50,0.65,0.65,1.0,39,60,3,60,0.8243902439024389,3.5502890738651334,success,,0,,,,
fs2.util1.5000.skew1.0000.favlong.noise0.30.s20260817,test,static_alpha_0.75,0.65,0.65,1.0,40,60,2,60,0.808182784272051,3.5221974071984667,success,,0,,,,
fs2.util1.5000.skew1.0000.favlong.noise0.30.s20260817,test,contextual_top1,0.625,0.625,1.0,45,60,0,60,0.7352941176470589,3.2671390738651334,success,estf,0,,,,
fs2.util1.5000.skew1.0000.favlong.noise0.30.s20260817,test,contextual_alpha,0.625,0.625,1.0,45,60,0,60,0.7352941176470589,3.2671390738651334,success,mean_alpha=1.000,0,0.0,0.0,1.0,1.0
fs2.util1.5000.skew1.0000.favlong.noise0.30.s20260817,test,hard_conditional,0.625,0.625,1.0,45,60,0,60,0.7352941176470589,3.2671390738651334,success,estf,0,,,,
fs2.util1.5000.skew1.0000.favshort.noise0.00.s20260817,test,static_alpha_0.25,0.6916666666666667,0.6916666666666667,1.0,9,60,28,60,0.9502068965517241,4.696015404911579,success,,0,,,,
fs2.util1.5000.skew1.0000.favshort.noise0.00.s20260817,test,static_alpha_0.50,0.6916666666666667,0.6916666666666667,1.0,9,60,28,60,0.9502068965517241,4.669615404911579,success,,0,,,,
fs2.util1.5000.skew1.0000.favshort.noise0.00.s20260817,test,static_alpha_0.75,0.6916666666666667,0.6916666666666667,1.0,9,60,28,60,0.9502068965517241,4.585123738244913,success,,0,,,,
fs2.util1.5000.skew1.0000.favshort.noise0.00.s20260817,test,contextual_top1,0.7666666666666667,0.7666666666666667,1.0,0,60,28,60,0.9152249134948096,4.170873738244913,success,estf,0,,,,
fs2.util1.5000.skew1.0000.favshort.noise0.00.s20260817,test,contextual_alpha,0.6916666666666667,0.6916666666666667,1.0,9,60,28,60,0.9502068965517241,4.585123738244913,success,mean_alpha=0.750,0,1.0,0.0,0.0,0.75
fs2.util1.5000.skew1.0000.favshort.noise0.00.s20260817,test,hard_conditional,0.7666666666666667,0.7666666666666667,1.0,0,60,28,60,0.9152249134948096,4.170873738244913,success,estf,0,,,,
fs2.util1.5000.skew1.0000.favshort.noise0.30.s20260817,test,static_alpha_0.25,0.7333333333333333,0.7333333333333333,1.0,11,60,21,60,0.9872514023457423,3.942758391560193,success,,0,,,,
fs2.util1.5000.skew1.0000.favshort.noise0.30.s20260817,test,static_alpha_0.50,0.7416666666666667,0.7416666666666667,1.0,10,60,21,60,0.984953991544392,3.915841724893527,success,,0,,,,
fs2.util1.5000.skew1.0000.favshort.noise0.30.s20260817,test,static_alpha_0.75,0.7583333333333333,0.7583333333333333,1.0,8,60,21,60,0.9799999999999999,3.86080005822686,success,,0,,,,
fs2.util1.5000.skew1.0000.favshort.noise0.30.s20260817,test,contextual_top1,0.725,0.725,1.0,13,60,20,60,0.9935678655815176,3.962616724893527,success,wfs,0,,,,
fs2.util1.5000.skew1.0000.favshort.noise0.30.s20260817,test,contextual_alpha,0.7583333333333333,0.7583333333333333,1.0,8,60,21,60,0.9799999999999999,3.86080005822686,success,mean_alpha=0.750,0,1.0,0.0,0.0,0.75
fs2.util1.5000.skew1.0000.favshort.noise0.30.s20260817,test,hard_conditional,0.7833333333333333,0.7833333333333333,1.0,1,60,25,60,0.9388015299617509,3.5422417248935267,success,estf,0,,,,
fs2.util1.5000.skew10.0000.favshort.noise0.00.s20260817,test,static_alpha_0.25,0.9424242424242424,0.7583333333333333,1.0,1,60,28,60,0.9190899001109878,4.203023738244912,success,,0,,,,
fs2.util1.5000.skew10.0000.favshort.noise0.00.s20260817,test,static_alpha_0.50,0.9424242424242424,0.7583333333333333,1.0,1,60,28,60,0.9190899001109878,4.203023738244912,success,,0,,,,
fs2.util1.5000.skew10.0000.favshort.noise0.00.s20260817,test,static_alpha_0.75,0.9424242424242424,0.7583333333333333,1.0,1,60,28,60,0.9190899001109878,4.202065404911579,success,,0,,,,
fs2.util1.5000.skew10.0000.favshort.noise0.00.s20260817,test,contextual_top1,0.9424242424242424,0.7583333333333333,1.0,1,60,28,60,0.9190899001109878,4.203023738244912,success,wfs,0,,,,
fs2.util1.5000.skew10.0000.favshort.noise0.00.s20260817,test,contextual_alpha,0.9424242424242424,0.7583333333333333,1.0,1,60,28,60,0.9190899001109878,4.203023738244912,success,mean_alpha=0.000,0,0.0,1.0,0.0,0.0
fs2.util1.5000.skew10.0000.favshort.noise0.00.s20260817,test,hard_conditional,0.9424242424242424,0.7583333333333333,1.0,1,60,28,60,0.9190899001109878,4.203023738244912,success,wfs,0,,,,
fs2.util1.5000.skew10.0000.favshort.noise0.30.s20260817,test,static_alpha_0.25,0.946969696969697,0.7833333333333333,1.0,1,60,25,60,0.9388015299617509,3.543691724893527,success,,0,,,,
fs2.util1.5000.skew10.0000.favshort.noise0.30.s20260817,test,static_alpha_0.50,0.946969696969697,0.7833333333333333,1.0,1,60,25,60,0.9388015299617509,3.5422417248935267,success,,0,,,,
fs2.util1.5000.skew10.0000.favshort.noise0.30.s20260817,test,static_alpha_0.75,0.946969696969697,0.7833333333333333,1.0,1,60,25,60,0.9388015299617509,3.5422417248935267,success,,0,,,,
fs2.util1.5000.skew10.0000.favshort.noise0.30.s20260817,test,contextual_top1,0.946969696969697,0.7833333333333333,1.0,1,60,25,60,0.9388015299617509,3.543691724893527,success,wfs,0,,,,
fs2.util1.5000.skew10.0000.favshort.noise0.30.s20260817,test,contextual_alpha,0.946969696969697,0.7833333333333333,1.0,1,60,25,60,0.9388015299617509,3.543691724893527,success,mean_alpha=0.000,0,0.0,1.0,0.0,0.0
fs2.util1.5000.skew10.0000.favshort.noise0.30.s20260817,test,hard_conditional,0.946969696969697,0.7833333333333333,1.0,1,60,25,60,0.9388015299617509,3.543691724893527,success,wfs,0,,,,
fs2.util1.5000.skew5.0000.favlong.noise0.00.s20260817,test,static_alpha_0.25,0.42777777777777776,0.55,1.0,38,60,16,60,0.9,6.1546270843111355,success,,0,,,,
fs2.util1.5000.skew5.0000.favlong.noise0.00.s20260817,test,static_alpha_0.50,0.41944444444444445,0.5583333333333333,1.0,39,60,14,60,0.8777864685177943,5.848993750977802,success,,0,,,,
fs2.util1.5000.skew5.0000.favlong.noise0.00.s20260817,test,static_alpha_0.75,0.35833333333333334,0.575,1.0,45,60,6,60,0.7578796561604583,4.9838770843111355,success,,0,,,,
fs2.util1.5000.skew5.0000.favlong.noise0.00.s20260817,test,contextual_top1,0.3194444444444444,0.5916666666666667,1.0,49,60,0,60,0.6773716742811072,4.3235687509778025,success,estf,0,,,,
fs2.util1.5000.skew5.0000.favlong.noise0.00.s20260817,test,contextual_alpha,0.3194444444444444,0.5916666666666667,1.0,49,60,0,60,0.6773716742811072,4.3235687509778025,success,mean_alpha=1.000,0,0.0,0.0,1.0,1.0
fs2.util1.5000.skew5.0000.favlong.noise0.00.s20260817,test,hard_conditional,0.41388888888888886,0.5416666666666666,1.0,39,60,16,60,0.8887252839713926,6.235043750977803,success,wfs,0,,,,
fs2.util1.5000.skew5.0000.favlong.noise0.30.s20260817,test,static_alpha_0.25,0.45555555555555555,0.6,1.0,37,60,11,60,0.884641638225256,4.396164073865133,success,,0,,,,
fs2.util1.5000.skew5.0000.favlong.noise0.30.s20260817,test,static_alpha_0.50,0.4166666666666667,0.5833333333333334,1.0,40,60,10,60,0.8448275862068967,4.192322407198467,success,,0,,,,
fs2.util1.5000.skew5.0000.favlong.noise0.30.s20260817,test,static_alpha_0.75,0.41944444444444445,0.625,1.0,41,60,4,60,0.8042607949671146,3.678872407198467,success,,0,,,,
fs2.util1.5000.skew5.0000.favlong.noise0.30.s20260817,test,contextual_top1,0.375,0.625,1.0,45,60,0,60,0.7352941176470589,3.2671390738651334,success,estf,0,,,,
fs2.util1.5000.skew5.0000.favlong.noise0.30.s20260817,test,contextual_alpha,0.375,0.625,1.0,45,60,0,60,0.7352941176470589,3.2671390738651334,success,mean_alpha=1.000,0,0.0,0.0,1.0,1.0
fs2.util1.5000.skew5.0000.favlong.noise0.30.s20260817,test,hard_conditional,0.4666666666666667,0.6,1.0,36,60,12,60,0.9,4.532064073865133,success,wfs,0,,,,
fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260817,test,static_alpha_0.25,0.8666666666666667,0.7333333333333333,1.0,4,60,28,60,0.9307692307692309,4.256657071578245,success,,0,,,,
fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260817,test,static_alpha_0.50,0.8805555555555555,0.7416666666666667,1.0,3,60,28,60,0.9268663702316875,4.246532071578246,success,,0,,,,
fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260817,test,static_alpha_0.75,0.8944444444444445,0.75,1.0,2,60,28,60,0.922971741112124,4.244132071578246,success,,0,,,,
fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260817,test,contextual_top1,0.8666666666666667,0.7333333333333333,1.0,4,60,28,60,0.9307692307692309,4.256657071578245,success,wfs,0,,,,
fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260817,test,contextual_alpha,0.8666666666666667,0.7333333333333333,1.0,4,60,28,60,0.9307692307692309,4.256657071578245,success,mean_alpha=0.250,0,1.0,0.0,0.0,0.25
fs2.util1.5000.skew5.0000.favshort.noise0.00.s20260817,test,hard_conditional,0.8666666666666667,0.7333333333333333,1.0,4,60,28,60,0.9307692307692309,4.256657071578245,success,wfs,0,,,,
fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260817,test,static_alpha_0.25,0.875,0.7583333333333333,1.0,4,60,25,60,0.9494382022471908,3.60122505822686,success,,0,,,,
fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260817,test,static_alpha_0.50,0.8888888888888888,0.7666666666666667,1.0,3,60,25,60,0.94590970049173,3.59672505822686,success,,0,,,,
fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260817,test,static_alpha_0.75,0.8888888888888888,0.7666666666666667,1.0,3,60,25,60,0.94590970049173,3.5920417248935266,success,,0,,,,
fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260817,test,contextual_top1,0.875,0.7583333333333333,1.0,4,60,25,60,0.9494382022471908,3.60122505822686,success,wfs,0,,,,
fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260817,test,contextual_alpha,0.8888888888888888,0.7666666666666667,1.0,3,60,25,60,0.94590970049173,3.5920417248935266,success,mean_alpha=0.750,0,1.0,0.0,0.0,0.75
fs2.util1.5000.skew5.0000.favshort.noise0.30.s20260817,test,hard_conditional,0.875,0.7583333333333333,1.0,4,60,25,60,0.9494382022471908,3.60122505822686,success,wfs,0,,,,
fs2.util1.1000.skew10.0000.favlong.noise0.00.s20260816,ood,static_alpha_0.25,0.6333333333333333,0.7083333333333334,1.0,23,60,12,60,0.9835284508576096,2.9266824117004537,success,,0,,,,
fs2.util1.1000.skew10.0000.favlong.noise0.00.s20260816,ood,static_alpha_0.50,0.5621212121212121,0.6916666666666667,1.0,28,60,9,60,0.9502068965517241,2.6409907450337875,success,,0,,,,
fs2.util1.1000.skew10.0000.favlong.noise0.00.s20260816,ood,static_alpha_0.75,0.4803030303030303,0.6916666666666667,1.0,34,60,3,60,0.8775796178343949,2.2165907450337867,success,,0,,,,
fs2.util1.1000.skew10.0000.favlong.noise0.00.s20260816,ood,contextual_top1,0.6484848484848484,0.7166666666666667,1.0,22,60,12,60,0.986659551760939,3.0131490783671206,success,wfs,0,,,,
fs2.util1.1000.skew10.0000.favlong.noise0.00.s20260816,ood,contextual_alpha,0.6484848484848484,0.7166666666666667,1.0,22,60,12,60,0.986659551760939,3.0131490783671206,success,mean_alpha=0.000,0,0.0,1.0,0.0,0.0
fs2.util1.1000.skew10.0000.favlong.noise0.00.s20260816,ood,hard_conditional,0.6484848484848484,0.7166666666666667,1.0,22,60,12,60,0.986659551760939,3.0131490783671206,success,wfs,0,,,,
fs2.util1.1000.skew10.0000.favlong.noise0.00.s20260817,ood,static_alpha_0.25,0.4954545454545455,0.625,1.0,32,60,13,60,0.9396926161042432,4.095902084666697,success,,0,,,,
fs2.util1.1000.skew10.0000.favlong.noise0.00.s20260817,ood,static_alpha_0.50,0.44242424242424244,0.6333333333333333,1.0,36,60,8,60,0.8804878048780487,3.5505437513333646,success,,0,,,,
fs2.util1.1000.skew10.0000.favlong.noise0.00.s20260817,ood,static_alpha_0.75,0.45,0.675,1.0,36,60,3,60,0.8576470588235295,2.9387270846666973,success,,0,,,,
fs2.util1.1000.skew10.0000.favlong.noise0.00.s20260817,ood,contextual_top1,0.3787878787878788,0.6583333333333333,1.0,41,60,0,60,0.7878061095682909,2.551785418000031,success,estf,0,,,,
fs2.util1.1000.skew10.0000.favlong.noise0.00.s20260817,ood,contextual_alpha,0.44242424242424244,0.6333333333333333,1.0,36,60,8,60,0.8804878048780487,3.5505437513333646,success,mean_alpha=0.500,0,1.0,0.0,0.0,0.5
fs2.util1.1000.skew10.0000.favlong.noise0.00.s20260817,ood,hard_conditional,0.5242424242424243,0.6333333333333333,1.0,30,60,14,60,0.9575596816976126,4.315852084666698,success,wfs,0,,,,
fs2.util1.1000.skew10.0000.favlong.noise0.30.s20260816,ood,static_alpha_0.25,0.7545454545454545,0.85,1.0,16,60,2,60,0.9815094339622641,0.6881569392565855,success,,0,,,,
fs2.util1.1000.skew10.0000.favlong.noise0.30.s20260816,ood,static_alpha_0.50,0.740909090909091,0.85,1.0,17,60,1,60,0.9759849906191368,0.608465272589919,success,,0,,,,
fs2.util1.1000.skew10.0000.favlong.noise0.30.s20260816,ood,static_alpha_0.75,0.7272727272727273,0.85,1.0,18,60,0,60,0.9697986577181207,0.4996819392565856,success,,0,,,,
fs2.util1.1000.skew10.0000.favlong.noise0.30.s20260816,ood,contextual_top1,0.7696969696969697,0.8583333333333333,1.0,15,60,2,60,0.9843199109296717,0.6901736059232523,success,wfs,0,,,,
fs2.util1.1000.skew10.0000.favlong.noise0.30.s20260816,ood,contextual_alpha,0.7696969696969697,0.8583333333333333,1.0,15,60,2,60,0.9843199109296717,0.6901736059232523,success,mean_alpha=0.000,0,0.0,1.0,0.0,0.0
fs2.util1.1000.skew10.0000.favlong.noise0.30.s20260816,ood,hard_conditional,0.7696969696969697,0.8583333333333333,1.0,15,60,2,60,0.9843199109296717,0.6901736059232523,success,wfs,0,,,,
fs2.util1.1000.skew10.0000.favlong.noise0.30.s20260817,ood,static_alpha_0.25,0.5393939393939394,0.7166666666666667,1.0,30,60,4,60,0.9162537165510406,1.875954040119124,success,,0,,,,
fs2.util1.1000.skew10.0000.favlong.noise0.30.s20260817,ood,static_alpha_0.50,0.4954545454545455,0.7,1.0,33,60,3,60,0.8868778280542985,1.6228123734524573,success,,0,,,,
fs2.util1.1000.skew10.0000.favlong.noise0.30.s20260817,ood,static_alpha_0.75,0.5303030303030303,0.7416666666666667,1.0,31,60,0,60,0.891803647827066,1.2576873734524574,success,,0,,,,
fs2.util1.1000.skew10.0000.favlong.noise0.30.s20260817,ood,contextual_top1,0.4696969696969697,0.7083333333333334,1.0,35,60,0,60,0.8550295857988166,1.1654207067857907,success,estf,0,,,,
fs2.util1.1000.skew10.0000.favlong.noise0.30.s20260817,ood,contextual_alpha,0.4696969696969697,0.7083333333333334,1.0,35,60,0,60,0.8550295857988166,1.1654207067857907,success,mean_alpha=1.000,0,0.0,0.0,1.0,1.0
fs2.util1.1000.skew10.0000.favlong.noise0.30.s20260817,ood,hard_conditional,0.5545454545454546,0.725,1.0,29,60,4,60,0.9237246765926289,1.9166123734524574,success,wfs,0,,,,
fs2.util1.3000.skew10.0000.favlong.noise0.00.s20260816,ood,static_alpha_0.25,0.47424242424242424,0.5833333333333334,1.0,33,60,17,60,0.9503491078355316,4.663801143233718,success,,0,,,,
fs2.util1.3000.skew10.0000.favlong.noise0.00.s20260816,ood,static_alpha_0.50,0.5575757575757576,0.6666666666666666,1.0,28,60,12,60,0.9615384615384616,4.158959476567051,success,,0,,,,
fs2.util1.3000.skew10.0000.favlong.noise0.00.s20260816,ood,static_alpha_0.75,0.44545454545454544,0.65,1.0,36,60,6,60,0.8711340206185567,3.5415678099003847,success,,0,,,,
fs2.util1.3000.skew10.0000.favlong.noise0.00.s20260816,ood,contextual_top1,0.503030303030303,0.5916666666666667,1.0,31,60,18,60,0.9675623800383879,4.804042809900384,success,wfs,0,,,,
