scenario_id,policy_name,arrival_normalized_weighted_goodput,unweighted_slo_success_rate,completion_fraction,mean_ttft,p95_ttft,p99_ttft,mean_tpot,p95_tpot,mean_queuing_delay,mean_prefill_delay_s,request_throughput,token_throughput,hog_n,late_n,hog_mean_ttft,hog_p95_ttft,hog_mean_tpot,hog_p95_tpot,hog_slo_success,hog_ttft_attainment,late_mean_ttft,late_p95_ttft,late_mean_tpot,late_p95_tpot,late_slo_success,late_ttft_attainment,global_tbt_attainment,decode_stalled_steps,cumulative_decode_tokens_deferred,steps_with_prefill_while_decode_deferred,prefill_stalled_steps,cumulative_prefill_requests_stalled,budget_saturation_fraction,mean_num_decoding,mean_num_prefilling,fraction_prefill_tokens_while_decodes_active,mean_theoretical_chunks,mean_interchunk_extra_wait_s,steps_decode_active_prefill_stalled,mean_num_prefilling_saturated,mean_num_decoding_saturated,n_saturated_steps,status
pd2.hog24.late12.slolate_ttft.s20260820,full_prefill,0.8333333333333334,0.8333333333333334,1.0,0.0875870238041932,0.16032966321530273,0.16878176956286067,0.001,0.0010000000000000002,0.000559246026415419,0.08702777777777779,100.55865921787709,8628.491620111732,24.0,12.0,0.08980681653514293,0.1648321531887705,0.001,0.0010000000000000002,1.0,1.0,0.08314743834229373,0.12858081413847908,0.001,0.0010000000000000002,0.5,0.5,1.0,0,0,0,226,2824,0.6601671309192201,8.604456824512535,8.62674094707521,0.956996111171772,1.0,0.0860277777777778,219,13.063291139240507,10.713080168776372,237,success
pd2.hog24.late12.slolate_ttft.s20260821,full_prefill,0.7777777777777778,0.7777777777777778,1.0,0.0984373101798595,0.17767589711553017,0.1890689239458654,0.001,0.0010000000000000002,0.0004650879576372866,0.09797222222222221,93.02325581395348,8320.413436692506,24.0,12.0,0.0972320386324485,0.183148760750244,0.001,0.0010000000000000002,1.0,1.0,0.10084785327468153,0.1467784843302232,0.001,0.0010000000000000002,0.3333333333333333,0.3333333333333333,1.0,0,0,0,245,3197,0.6649484536082474,8.29896907216495,8.99742268041237,0.9606420269356128,1.0,0.09697222222222222,238,13.527131782945736,9.589147286821705,258,success
pd2.hog24.late12.slohog_ttft.s20260822,full_prefill,0.5,0.5,1.0,0.09959485481308536,0.17401198002101093,0.18098391374393316,0.001,0.0010000000000000002,0.0005948548130853575,0.099,101.98300283286119,9124.645892351275,24.0,12.0,0.09542543913078766,0.17103200299894417,0.001,0.0010000000000000002,0.25,0.25,0.10793368617768073,0.16904950978884684,0.0009999999999999998,0.0010000000000000002,1.0,1.0,1.0,0,0,0,245,3245,0.7005649717514124,9.098870056497175,9.966101694915254,0.9589322381930184,1.0,0.098,238,14.21774193548387,10.544354838709678,248,success
pd2.hog24.late12.slolate_ttft.s20260822,full_prefill,0.7777777777777778,0.7777777777777778,1.0,0.09959485481308536,0.17401198002101093,0.18098391374393316,0.001,0.0010000000000000002,0.0005948548130853575,0.099,101.98300283286119,9124.645892351275,24.0,12.0,0.09542543913078766,0.17103200299894417,0.001,0.0010000000000000002,1.0,1.0,0.10793368617768073,0.16904950978884684,0.0009999999999999998,0.0010000000000000002,0.3333333333333333,0.3333333333333333,1.0,0,0,0,245,3245,0.7005649717514124,9.098870056497175,9.966101694915254,0.9589322381930184,1.0,0.098,238,14.21774193548387,10.544354838709678,248,success
pd2.hog24.late12.slolate_ttft.s20260821,chunked_prefill_small,0.8888888888888888,0.8888888888888888,1.0,0.12110397684652617,0.22112251273763595,0.22637447287200604,0.001,0.0010000000000000002,0.0004650879576372866,0.1206388888888889,87.37864077669902,7815.533980582523,24.0,12.0,0.14502370529911518,0.22214093236171334,0.001,0.0010000000000000002,1.0,1.0,0.0732645199413482,0.12408009179641079,0.0009999999999999998,0.0010000000000000002,0.6666666666666666,0.6666666666666666,1.0,0,0,0,177,2217,0.5108958837772397,7.796610169491525,10.428571428571429,0.9647776889490192,56.916666666666664,0.06372222222222222,177,18.61137440758294,9.118483412322275,211,success
pd2.hog24.late12.slolate_ttft.s20260823,full_prefill,0.7777777777777778,0.7777777777777778,1.0,0.09725329340507366,0.17073535917271945,0.18138468635850358,0.001,0.0010000000000000002,0.0006421822939625386,0.0966111111111111,97.5609756097561,8097.5609756097565,24.0,12.0,0.09588985504645685,0.17564760270862223,0.001,0.0010000000000000002,1.0,1.0,0.0999801701223073,0.14292418089836748,0.001,0.0010000000000000002,0.3333333333333333,0.3333333333333333,1.0,0,0,0,237,3156,0.6756756756756757,8.075675675675676,9.302702702702703,0.9634366966071032,1.0,0.09561111111111109,231,13.764,9.832,250,success
pd2.hog24.late12.slolate_ttft.s20260822,chunked_prefill_small,0.8888888888888888,0.8888888888888888,1.0,0.11990041036864094,0.20788098883190473,0.22965255206030719,0.001,0.0010000000000000002,0.0005948548130853575,0.11930555555555558,93.26424870466322,8344.559585492229,24.0,12.0,0.141383772464121,0.21299643224968912,0.001,0.0010000000000000002,1.0,1.0,0.07693368617768075,0.14049950978884682,0.0010000000000000002,0.0010000000000000002,0.6666666666666666,0.6666666666666666,1.0,0,0,0,210,2251,0.5478036175710594,8.322997416020671,11.005167958656331,0.9188911704312115,54.666666666666664,0.06463888888888888,200,18.7311320754717,9.68867924528302,212,success
pd2.hog24.late12.slolate_ttft.s20260823,chunked_prefill_small,0.8611111111111112,0.8611111111111112,1.0,0.12158662673840698,0.21382889545263845,0.22326921096256028,0.001,0.0010000000000000002,0.0006421822939625386,0.12094444444444445,88.66995073891626,7359.605911330049,24.0,12.0,0.1428065217131235,0.21611665191673565,0.001,0.0010000000000000002,1.0,1.0,0.07914683678897395,0.12028490262848524,0.001,0.0010000000000000002,0.5833333333333334,0.5833333333333334,1.0,0,0,0,183,2287,0.5184275184275184,7.341523341523342,10.609336609336609,0.9567318373694734,55.30555555555556,0.0656388888888889,183,18.96208530805687,9.672985781990521,211,success
pd2.hog24.late12.slolate_ttft.s20260820,chunked_prefill_small,0.8888888888888888,0.8888888888888888,1.0,0.10994813491530432,0.20146623015989507,0.2154300782108807,0.001,0.0010000000000000002,0.000559246026415419,0.10938888888888888,90.0,7722.5,24.0,12.0,0.1347651498684763,0.206659466577689,0.001,0.0010000000000000002,1.0,1.0,0.06031410500896039,0.09779946540632772,0.001,0.0010000000000000002,0.6666666666666666,0.6666666666666666,1.0,0,0,0,178,1981,0.47381546134663344,7.703241895261845,9.730673316708229,0.960758951444242,52.25,0.05713888888888888,178,18.557894736842105,10.636842105263158,190,success
pd2.hog24.late40.slohog_ttft.s20260820,full_prefill,0.734375,0.734375,1.0,0.10645113021693337,0.16554008625909697,0.1710260051615928,0.001,0.0010000000000000002,0.0004980052169333727,0.10595312500000001,172.04301075268816,15470.430107526881,24.0,40.0,0.08937140046129204,0.16452633569957983,0.001,0.0010000000000000002,0.2916666666666667,0.25,0.11669896807031818,0.1651481650693675,0.001,0.0010000000000000002,1.0,1.0,1.0,0,0,0,240,6410,0.6514745308310992,15.428954423592494,18.008042895442358,0.9580829499124,1.0,0.104953125,233,27.625514403292183,11.201646090534979,243,success
pd2.hog24.late40.slohog_ttft.s20260821,full_prefill,0.71875,0.71875,1.0,0.11562174721997365,0.18078992546039685,0.18686293572957863,0.001,0.0010000000000000002,0.0005279972199736402,0.11509375000000001,162.43654822335026,14576.142131979695,24.0,40.0,0.09711778139477965,0.1833093081502221,0.001,0.0010000000000000002,0.25,0.25,0.12672412671509006,0.17829178803913398,0.0009999999999999998,0.0010000000000000002,1.0,1.0,1.0,0,0,0,262,6973,0.6708860759493671,14.539240506329113,18.486075949367088,0.9615981759133558,1.0,0.11409375000000001,255,27.547169811320753,9.6,265,success
pd2.hog24.late40.slohog_ttft.s20260822,full_prefill,0.71875,0.71875,1.0,0.10890319764045525,0.17749268932591997,0.18100942578133467,0.001,0.0010000000000000002,0.0005750726404552451,0.108328125,167.10182767624022,13357.70234986945,24.0,40.0,0.09581260506212264,0.17244890290310852,0.001,0.0010000000000000002,0.25,0.25,0.11675755318745482,0.17809659386360915,0.001,0.0010000000000000002,1.0,1.0,1.0,0,0,0,251,6551,0.6614583333333334,13.322916666666666,17.888020833333332,0.9599163880907832,1.0,0.107328125,244,27.031496062992126,10.606299212598426,254,success
pd2.hog24.late40.slohog_ttft.s20260822,chunked_prefill_small,0.625,0.625,1.0,0.11496569764045526,0.2059767507576819,0.22359110847387703,0.001,0.0010000000000000002,0.0005750726404552452,0.114390625,167.5392670157068,13392.670157068063,24.0,40.0,0.1421876050621226,0.21484599551918088,0.001,0.0010000000000000002,0.0,0.0,0.09863255318745481,0.16209659386360917,0.0010000000000000002,0.0010000000000000002,1.0,1.0,1.0,0,0,0,231,5173,0.608355091383812,13.357702349869452,18.947780678851174,0.9564090720487266,31.765625,0.082625,229,30.390557939914164,10.682403433476395,233,success
pd2.hog24.late40.slohog_ttft.s20260821,chunked_prefill_small,0.625,0.625,1.0,0.12529362221997364,0.21816553328790533,0.22403987151793964,0.001,0.0010000000000000002,0.0005279972199736402,0.124765625,155.3398058252427,13939.320388349513,24.0,40.0,0.14445111472811298,0.22206441901683643,0.001,0.0010000000000000002,0.0,0.0,0.11379912671509004,0.1592749472213267,0.0009999999999999998,0.0010000000000000002,1.0,1.0,1.0,0,0,0,238,5754,0.5932203389830508,13.905569007263923,19.17917675544794,0.9622732079773789,33.0625,0.091703125,238,31.66122448979592,9.604081632653061,245,success
pd2.hog24.late40.slohog_ttft.s20260823,full_prefill,0.71875,0.71875,1.0,0.12163489327456199,0.17585429303954117,0.1835262668066606,0.001,0.0010000000000000002,0.0005567682745619997,0.12107812500000001,165.80310880829015,14562.176165803108,24.0,40.0,0.09526674850701417,0.17540625026354753,0.001,0.0010000000000000002,0.25,0.25,0.13745578013509072,0.1723418470101635,0.001,0.0010000000000000002,1.0,1.0,1.0,0,0,0,254,7364,0.6640826873385013,14.52454780361757,19.857881136950905,0.9642918029229887,1.0,0.12007812500000001,248,29.894941634241246,10.182879377431906,257,success
pd2.hog24.late40.slohog_ttft.s20260820,chunked_prefill_small,0.625,0.625,1.0,0.11337300521693337,0.19862613531966344,0.21032155412700806,0.001,0.0010000000000000002,0.0004980052169333728,0.112875,160.8040201005025,14459.798994974873,24.0,40.0,0.13453806712795868,0.20506789053843294,0.001,0.0010000000000000002,0.0,0.0,0.10067396807031818,0.14353901833187,0.0010000000000000002,0.0010000000000000002,1.0,1.0,1.0,0,0,0,213,5165,0.5463659147869674,14.423558897243108,17.94486215538847,0.9549391711558299,30.40625,0.08246875000000001,213,31.90366972477064,10.899082568807339,218,success
pd2.hog24.late40.slolate_ttft.s20260820,full_prefill,0.421875,0.421875,1.0,0.10645113021693337,0.16554008625909697,0.1710260051615928,0.001,0.0010000000000000002,0.0004980052169333727,0.10595312500000001,172.04301075268816,15470.430107526881,24.0,40.0,0.08937140046129204,0.16452633569957983,0.001,0.0010000000000000002,1.0,1.0,0.11669896807031818,0.1651481650693675,0.001,0.0010000000000000002,0.075,0.075,1.0,0,0,0,240,6410,0.6514745308310992,15.428954423592494,18.008042895442358,0.9580829499124,1.0,0.104953125,233,27.625514403292183,11.201646090534979,243,success
pd2.hog24.late40.slolate_ttft.s20260820,chunked_prefill_small,0.5,0.5,1.0,0.11337300521693337,0.19862613531966344,0.21032155412700806,0.001,0.0010000000000000002,0.0004980052169333728,0.112875,160.8040201005025,14459.798994974873,24.0,40.0,0.13453806712795868,0.20506789053843294,0.001,0.0010000000000000002,1.0,1.0,0.10067396807031818,0.14353901833187,0.0010000000000000002,0.0010000000000000002,0.2,0.175,1.0,0,0,0,213,5165,0.5463659147869674,14.423558897243108,17.94486215538847,0.9549391711558299,30.40625,0.08246875000000001,213,31.90366972477064,10.899082568807339,218,success
pd2.hog24.late40.slolate_ttft.s20260821,full_prefill,0.421875,0.421875,1.0,0.11562174721997365,0.18078992546039685,0.18686293572957863,0.001,0.0010000000000000002,0.0005279972199736402,0.11509375000000001,162.43654822335026,14576.142131979695,24.0,40.0,0.09711778139477965,0.1833093081502221,0.001,0.0010000000000000002,1.0,1.0,0.12672412671509006,0.17829178803913398,0.0009999999999999998,0.0010000000000000002,0.075,0.075,1.0,0,0,0,262,6973,0.6708860759493671,14.539240506329113,18.486075949367088,0.9615981759133558,1.0,0.11409375000000001,255,27.547169811320753,9.6,265,success
pd2.hog24.late40.slolate_ttft.s20260822,full_prefill,0.5,0.5,1.0,0.10890319764045525,0.17749268932591997,0.18100942578133467,0.001,0.0010000000000000002,0.0005750726404552451,0.108328125,167.10182767624022,13357.70234986945,24.0,40.0,0.09581260506212264,0.17244890290310852,0.001,0.0010000000000000002,1.0,1.0,0.11675755318745482,0.17809659386360915,0.001,0.0010000000000000002,0.2,0.2,1.0,0,0,0,251,6551,0.6614583333333334,13.322916666666666,17.888020833333332,0.9599163880907832,1.0,0.107328125,244,27.031496062992126,10.606299212598426,254,success
pd2.hog24.late40.slohog_ttft.s20260823,chunked_prefill_small,0.625,0.625,1.0,0.131884893274562,0.20933067435538838,0.22283216112691112,0.001,0.0010000000000000002,0.0005567682745619997,0.13132812500000002,151.30023640661938,13288.416075650119,24.0,40.0,0.14230841517368084,0.21877493697165343,0.001,0.0010000000000000002,0.0,0.0,0.1256307801350907,0.1578309721348625,0.001,0.0010000000000000002,1.0,1.0,1.0,0,0,0,229,6239,0.5495283018867925,13.257075471698114,19.672169811320753,0.7599615640934241,32.140625,0.09918750000000001,182,34.9656652360515,10.304721030042918,233,success
pd2.hog24.late40.slolate_ttft.s20260821,chunked_prefill_small,0.453125,0.453125,1.0,0.12529362221997364,0.21816553328790533,0.22403987151793964,0.001,0.0010000000000000002,0.0005279972199736402,0.124765625,155.3398058252427,13939.320388349513,24.0,40.0,0.14445111472811298,0.22206441901683643,0.001,0.0010000000000000002,1.0,1.0,0.11379912671509004,0.1592749472213267,0.0009999999999999998,0.0010000000000000002,0.125,0.125,1.0,0,0,0,238,5754,0.5932203389830508,13.905569007263923,19.17917675544794,0.9622732079773789,33.0625,0.091703125,238,31.66122448979592,9.604081632653061,245,success
pd2.hog24.late40.slolate_ttft.s20260822,chunked_prefill_small,0.609375,0.609375,1.0,0.11496569764045526,0.2059767507576819,0.22359110847387703,0.001,0.0010000000000000002,0.0005750726404552452,0.114390625,167.5392670157068,13392.670157068063,24.0,40.0,0.1421876050621226,0.21484599551918088,0.001,0.0010000000000000002,1.0,1.0,0.09863255318745481,0.16209659386360917,0.0010000000000000002,0.0010000000000000002,0.375,0.375,1.0,0,0,0,231,5173,0.608355091383812,13.357702349869452,18.947780678851174,0.9564090720487266,31.765625,0.082625,229,30.390557939914164,10.682403433476395,233,success
pd2.hog24.late40.slolate_ttft.s20260823,full_prefill,0.375,0.375,1.0,0.12163489327456199,0.17585429303954117,0.1835262668066606,0.001,0.0010000000000000002,0.0005567682745619997,0.12107812500000001,165.80310880829015,14562.176165803108,24.0,40.0,0.09526674850701417,0.17540625026354753,0.001,0.0010000000000000002,1.0,1.0,0.13745578013509072,0.1723418470101635,0.001,0.0010000000000000002,0.0,0.0,1.0,0,0,0,254,7364,0.6640826873385013,14.52454780361757,19.857881136950905,0.9642918029229887,1.0,0.12007812500000001,248,29.894941634241246,10.182879377431906,257,success
pd2.hog24.late40.slolate_ttft.s20260823,chunked_prefill_small,0.421875,0.421875,1.0,0.131884893274562,0.20933067435538838,0.22283216112691112,0.001,0.0010000000000000002,0.0005567682745619997,0.13132812500000002,151.30023640661938,13288.416075650119,24.0,40.0,0.14230841517368084,0.21877493697165343,0.001,0.0010000000000000002,1.0,1.0,0.1256307801350907,0.1578309721348625,0.001,0.0010000000000000002,0.075,0.075,1.0,0,0,0,229,6239,0.5495283018867925,13.257075471698114,19.672169811320753,0.7599615640934241,32.140625,0.09918750000000001,182,34.9656652360515,10.304721030042918,233,success
