active_pressure,all_alternatives_harmful,all_alternatives_zero,axis,beneficial_opportunity,best_action_id,condition_id,decision_step,kv_pressure,max_advantage,mixed_beneficial_and_harmful,num_non_sbs_branches,oracle_headroom,q_ref_sbs_anwg,queue_pressure_proxy,regime_stage,resource_binding,schema_version,source_dataset,state_id,window_index,worst_action_id
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26287,0.362875,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26287,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26288,0.363125,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26288,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26289,0.363375,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26289,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26290,0.363625,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26290,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26291,0.363875,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26291,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26292,0.364125,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26292,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26293,0.364375,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26293,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26294,0.364625,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26294,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26295,0.364875,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26295,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26296,0.365125,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26296,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26297,0.365375,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26297,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26298,0.365625,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26298,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26299,0.365875,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26299,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26300,0.366125,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26300,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26301,0.366375,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26301,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26302,0.366625,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26302,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26303,0.366875,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26303,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26304,0.367125,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26304,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26305,0.367375,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26305,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26306,0.367625,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26306,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26307,0.367875,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26307,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26308,0.368125,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26308,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26309,0.368375,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26309,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26310,0.368625,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26310,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26311,0.368875,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26311,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26312,0.369125,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26312,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26313,0.369375,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26313,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26314,0.369625,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26314,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26315,0.369875,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26315,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26316,0.370125,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26316,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26317,0.370375,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26317,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26318,0.370625,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26318,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26319,0.370875,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26319,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.00390625,0,1,kv_capacity,0,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c,kv_8000,26320,0.371125,0.0,0,2,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26320,32,1ae0bf0774faf6a1c83297d80146a43ea4bc9de552bb5c72d0d4c7d5bb4e4d4c
0.001953125,0,1,kv_capacity,0,d6595f28619b645c0b2067a0689055c70a3712438cd7fb45747afffb670e14cb,kv_8000,26321,0.166125,0.0,0,1,0.0,1.0,0.01,sustained+high_valid_pressure,1,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step26321,32,d6595f28619b645c0b2067a0689055c70a3712438cd7fb45747afffb670e14cb
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28314,0.65725,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28314,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28315,0.65775,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28315,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28316,0.65825,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28316,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28317,0.65875,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28317,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28318,0.65925,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28318,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28319,0.65975,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28319,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28320,0.66025,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28320,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28321,0.66075,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28321,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28322,0.66125,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28322,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28323,0.66175,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28323,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28324,0.66225,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28324,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28325,0.66275,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28325,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28326,0.66325,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28326,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28327,0.66375,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28327,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28328,0.66425,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28328,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28329,0.66475,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28329,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28330,0.66525,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28330,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28331,0.66575,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28331,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28332,0.66625,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28332,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28333,0.66675,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28333,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28334,0.66725,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28334,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28335,0.66775,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28335,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
0.0078125,0,1,kv_capacity,0,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12,kv_8000,28336,0.66825,0.0,0,1,0.0,1.0,0.005,sustained+high_valid_pressure,0,industry_realism_causal_headroom_phase_d_v1.results.0.0,azure_2023_conv,phase_d_v1::azure_2023_conv::w032::kv_capacity::kv_8000::step28336,32,674bc1516320f5482574e6b9323bbc5633f82f07539d354c0f428e4533bb5e12
