active_max,active_mean,active_p95,active_p99,active_util_max,active_util_p95,active_util_p99,anwg,canonical_scenario_id,completion_fraction,error,frac_steps_queue_positive,gpu_max_active_sequences,gpu_max_batch_tokens,gpu_max_kv_tokens,kv_utilization_max,kv_utilization_mean,kv_utilization_p95,kv_utilization_p99,load_factor_lambda,mean_latency,mean_ttft,n_requests_base,n_requests_scaled,n_steps,num_completed,num_dropped,num_total,p95_latency,p95_ttft,p99_latency,p99_ttft,policy_id,queue_length_max,queue_length_mean,queue_length_p95,queue_length_p99,request_throughput,scenario_id,seed,sim_duration,slo_violation_rate,source_dataset,status,token_throughput,weighted_completion_fraction,weighted_goodput,window_index,workload_id
2.0,0.9197299324831207,1.0,1.0,0.00390625,0.001953125,0.001953125,0.595,PUBLIC_TRACE::burstgpt::w4914::augmented,0.595,,0.08777194298574643,512,512,8000000,0.000233375,0.00014713934733683422,0.000227125,0.00023171000000000002,1.0,0.011303,0.002244,200,200,1333,119,0,200,0.004,0.003,0.34206,0.00482,least_laxity_first,2.0,0.0900225056264066,1.0,1.0,0.59204,burstgpt::w4914::augmented__load_scaling_lambda1,20260820,201.0,0.0,burstgpt,success,5.955224,0.595,1.0,4914,public_replay_load_scaling_v1
2.0,0.9197299324831207,1.0,1.0,0.00390625,0.001953125,0.001953125,0.595,PUBLIC_TRACE::burstgpt::w4914::augmented,0.595,,0.08777194298574643,512,512,8000000,0.000233375,0.00014713934733683422,0.000227125,0.00023171000000000002,1.0,0.011303,0.002244,200,200,1333,119,0,200,0.004,0.003,0.34206,0.00482,kv_constrained_online,2.0,0.0900225056264066,1.0,1.0,0.59204,burstgpt::w4914::augmented__load_scaling_lambda1,20260820,201.0,0.0,burstgpt,success,5.955224,0.595,1.0,4914,public_replay_load_scaling_v1
2.0,0.9182295573893473,1.0,1.0,0.00390625,0.001953125,0.001953125,0.595,PUBLIC_TRACE::burstgpt::w4914::augmented,0.595,,0.08927231807951988,512,512,8000000,0.000233375,0.000147104463615904,0.000227125,0.00023171000000000002,1.0,0.011303,0.002244,200,200,1333,119,0,200,0.004,0.003,0.34206,0.00482,official_vtc_joint_token_budget_remap,2.0,0.09152288072018004,1.0,1.0,0.59204,burstgpt::w4914::augmented__load_scaling_lambda1,20260820,201.0,0.0,burstgpt,success,5.955224,0.595,1.0,4914,public_replay_load_scaling_v1
2.0,0.9197299324831207,1.0,1.0,0.00390625,0.001953125,0.001953125,0.595,PUBLIC_TRACE::burstgpt::w4914::augmented,0.595,,0.08777194298574643,512,512,8000000,0.000233375,0.00014713934733683422,0.000227125,0.00023171000000000002,1.0,0.011303,0.002244,200,200,1333,119,0,200,0.004,0.003,0.34206,0.00482,vllm_style_continuous_batching,2.0,0.0900225056264066,1.0,1.0,0.59204,burstgpt::w4914::augmented__load_scaling_lambda1,20260820,201.0,0.0,burstgpt,success,5.955224,0.595,1.0,4914,public_replay_load_scaling_v1
2.0,0.9231759656652361,1.0,1.0,0.00390625,0.001953125,0.001953125,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08369098712446352,512,512,8000000,0.000233375,0.00010372875536480686,0.000224,0.00023046375,2.0,0.011755,0.002215,200,200,2330,200,0,200,0.004,0.003,0.39309,0.00401,full_prefill,2.0,0.08583690987124463,1.0,1.0,1.238375,burstgpt::w4914::augmented__load_scaling_lambda2,20260820,161.502,0.0,burstgpt,success,13.05247,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9574528036066497,1.0,2.0,0.00390625,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.054945054945054944,512,512,8000000,0.000233375,7.917166807551424e-05,0.00022019999999999999,0.000229065,2.0,0.01799,0.00845,200,200,3549,200,0,200,0.012,0.011,0.39823,0.01409,chunked_prefill_small,2.0,0.05635390250774866,1.0,1.0,1.238321,burstgpt::w4914::augmented__load_scaling_lambda2,20260820,161.509,0.0,burstgpt,success,13.051904,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9231759656652361,1.0,1.0,0.00390625,0.001953125,0.001953125,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08369098712446352,512,512,8000000,0.000233375,0.00010372875536480686,0.000224,0.00023046375,2.0,0.011755,0.002215,200,200,2330,200,0,200,0.004,0.003,0.39309,0.00401,estimated_service_time_first,2.0,0.08583690987124463,1.0,1.0,1.238375,burstgpt::w4914::augmented__load_scaling_lambda2,20260820,161.502,0.0,burstgpt,success,13.05247,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9231759656652361,1.0,1.0,0.00390625,0.001953125,0.001953125,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08369098712446352,512,512,8000000,0.000233375,0.00010372875536480686,0.000224,0.00023046375,2.0,0.011755,0.002215,200,200,2330,200,0,200,0.004,0.003,0.39309,0.00401,weighted_fair_share,2.0,0.08583690987124463,1.0,1.0,1.238375,burstgpt::w4914::augmented__load_scaling_lambda2,20260820,161.502,0.0,burstgpt,success,13.05247,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9231759656652361,1.0,1.0,0.00390625,0.001953125,0.001953125,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08369098712446352,512,512,8000000,0.000233375,0.00010372875536480686,0.000224,0.00023046375,2.0,0.011755,0.002215,200,200,2330,200,0,200,0.004,0.003,0.39309,0.00401,least_laxity_first,2.0,0.08583690987124463,1.0,1.0,1.238375,burstgpt::w4914::augmented__load_scaling_lambda2,20260820,161.502,0.0,burstgpt,success,13.05247,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9231759656652361,1.0,1.0,0.00390625,0.001953125,0.001953125,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08369098712446352,512,512,8000000,0.000233375,0.00010372875536480686,0.000224,0.00023046375,2.0,0.011755,0.002215,200,200,2330,200,0,200,0.004,0.003,0.39309,0.00401,kv_constrained_online,2.0,0.08583690987124463,1.0,1.0,1.238375,burstgpt::w4914::augmented__load_scaling_lambda2,20260820,161.502,0.0,burstgpt,success,13.05247,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9223175965665236,1.0,1.0,0.00390625,0.001953125,0.001953125,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08454935622317597,512,512,8000000,0.000233375,0.00010370879828326179,0.000224,0.00023046375,2.0,0.011755,0.002215,200,200,2330,200,0,200,0.004,0.003,0.39309,0.00401,official_vtc_joint_token_budget_remap,2.0,0.08669527896995709,1.0,1.0,1.238375,burstgpt::w4914::augmented__load_scaling_lambda2,20260820,161.502,0.0,burstgpt,success,13.05247,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9231759656652361,1.0,1.0,0.00390625,0.001953125,0.001953125,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08369098712446352,512,512,8000000,0.000233375,0.00010372875536480686,0.000224,0.00023046375,2.0,0.011755,0.002215,200,200,2330,200,0,200,0.004,0.003,0.39309,0.00401,vllm_style_continuous_batching,2.0,0.08583690987124463,1.0,1.0,1.238375,burstgpt::w4914::augmented__load_scaling_lambda2,20260820,161.502,0.0,burstgpt,success,13.05247,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9279551337359793,1.0,1.8299999999999272,0.00390625,0.001953125,0.003574218749999858,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08412424503882658,512,512,8000000,0.000258625,0.00010426574633304572,0.00022426875,0.00023097875,4.0,0.011755,0.002215,200,200,2318,200,0,200,0.004,0.003,0.39309,0.00401,full_prefill,2.0,0.08628127696289906,1.0,1.0,2.476719,burstgpt::w4914::augmented__load_scaling_lambda4,20260820,80.752,0.0,burstgpt,success,26.104617,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9669891861126921,1.0,2.0,0.00390625,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.05549231644849175,512,512,8000000,0.000257,7.996023050654525e-05,0.00022104375,0.00023023375,4.0,0.01799,0.00845,200,200,3514,200,0,200,0.012,0.011,0.39823,0.01409,chunked_prefill_small,2.0,0.056915196357427436,1.0,1.0,2.476504,burstgpt::w4914::augmented__load_scaling_lambda4,20260820,80.759,0.0,burstgpt,success,26.102354,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9279551337359793,1.0,1.8299999999999272,0.00390625,0.001953125,0.003574218749999858,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08412424503882658,512,512,8000000,0.000258625,0.00010426574633304572,0.00022426875,0.00023097875,4.0,0.011755,0.002215,200,200,2318,200,0,200,0.004,0.003,0.39309,0.00401,estimated_service_time_first,2.0,0.08628127696289906,1.0,1.0,2.476719,burstgpt::w4914::augmented__load_scaling_lambda4,20260820,80.752,0.0,burstgpt,success,26.104617,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9279551337359793,1.0,1.8299999999999272,0.00390625,0.001953125,0.003574218749999858,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08412424503882658,512,512,8000000,0.000258625,0.00010426574633304572,0.00022426875,0.00023097875,4.0,0.011755,0.002215,200,200,2318,200,0,200,0.004,0.003,0.39309,0.00401,weighted_fair_share,2.0,0.08628127696289906,1.0,1.0,2.476719,burstgpt::w4914::augmented__load_scaling_lambda4,20260820,80.752,0.0,burstgpt,success,26.104617,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9279551337359793,1.0,1.8299999999999272,0.00390625,0.001953125,0.003574218749999858,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08412424503882658,512,512,8000000,0.000258625,0.00010426574633304572,0.00022426875,0.00023097875,4.0,0.011755,0.002215,200,200,2318,200,0,200,0.004,0.003,0.39309,0.00401,least_laxity_first,2.0,0.08628127696289906,1.0,1.0,2.476719,burstgpt::w4914::augmented__load_scaling_lambda4,20260820,80.752,0.0,burstgpt,success,26.104617,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9279551337359793,1.0,1.8299999999999272,0.00390625,0.001953125,0.003574218749999858,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08412424503882658,512,512,8000000,0.000258625,0.00010426574633304572,0.00022426875,0.00023097875,4.0,0.011755,0.002215,200,200,2318,200,0,200,0.004,0.003,0.39309,0.00401,kv_constrained_online,2.0,0.08628127696289906,1.0,1.0,2.476719,burstgpt::w4914::augmented__load_scaling_lambda4,20260820,80.752,0.0,burstgpt,success,26.104617,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9270923209663503,1.0,1.0,0.00390625,0.001953125,0.001953125,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08498705780845557,512,512,8000000,0.000258625,0.00010424568593615186,0.00022426875,0.00023097875,4.0,0.011755,0.002215,200,200,2318,200,0,200,0.004,0.003,0.39309,0.00401,official_vtc_joint_token_budget_remap,2.0,0.08714408973252805,1.0,1.0,2.476719,burstgpt::w4914::augmented__load_scaling_lambda4,20260820,80.752,0.0,burstgpt,success,26.104617,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9279551337359793,1.0,1.8299999999999272,0.00390625,0.001953125,0.003574218749999858,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08412424503882658,512,512,8000000,0.000258625,0.00010426574633304572,0.00022426875,0.00023097875,4.0,0.011755,0.002215,200,200,2318,200,0,200,0.004,0.003,0.39309,0.00401,vllm_style_continuous_batching,2.0,0.08628127696289906,1.0,1.0,2.476719,burstgpt::w4914::augmented__load_scaling_lambda4,20260820,80.752,0.0,burstgpt,success,26.104617,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9356241844280122,1.0,2.0,0.00390625,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08481948673336233,512,512,8000000,0.000287125,0.0001051273923444976,0.000224625,0.00023175249999999998,8.0,0.011755,0.002215,200,200,2299,200,0,200,0.004,0.003,0.39309,0.00401,full_prefill,2.0,0.08699434536755112,1.0,1.0,4.953315,burstgpt::w4914::augmented__load_scaling_lambda8,20260820,40.377,0.0,burstgpt,success,52.20794,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9832175925925926,1.0,2.0,0.00390625,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.05642361111111111,512,512,8000000,0.000285625,8.13021556712963e-05,0.000221875,0.00023230624999999997,8.0,0.01799,0.00845,200,200,3456,200,0,200,0.012,0.011,0.39823,0.01409,chunked_prefill_small,2.0,0.05787037037037037,1.0,1.0,4.952456,burstgpt::w4914::augmented__load_scaling_lambda8,20260820,40.384,0.0,burstgpt,success,52.198891,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9356241844280122,1.0,2.0,0.00390625,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08481948673336233,512,512,8000000,0.000287125,0.0001051273923444976,0.000224625,0.00023175249999999998,8.0,0.011755,0.002215,200,200,2299,200,0,200,0.004,0.003,0.39309,0.00401,estimated_service_time_first,2.0,0.08699434536755112,1.0,1.0,4.953315,burstgpt::w4914::augmented__load_scaling_lambda8,20260820,40.377,0.0,burstgpt,success,52.20794,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9356241844280122,1.0,2.0,0.00390625,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08481948673336233,512,512,8000000,0.000287125,0.0001051273923444976,0.000224625,0.00023175249999999998,8.0,0.011755,0.002215,200,200,2299,200,0,200,0.004,0.003,0.39309,0.00401,weighted_fair_share,2.0,0.08699434536755112,1.0,1.0,4.953315,burstgpt::w4914::augmented__load_scaling_lambda8,20260820,40.377,0.0,burstgpt,success,52.20794,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9356241844280122,1.0,2.0,0.00390625,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08481948673336233,512,512,8000000,0.000287125,0.0001051273923444976,0.000224625,0.00023175249999999998,8.0,0.011755,0.002215,200,200,2299,200,0,200,0.004,0.003,0.39309,0.00401,least_laxity_first,2.0,0.08699434536755112,1.0,1.0,4.953315,burstgpt::w4914::augmented__load_scaling_lambda8,20260820,40.377,0.0,burstgpt,success,52.20794,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9356241844280122,1.0,2.0,0.00390625,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08481948673336233,512,512,8000000,0.000287125,0.0001051273923444976,0.000224625,0.00023175249999999998,8.0,0.011755,0.002215,200,200,2299,200,0,200,0.004,0.003,0.39309,0.00401,kv_constrained_online,2.0,0.08699434536755112,1.0,1.0,4.953315,burstgpt::w4914::augmented__load_scaling_lambda8,20260820,40.377,0.0,burstgpt,success,52.20794,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9347542409743367,1.0,2.0,0.00390625,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08568943018703784,512,512,8000000,0.000287125,0.00010510716615919965,0.000224625,0.00023175249999999998,8.0,0.011755,0.002215,200,200,2299,200,0,200,0.004,0.003,0.39309,0.00401,official_vtc_joint_token_budget_remap,2.0,0.08786428882122663,1.0,1.0,4.953315,burstgpt::w4914::augmented__load_scaling_lambda8,20260820,40.377,0.0,burstgpt,success,52.20794,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9356241844280122,1.0,2.0,0.00390625,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08481948673336233,512,512,8000000,0.000287125,0.0001051273923444976,0.000224625,0.00023175249999999998,8.0,0.011755,0.002215,200,200,2299,200,0,200,0.004,0.003,0.39309,0.00401,vllm_style_continuous_batching,2.0,0.08699434536755112,1.0,1.0,4.953315,burstgpt::w4914::augmented__load_scaling_lambda8,20260820,40.377,0.0,burstgpt,success,52.20794,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9091293322062552,1.0,2.0,0.00390625,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08241758241758242,512,512,8000000,0.00027225,0.00010215041208791208,0.00022475,0.00023216874999999997,16.0,0.01201,0.00247,200,200,2366,200,0,200,0.0045,0.0035,0.39309,0.004505,full_prefill,2.0,0.08453085376162299,1.0,1.0,9.905894,burstgpt::w4914::augmented__load_scaling_lambda16,20260820,20.19,0.0,burstgpt,success,104.408123,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9772792637331033,2.0,2.0,0.00390625,0.00390625,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.056082830025884385,512,512,8000000,0.00027075,8.08111159045154e-05,0.00022265,0.00023227999999999996,16.0,0.018245,0.008705,200,200,3477,200,0,200,0.0125,0.011,0.39823,0.014095,chunked_prefill_small,2.0,0.057520851308599366,1.0,1.0,9.902461,burstgpt::w4914::augmented__load_scaling_lambda16,20260820,20.197,0.0,burstgpt,success,104.371936,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9091293322062552,1.0,2.0,0.00390625,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08241758241758242,512,512,8000000,0.00027225,0.00010215041208791208,0.00022475,0.00023216874999999997,16.0,0.01201,0.00247,200,200,2366,200,0,200,0.0045,0.0035,0.39309,0.004505,estimated_service_time_first,2.0,0.08453085376162299,1.0,1.0,9.905894,burstgpt::w4914::augmented__load_scaling_lambda16,20260820,20.19,0.0,burstgpt,success,104.408123,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9091293322062552,1.0,2.0,0.00390625,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08241758241758242,512,512,8000000,0.00027225,0.00010215041208791208,0.00022475,0.00023216874999999997,16.0,0.01201,0.00247,200,200,2366,200,0,200,0.0045,0.0035,0.39309,0.004505,weighted_fair_share,2.0,0.08453085376162299,1.0,1.0,9.905894,burstgpt::w4914::augmented__load_scaling_lambda16,20260820,20.19,0.0,burstgpt,success,104.408123,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9091293322062552,1.0,2.0,0.00390625,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08241758241758242,512,512,8000000,0.00027225,0.00010215041208791208,0.00022475,0.00023216874999999997,16.0,0.01201,0.00247,200,200,2366,200,0,200,0.0045,0.0035,0.39309,0.004505,least_laxity_first,2.0,0.08453085376162299,1.0,1.0,9.905894,burstgpt::w4914::augmented__load_scaling_lambda16,20260820,20.19,0.0,burstgpt,success,104.408123,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9091293322062552,1.0,2.0,0.00390625,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08241758241758242,512,512,8000000,0.00027225,0.00010215041208791208,0.00022475,0.00023216874999999997,16.0,0.01201,0.00247,200,200,2366,200,0,200,0.0045,0.0035,0.39309,0.004505,kv_constrained_online,2.0,0.08453085376162299,1.0,1.0,9.905894,burstgpt::w4914::augmented__load_scaling_lambda16,20260820,20.19,0.0,burstgpt,success,104.408123,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.908284023668639,1.0,2.0,0.00390625,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08326289095519865,512,512,8000000,0.00027225,0.00010213075866441251,0.00022475,0.00023216874999999997,16.0,0.01201,0.00247,200,200,2366,200,0,200,0.0045,0.0035,0.39309,0.004505,official_vtc_joint_token_budget_remap,2.0,0.08537616229923922,1.0,1.0,9.905894,burstgpt::w4914::augmented__load_scaling_lambda16,20260820,20.19,0.0,burstgpt,success,104.408123,1.0,1.0,4914,public_replay_load_scaling_v1
2.0,0.9091293322062552,1.0,2.0,0.00390625,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08241758241758242,512,512,8000000,0.00027225,0.00010215041208791208,0.00022475,0.00023216874999999997,16.0,0.01201,0.00247,200,200,2366,200,0,200,0.0045,0.0035,0.39309,0.004505,vllm_style_continuous_batching,2.0,0.08453085376162299,1.0,1.0,9.905894,burstgpt::w4914::augmented__load_scaling_lambda16,20260820,20.19,0.0,burstgpt,success,104.408123,1.0,1.0,4914,public_replay_load_scaling_v1
3.0,0.9251612903225807,1.0,2.0,0.005859375,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08387096774193549,512,512,8000000,0.00029925,0.00010395150537634408,0.00022634999999999995,0.00025656499999999994,32.0,0.012143,0.002603,200,200,2325,200,0,200,0.00475,0.00375,0.393585,0.004753,full_prefill,2.0,0.08602150537634409,1.0,1.0,19.809826,burstgpt::w4914::augmented__load_scaling_lambda32,20260820,10.096,0.0,burstgpt,success,208.795563,1.0,1.0,4914,public_replay_load_scaling_v1
3.0,1.0247285886610373,2.0,2.0,0.005859375,0.00390625,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.058805790108564536,512,512,8000000,0.000298875,8.473469541616407e-05,0.00022865625,0.000268375,32.0,0.018378,0.008838,200,200,3316,200,0,200,0.012513,0.0115,0.398725,0.014098,chunked_prefill_small,2.0,0.06031363088057901,1.0,1.0,19.7961,burstgpt::w4914::augmented__load_scaling_lambda32,20260820,10.103,0.0,burstgpt,success,208.650896,1.0,1.0,4914,public_replay_load_scaling_v1
3.0,0.9251612903225807,1.0,2.0,0.005859375,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08387096774193549,512,512,8000000,0.00029925,0.00010395150537634408,0.00022634999999999995,0.00025656499999999994,32.0,0.012143,0.002603,200,200,2325,200,0,200,0.00475,0.00375,0.393585,0.004753,estimated_service_time_first,2.0,0.08602150537634409,1.0,1.0,19.809826,burstgpt::w4914::augmented__load_scaling_lambda32,20260820,10.096,0.0,burstgpt,success,208.795563,1.0,1.0,4914,public_replay_load_scaling_v1
3.0,0.9251612903225807,1.0,2.0,0.005859375,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08387096774193549,512,512,8000000,0.00029925,0.00010395150537634408,0.00022634999999999995,0.00025656499999999994,32.0,0.012143,0.002603,200,200,2325,200,0,200,0.00475,0.00375,0.393585,0.004753,weighted_fair_share,2.0,0.08602150537634409,1.0,1.0,19.809826,burstgpt::w4914::augmented__load_scaling_lambda32,20260820,10.096,0.0,burstgpt,success,208.795563,1.0,1.0,4914,public_replay_load_scaling_v1
3.0,0.9251612903225807,1.0,2.0,0.005859375,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08387096774193549,512,512,8000000,0.00029925,0.00010395150537634408,0.00022634999999999995,0.00025656499999999994,32.0,0.012143,0.002603,200,200,2325,200,0,200,0.00475,0.00375,0.393585,0.004753,least_laxity_first,2.0,0.08602150537634409,1.0,1.0,19.809826,burstgpt::w4914::augmented__load_scaling_lambda32,20260820,10.096,0.0,burstgpt,success,208.795563,1.0,1.0,4914,public_replay_load_scaling_v1
3.0,0.9251612903225807,1.0,2.0,0.005859375,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08387096774193549,512,512,8000000,0.00029925,0.00010395150537634408,0.00022634999999999995,0.00025656499999999994,32.0,0.012143,0.002603,200,200,2325,200,0,200,0.00475,0.00375,0.393585,0.004753,kv_constrained_online,2.0,0.08602150537634409,1.0,1.0,19.809826,burstgpt::w4914::augmented__load_scaling_lambda32,20260820,10.096,0.0,burstgpt,success,208.795563,1.0,1.0,4914,public_replay_load_scaling_v1
3.0,0.9243010752688172,1.0,2.0,0.005859375,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08473118279569893,512,512,8000000,0.00029925,0.00010393150537634408,0.00022634999999999995,0.00025656499999999994,32.0,0.012143,0.002603,200,200,2325,200,0,200,0.00475,0.00375,0.393585,0.004753,official_vtc_joint_token_budget_remap,2.0,0.08688172043010753,1.0,1.0,19.809826,burstgpt::w4914::augmented__load_scaling_lambda32,20260820,10.096,0.0,burstgpt,success,208.795563,1.0,1.0,4914,public_replay_load_scaling_v1
3.0,0.9251612903225807,1.0,2.0,0.005859375,0.001953125,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08387096774193549,512,512,8000000,0.00029925,0.00010395150537634408,0.00022634999999999995,0.00025656499999999994,32.0,0.012143,0.002603,200,200,2325,200,0,200,0.00475,0.00375,0.393585,0.004753,vllm_style_continuous_batching,2.0,0.08602150537634409,1.0,1.0,19.809826,burstgpt::w4914::augmented__load_scaling_lambda32,20260820,10.096,0.0,burstgpt,success,208.795563,1.0,1.0,4914,public_replay_load_scaling_v1
3.0,0.9795081967213115,2.0,2.0,0.005859375,0.00390625,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08879781420765027,512,512,8000000,0.000292875,0.00011005754781420765,0.000228625,0.00027551875,64.0,0.012211,0.002671,200,200,2196,200,0,200,0.004875,0.003756,0.393832,0.004505,full_prefill,2.0,0.09107468123861566,1.0,1.0,39.580447,burstgpt::w4914::augmented__load_scaling_lambda64,20260820,5.053,0.0,burstgpt,success,417.177914,1.0,1.0,4914,public_replay_load_scaling_v1
3.0,1.1274054412740544,2.0,2.0,0.005859375,0.00390625,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.06469807564698075,512,512,8000000,0.0002935,9.322503317850033e-05,0.000243,0.00027568499999999996,64.0,0.018446,0.008906,200,200,3014,200,0,200,0.01275,0.011388,0.398972,0.014589,chunked_prefill_small,2.0,0.06635700066357,1.0,1.0,39.556962,burstgpt::w4914::augmented__load_scaling_lambda64,20260820,5.056,0.0,burstgpt,success,416.93038,1.0,1.0,4914,public_replay_load_scaling_v1
3.0,0.9795081967213115,2.0,2.0,0.005859375,0.00390625,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08879781420765027,512,512,8000000,0.000292875,0.00011005754781420765,0.000228625,0.00027551875,64.0,0.012211,0.002671,200,200,2196,200,0,200,0.004875,0.003756,0.393832,0.004505,estimated_service_time_first,2.0,0.09107468123861566,1.0,1.0,39.580447,burstgpt::w4914::augmented__load_scaling_lambda64,20260820,5.053,0.0,burstgpt,success,417.177914,1.0,1.0,4914,public_replay_load_scaling_v1
3.0,0.9795081967213115,2.0,2.0,0.005859375,0.00390625,0.00390625,1.0,PUBLIC_TRACE::burstgpt::w4914::augmented,1.0,,0.08879781420765027,512,512,8000000,0.000292875,0.00011005754781420765,0.000228625,0.00027551875,64.0,0.012211,0.002671,200,200,2196,200,0,200,0.004875,0.003756,0.393832,0.004505,weighted_fair_share,2.0,0.09107468123861566,1.0,1.0,39.580447,burstgpt::w4914::augmented__load_scaling_lambda64,20260820,5.053,0.0,burstgpt,success,417.177914,1.0,1.0,4914,public_replay_load_scaling_v1
