anwg_like_spread,best_policy,diverges,k,median_latency,window_idx
0.0,vllm_faithful,False,5.0,0.091,557
0.0,vllm_faithful,False,10.0,0.091,557
0.0,vllm_faithful,False,0.5,0.024,558
0.0,vllm_faithful,False,0.7,0.024,558
0.0,vllm_faithful,False,0.9,0.024,558
0.0,vllm_faithful,False,1.0,0.024,558
0.076923,vllm_faithful,True,1.1,0.024,558
0.0,vllm_faithful,False,1.3,0.024,558
0.0,vllm_faithful,False,1.5,0.024,558
0.0,vllm_faithful,False,2.0,0.024,558
0.0,vllm_faithful,False,3.0,0.024,558
0.0,vllm_faithful,False,5.0,0.024,558
0.0,vllm_faithful,False,10.0,0.024,558
0.0,vllm_faithful,False,0.5,0.025,559
0.0,vllm_faithful,False,0.7,0.025,559
0.0,vllm_faithful,False,0.9,0.025,559
0.0,vllm_faithful,False,1.0,0.025,559
0.0,vllm_faithful,False,1.1,0.025,559
0.0,vllm_faithful,False,1.3,0.025,559
0.0,vllm_faithful,False,1.5,0.025,559
0.0,vllm_faithful,False,2.0,0.025,559
0.0,vllm_faithful,False,3.0,0.025,559
0.0,vllm_faithful,False,5.0,0.025,559
0.0,vllm_faithful,False,10.0,0.025,559
0.0,vllm_faithful,False,0.5,0.014,560
0.0,vllm_faithful,False,0.7,0.014,560
0.0,vllm_faithful,False,0.9,0.014,560
0.0,vllm_faithful,False,1.0,0.014,560
0.0,vllm_faithful,False,1.1,0.014,560
0.0,vllm_faithful,False,1.3,0.014,560
0.0,vllm_faithful,False,1.5,0.014,560
0.0,vllm_faithful,False,2.0,0.014,560
0.0,vllm_faithful,False,3.0,0.014,560
0.0,vllm_faithful,False,5.0,0.014,560
0.0,vllm_faithful,False,10.0,0.014,560
0.0,vllm_faithful,False,0.5,0.012,561
0.0,vllm_faithful,False,0.7,0.012,561
0.0,vllm_faithful,False,0.9,0.012,561
0.0,vllm_faithful,False,1.0,0.012,561
0.0,vllm_faithful,False,1.1,0.012,561
0.0,vllm_faithful,False,1.3,0.012,561
0.0,vllm_faithful,False,1.5,0.012,561
0.0,vllm_faithful,False,2.0,0.012,561
0.0,vllm_faithful,False,3.0,0.012,561
0.0,vllm_faithful,False,5.0,0.012,561
0.0,vllm_faithful,False,10.0,0.012,561
0.0,vllm_faithful,False,0.5,0.145,562
0.0,vllm_faithful,False,0.7,0.145,562
0.111111,weighted_shortest_processing,True,0.9,0.145,562
0.055556,vllm_faithful,True,1.0,0.145,562
0.0,vllm_faithful,False,1.1,0.145,562
0.0,vllm_faithful,False,1.3,0.145,562
0.0,vllm_faithful,False,1.5,0.145,562
0.0,vllm_faithful,False,2.0,0.145,562
0.0,vllm_faithful,False,3.0,0.145,562
0.0,vllm_faithful,False,5.0,0.145,562
0.0,vllm_faithful,False,10.0,0.145,562
0.0,vllm_faithful,False,0.5,0.016,563
0.0,vllm_faithful,False,0.7,0.016,563
0.142857,weighted_shortest_processing,True,0.9,0.016,563
0.190476,weighted_shortest_processing,True,1.0,0.016,563
0.0,vllm_faithful,False,1.1,0.016,563
0.0,vllm_faithful,False,1.3,0.016,563
0.0,vllm_faithful,False,1.5,0.016,563
0.0,vllm_faithful,False,2.0,0.016,563
0.0,vllm_faithful,False,3.0,0.016,563
0.0,vllm_faithful,False,5.0,0.016,563
0.0,vllm_faithful,False,10.0,0.016,563
0.0,vllm_faithful,False,0.5,0.026,564
0.0,vllm_faithful,False,0.7,0.026,564
0.0,vllm_faithful,False,0.9,0.026,564
0.0,vllm_faithful,False,1.0,0.026,564
0.0,vllm_faithful,False,1.1,0.026,564
0.0,vllm_faithful,False,1.3,0.026,564
0.0,vllm_faithful,False,1.5,0.026,564
0.0,vllm_faithful,False,2.0,0.026,564
0.0,vllm_faithful,False,3.0,0.026,564
0.0,vllm_faithful,False,5.0,0.026,564
0.0,vllm_faithful,False,10.0,0.026,564
0.0,vllm_faithful,False,0.5,0.094,565
0.0,vllm_faithful,False,0.7,0.094,565
0.0,vllm_faithful,False,0.9,0.094,565
0.0,vllm_faithful,False,1.0,0.094,565
0.0,vllm_faithful,False,1.1,0.094,565
0.0,vllm_faithful,False,1.3,0.094,565
0.0,vllm_faithful,False,1.5,0.094,565
0.0,vllm_faithful,False,2.0,0.094,565
0.0,vllm_faithful,False,3.0,0.094,565
0.0,vllm_faithful,False,5.0,0.094,565
0.0,vllm_faithful,False,10.0,0.094,565
0.0,vllm_faithful,False,0.5,0.09,566
0.0,vllm_faithful,False,0.7,0.09,566
0.0,vllm_faithful,False,0.9,0.09,566
0.0,vllm_faithful,False,1.0,0.09,566
0.0,vllm_faithful,False,1.1,0.09,566
0.0,vllm_faithful,False,1.3,0.09,566
0.0,vllm_faithful,False,1.5,0.09,566
0.0,vllm_faithful,False,2.0,0.09,566
0.0,vllm_faithful,False,3.0,0.09,566
0.0,vllm_faithful,False,5.0,0.09,566
0.0,vllm_faithful,False,10.0,0.09,566
0.0,vllm_faithful,False,0.5,0.021,567
0.0,vllm_faithful,False,0.7,0.021,567
0.0,vllm_faithful,False,0.9,0.021,567
0.0,vllm_faithful,False,1.0,0.021,567
0.0,vllm_faithful,False,1.1,0.021,567
0.0,vllm_faithful,False,1.3,0.021,567
0.0,vllm_faithful,False,1.5,0.021,567
0.0,vllm_faithful,False,2.0,0.021,567
0.0,vllm_faithful,False,3.0,0.021,567
0.0,vllm_faithful,False,5.0,0.021,567
0.0,vllm_faithful,False,10.0,0.021,567
0.0,vllm_faithful,False,0.5,0.019,568
0.0,vllm_faithful,False,0.7,0.019,568
0.0,vllm_faithful,False,0.9,0.019,568
0.0,vllm_faithful,False,1.0,0.019,568
0.0,vllm_faithful,False,1.1,0.019,568
0.0,vllm_faithful,False,1.3,0.019,568
0.0,vllm_faithful,False,1.5,0.019,568
0.0,vllm_faithful,False,2.0,0.019,568
0.0,vllm_faithful,False,3.0,0.019,568
0.0,vllm_faithful,False,5.0,0.019,568
0.0,vllm_faithful,False,10.0,0.019,568
0.0,vllm_faithful,False,0.5,0.024,569
0.0,vllm_faithful,False,0.7,0.024,569
0.0,vllm_faithful,False,0.9,0.024,569
0.0,vllm_faithful,False,1.0,0.024,569
0.0,vllm_faithful,False,1.1,0.024,569
0.0,vllm_faithful,False,1.3,0.024,569
0.0,vllm_faithful,False,1.5,0.024,569
0.0,vllm_faithful,False,2.0,0.024,569
0.0,vllm_faithful,False,3.0,0.024,569
0.0,vllm_faithful,False,5.0,0.024,569
0.0,vllm_faithful,False,10.0,0.024,569
0.25,weighted_shortest_processing,True,0.5,0.114,57
0.25,weighted_shortest_processing,True,0.7,0.114,57
0.0,vllm_faithful,False,0.9,0.114,57
0.0,vllm_faithful,False,1.0,0.114,57
0.0,vllm_faithful,False,1.1,0.114,57
0.0,vllm_faithful,False,1.3,0.114,57
0.0,vllm_faithful,False,1.5,0.114,57
0.0,vllm_faithful,False,2.0,0.114,57
0.0,vllm_faithful,False,3.0,0.114,57
0.0,vllm_faithful,False,5.0,0.114,57
0.0,vllm_faithful,False,10.0,0.114,57
0.0,vllm_faithful,False,0.5,0.052,570
0.0,vllm_faithful,False,0.7,0.052,570
0.125,weighted_shortest_processing,True,0.9,0.052,570
0.083333,weighted_shortest_processing,True,1.0,0.052,570
0.0,vllm_faithful,False,1.1,0.052,570
0.0,vllm_faithful,False,1.3,0.052,570
0.0,vllm_faithful,False,1.5,0.052,570
0.0,vllm_faithful,False,2.0,0.052,570
0.0,vllm_faithful,False,3.0,0.052,570
0.0,vllm_faithful,False,5.0,0.052,570
0.0,vllm_faithful,False,10.0,0.052,570
0.0,vllm_faithful,False,0.5,0.006,571
0.0,vllm_faithful,False,0.7,0.006,571
0.0,vllm_faithful,False,0.9,0.006,571
0.0,vllm_faithful,False,1.0,0.006,571
0.0,vllm_faithful,False,1.1,0.006,571
0.0,vllm_faithful,False,1.3,0.006,571
0.0,vllm_faithful,False,1.5,0.006,571
0.0,vllm_faithful,False,2.0,0.006,571
0.0,vllm_faithful,False,3.0,0.006,571
0.0,vllm_faithful,False,5.0,0.006,571
0.0,vllm_faithful,False,10.0,0.006,571
0.0,vllm_faithful,False,0.5,0.029,572
0.0,vllm_faithful,False,0.7,0.029,572
0.066667,vllm_faithful,True,0.9,0.029,572
0.2,weighted_shortest_processing,True,1.0,0.029,572
0.0,vllm_faithful,False,1.1,0.029,572
0.0,vllm_faithful,False,1.3,0.029,572
0.0,vllm_faithful,False,1.5,0.029,572
0.0,vllm_faithful,False,2.0,0.029,572
0.0,vllm_faithful,False,3.0,0.029,572
0.0,vllm_faithful,False,5.0,0.029,572
0.0,vllm_faithful,False,10.0,0.029,572
0.0,vllm_faithful,False,0.5,0.081,573
0.0,vllm_faithful,False,0.7,0.081,573
0.0,vllm_faithful,False,0.9,0.081,573
0.0,vllm_faithful,False,1.0,0.081,573
0.0,vllm_faithful,False,1.1,0.081,573
0.0,vllm_faithful,False,1.3,0.081,573
0.0,vllm_faithful,False,1.5,0.081,573
0.0,vllm_faithful,False,2.0,0.081,573
0.0,vllm_faithful,False,3.0,0.081,573
0.0,vllm_faithful,False,5.0,0.081,573
0.0,vllm_faithful,False,10.0,0.081,573
0.0,vllm_faithful,False,0.5,0.104,574
0.0,vllm_faithful,False,0.7,0.104,574
0.0,vllm_faithful,False,0.9,0.104,574
0.0,vllm_faithful,False,1.0,0.104,574
0.0,vllm_faithful,False,1.1,0.104,574
0.0,vllm_faithful,False,1.3,0.104,574
0.0,vllm_faithful,False,1.5,0.104,574
0.0,vllm_faithful,False,2.0,0.104,574
0.0,vllm_faithful,False,3.0,0.104,574
0.0,vllm_faithful,False,5.0,0.104,574
0.0,vllm_faithful,False,10.0,0.104,574
0.0,vllm_faithful,False,0.5,0.034,576
0.041667,weighted_shortest_processing,True,0.7,0.034,576
0.041667,weighted_shortest_processing,True,0.9,0.034,576
0.041667,vllm_faithful,True,1.0,0.034,576
0.0,vllm_faithful,False,1.1,0.034,576
0.0,vllm_faithful,False,1.3,0.034,576
0.0,vllm_faithful,False,1.5,0.034,576
0.0,vllm_faithful,False,2.0,0.034,576
0.0,vllm_faithful,False,3.0,0.034,576
0.0,vllm_faithful,False,5.0,0.034,576
0.0,vllm_faithful,False,10.0,0.034,576
0.0,vllm_faithful,False,0.5,0.045,577
0.0,vllm_faithful,False,0.7,0.045,577
0.0,vllm_faithful,False,0.9,0.045,577
0.117647,weighted_shortest_processing,True,1.0,0.045,577
0.0,vllm_faithful,False,1.1,0.045,577
0.0,vllm_faithful,False,1.3,0.045,577
0.0,vllm_faithful,False,1.5,0.045,577
0.0,vllm_faithful,False,2.0,0.045,577
0.0,vllm_faithful,False,3.0,0.045,577
0.0,vllm_faithful,False,5.0,0.045,577
0.0,vllm_faithful,False,10.0,0.045,577
0.029412,weighted_shortest_processing,True,0.5,0.02,578
0.058824,weighted_shortest_processing,True,0.7,0.02,578
0.058824,weighted_shortest_processing,True,0.9,0.02,578
0.058824,weighted_shortest_processing,True,1.0,0.02,578
0.0,vllm_faithful,False,1.1,0.02,578
0.0,vllm_faithful,False,1.3,0.02,578
0.0,vllm_faithful,False,1.5,0.02,578
0.0,vllm_faithful,False,2.0,0.02,578
0.0,vllm_faithful,False,3.0,0.02,578
0.0,vllm_faithful,False,5.0,0.02,578
0.0,vllm_faithful,False,10.0,0.02,578
0.0,vllm_faithful,False,0.5,0.037,579
0.0,vllm_faithful,False,0.7,0.037,579
0.0,vllm_faithful,False,0.9,0.037,579
0.222222,weighted_shortest_processing,True,1.0,0.037,579
0.0,vllm_faithful,False,1.1,0.037,579
0.0,vllm_faithful,False,1.3,0.037,579
0.0,vllm_faithful,False,1.5,0.037,579
0.0,vllm_faithful,False,2.0,0.037,579
0.0,vllm_faithful,False,3.0,0.037,579
0.0,vllm_faithful,False,5.0,0.037,579
0.0,vllm_faithful,False,10.0,0.037,579
0.0,vllm_faithful,False,0.5,0.012,58
0.0,vllm_faithful,False,0.7,0.012,58
0.0,vllm_faithful,False,0.9,0.012,58
0.0,vllm_faithful,False,1.0,0.012,58
0.0,vllm_faithful,False,1.1,0.012,58
0.0,vllm_faithful,False,1.3,0.012,58
0.0,vllm_faithful,False,1.5,0.012,58
0.0,vllm_faithful,False,2.0,0.012,58
0.0,vllm_faithful,False,3.0,0.012,58
0.0,vllm_faithful,False,5.0,0.012,58
0.0,vllm_faithful,False,10.0,0.012,58
0.0,vllm_faithful,False,0.5,0.082,580
0.0,vllm_faithful,False,0.7,0.082,580
0.076923,vllm_faithful,True,0.9,0.082,580
0.0,vllm_faithful,False,1.0,0.082,580
0.0,vllm_faithful,False,1.1,0.082,580
0.0,vllm_faithful,False,1.3,0.082,580
0.0,vllm_faithful,False,1.5,0.082,580
0.0,vllm_faithful,False,2.0,0.082,580
0.0,vllm_faithful,False,3.0,0.082,580
0.0,vllm_faithful,False,5.0,0.082,580
0.0,vllm_faithful,False,10.0,0.082,580
0.0,vllm_faithful,False,0.5,0.109,581
0.0,vllm_faithful,False,0.7,0.109,581
0.0,vllm_faithful,False,0.9,0.109,581
0.0,vllm_faithful,False,1.0,0.109,581
0.0,vllm_faithful,False,1.1,0.109,581
0.0,vllm_faithful,False,1.3,0.109,581
0.0,vllm_faithful,False,1.5,0.109,581
0.0,vllm_faithful,False,2.0,0.109,581
0.0,vllm_faithful,False,3.0,0.109,581
0.0,vllm_faithful,False,5.0,0.109,581
0.0,vllm_faithful,False,10.0,0.109,581
0.0,vllm_faithful,False,0.5,0.075,582
0.222222,weighted_shortest_processing,True,0.7,0.075,582
0.111111,vllm_faithful,True,0.9,0.075,582
0.0,vllm_faithful,False,1.0,0.075,582
0.0,vllm_faithful,False,1.1,0.075,582
0.0,vllm_faithful,False,1.3,0.075,582
0.0,vllm_faithful,False,1.5,0.075,582
0.0,vllm_faithful,False,2.0,0.075,582
0.0,vllm_faithful,False,3.0,0.075,582
0.0,vllm_faithful,False,5.0,0.075,582
0.0,vllm_faithful,False,10.0,0.075,582
0.0,vllm_faithful,False,0.5,0.1,584
0.0,vllm_faithful,False,0.7,0.1,584
0.0,vllm_faithful,False,0.9,0.1,584
0.0,vllm_faithful,False,1.0,0.1,584
0.0,vllm_faithful,False,1.1,0.1,584
0.0,vllm_faithful,False,1.3,0.1,584
0.0,vllm_faithful,False,1.5,0.1,584
0.0,vllm_faithful,False,2.0,0.1,584
0.0,vllm_faithful,False,3.0,0.1,584
0.0,vllm_faithful,False,5.0,0.1,584
0.0,vllm_faithful,False,10.0,0.1,584
0.0,vllm_faithful,False,0.5,0.049,585
0.0,vllm_faithful,False,0.7,0.049,585
0.0,vllm_faithful,False,0.9,0.049,585
0.0,vllm_faithful,False,1.0,0.049,585
0.0,vllm_faithful,False,1.1,0.049,585
0.0,vllm_faithful,False,1.3,0.049,585
0.0,vllm_faithful,False,1.5,0.049,585
0.0,vllm_faithful,False,2.0,0.049,585
0.0,vllm_faithful,False,3.0,0.049,585
0.0,vllm_faithful,False,5.0,0.049,585
0.0,vllm_faithful,False,10.0,0.049,585
0.0,vllm_faithful,False,0.5,0.027,586
0.0,vllm_faithful,False,0.7,0.027,586
0.0,vllm_faithful,False,0.9,0.027,586
0.0,vllm_faithful,False,1.0,0.027,586
0.0,vllm_faithful,False,1.1,0.027,586
0.0,vllm_faithful,False,1.3,0.027,586
0.0,vllm_faithful,False,1.5,0.027,586
0.0,vllm_faithful,False,2.0,0.027,586
0.0,vllm_faithful,False,3.0,0.027,586
0.0,vllm_faithful,False,5.0,0.027,586
0.0,vllm_faithful,False,10.0,0.027,586
0.0,vllm_faithful,False,0.5,0.039,587
0.0,vllm_faithful,False,0.7,0.039,587
0.0,vllm_faithful,False,0.9,0.039,587
0.105263,vllm_faithful,True,1.0,0.039,587
0.0,vllm_faithful,False,1.1,0.039,587
0.0,vllm_faithful,False,1.3,0.039,587
0.0,vllm_faithful,False,1.5,0.039,587
0.0,vllm_faithful,False,2.0,0.039,587
0.0,vllm_faithful,False,3.0,0.039,587
0.0,vllm_faithful,False,5.0,0.039,587
0.0,vllm_faithful,False,10.0,0.039,587
0.0,vllm_faithful,False,0.5,0.006,588
0.0,vllm_faithful,False,0.7,0.006,588
0.0,vllm_faithful,False,0.9,0.006,588
0.0,vllm_faithful,False,1.0,0.006,588
0.0,vllm_faithful,False,1.1,0.006,588
0.0,vllm_faithful,False,1.3,0.006,588
0.0,vllm_faithful,False,1.5,0.006,588
0.0,vllm_faithful,False,2.0,0.006,588
0.0,vllm_faithful,False,3.0,0.006,588
0.0,vllm_faithful,False,5.0,0.006,588
0.0,vllm_faithful,False,10.0,0.006,588
0.0,vllm_faithful,False,0.5,0.011,589
0.0,vllm_faithful,False,0.7,0.011,589
0.0,vllm_faithful,False,0.9,0.011,589
0.0,vllm_faithful,False,1.0,0.011,589
0.0,vllm_faithful,False,1.1,0.011,589
0.0,vllm_faithful,False,1.3,0.011,589
0.0,vllm_faithful,False,1.5,0.011,589
0.0,vllm_faithful,False,2.0,0.011,589
0.0,vllm_faithful,False,3.0,0.011,589
0.0,vllm_faithful,False,5.0,0.011,589
0.0,vllm_faithful,False,10.0,0.011,589
0.0,vllm_faithful,False,0.5,0.085,591
0.0,vllm_faithful,False,0.7,0.085,591
0.0,vllm_faithful,False,0.9,0.085,591
0.0,vllm_faithful,False,1.0,0.085,591
0.0,vllm_faithful,False,1.1,0.085,591
0.0,vllm_faithful,False,1.3,0.085,591
0.0,vllm_faithful,False,1.5,0.085,591
0.0,vllm_faithful,False,2.0,0.085,591
0.0,vllm_faithful,False,3.0,0.085,591
0.0,vllm_faithful,False,5.0,0.085,591
0.0,vllm_faithful,False,10.0,0.085,591
0.0,vllm_faithful,False,0.5,0.038,592
0.0,vllm_faithful,False,0.7,0.038,592
0.0,vllm_faithful,False,0.9,0.038,592
0.208333,weighted_shortest_processing,True,1.0,0.038,592
0.0,vllm_faithful,False,1.1,0.038,592
0.0,vllm_faithful,False,1.3,0.038,592
0.0,vllm_faithful,False,1.5,0.038,592
0.0,vllm_faithful,False,2.0,0.038,592
0.0,vllm_faithful,False,3.0,0.038,592
0.0,vllm_faithful,False,5.0,0.038,592
0.0,vllm_faithful,False,10.0,0.038,592
0.0,vllm_faithful,False,0.5,0.126,593
0.0,vllm_faithful,False,0.7,0.126,593
0.027027,vllm_faithful,True,0.9,0.126,593
0.054054,weighted_shortest_processing,True,1.0,0.126,593
0.0,vllm_faithful,False,1.1,0.126,593
0.0,vllm_faithful,False,1.3,0.126,593
0.0,vllm_faithful,False,1.5,0.126,593
0.0,vllm_faithful,False,2.0,0.126,593
0.0,vllm_faithful,False,3.0,0.126,593
0.0,vllm_faithful,False,5.0,0.126,593
0.0,vllm_faithful,False,10.0,0.126,593
0.0,vllm_faithful,False,0.5,0.067,594
0.0,vllm_faithful,False,0.7,0.067,594
0.0,vllm_faithful,False,0.9,0.067,594
0.0,vllm_faithful,False,1.0,0.067,594
0.0,vllm_faithful,False,1.1,0.067,594
0.0,vllm_faithful,False,1.3,0.067,594
0.0,vllm_faithful,False,1.5,0.067,594
0.0,vllm_faithful,False,2.0,0.067,594
0.0,vllm_faithful,False,3.0,0.067,594
0.0,vllm_faithful,False,5.0,0.067,594
0.0,vllm_faithful,False,10.0,0.067,594
0.0,vllm_faithful,False,0.5,0.022,596
0.0,vllm_faithful,False,0.7,0.022,596
0.0,vllm_faithful,False,0.9,0.022,596
0.0,vllm_faithful,False,1.0,0.022,596
0.0,vllm_faithful,False,1.1,0.022,596
0.0,vllm_faithful,False,1.3,0.022,596
0.0,vllm_faithful,False,1.5,0.022,596
0.0,vllm_faithful,False,2.0,0.022,596
0.0,vllm_faithful,False,3.0,0.022,596
0.0,vllm_faithful,False,5.0,0.022,596
0.0,vllm_faithful,False,10.0,0.022,596
0.0,vllm_faithful,False,0.5,0.112,597
0.0,vllm_faithful,False,0.7,0.112,597
0.0,vllm_faithful,False,0.9,0.112,597
0.0,vllm_faithful,False,1.0,0.112,597
0.0,vllm_faithful,False,1.1,0.112,597
0.0,vllm_faithful,False,1.3,0.112,597
0.0,vllm_faithful,False,1.5,0.112,597
0.0,vllm_faithful,False,2.0,0.112,597
0.0,vllm_faithful,False,3.0,0.112,597
0.0,vllm_faithful,False,5.0,0.112,597
0.0,vllm_faithful,False,10.0,0.112,597
0.0,vllm_faithful,False,0.5,0.024,598
0.0,vllm_faithful,False,0.7,0.024,598
0.128205,weighted_shortest_processing,True,0.9,0.024,598
0.128205,weighted_shortest_processing,True,1.0,0.024,598
0.076923,weighted_shortest_processing,True,1.1,0.024,598
0.0,vllm_faithful,False,1.3,0.024,598
0.0,vllm_faithful,False,1.5,0.024,598
0.0,vllm_faithful,False,2.0,0.024,598
0.0,vllm_faithful,False,3.0,0.024,598
0.0,vllm_faithful,False,5.0,0.024,598
0.0,vllm_faithful,False,10.0,0.024,598
0.0,vllm_faithful,False,0.5,0.122,599
0.0,vllm_faithful,False,0.7,0.122,599
0.0,vllm_faithful,False,0.9,0.122,599
0.222222,weighted_shortest_processing,True,1.0,0.122,599
0.0,vllm_faithful,False,1.1,0.122,599
0.0,vllm_faithful,False,1.3,0.122,599
0.0,vllm_faithful,False,1.5,0.122,599
0.0,vllm_faithful,False,2.0,0.122,599
0.0,vllm_faithful,False,3.0,0.122,599
0.0,vllm_faithful,False,5.0,0.122,599
0.0,vllm_faithful,False,10.0,0.122,599
0.25,vllm_faithful,True,0.5,0.018,60
0.25,weighted_shortest_processing,True,0.7,0.018,60
0.25,vllm_faithful,True,0.9,0.018,60
0.25,weighted_shortest_processing,True,1.0,0.018,60
0.25,weighted_shortest_processing,True,1.1,0.018,60
0.0,vllm_faithful,False,1.3,0.018,60
0.0,vllm_faithful,False,1.5,0.018,60
0.0,vllm_faithful,False,2.0,0.018,60
0.0,vllm_faithful,False,3.0,0.018,60
0.0,vllm_faithful,False,5.0,0.018,60
0.0,vllm_faithful,False,10.0,0.018,60
0.0,vllm_faithful,False,0.5,0.006,600
0.0,vllm_faithful,False,0.7,0.006,600
0.0,vllm_faithful,False,0.9,0.006,600
0.0,vllm_faithful,False,1.0,0.006,600
0.0,vllm_faithful,False,1.1,0.006,600
0.0,vllm_faithful,False,1.3,0.006,600
0.0,vllm_faithful,False,1.5,0.006,600
0.0,vllm_faithful,False,2.0,0.006,600
0.0,vllm_faithful,False,3.0,0.006,600
0.0,vllm_faithful,False,5.0,0.006,600
0.0,vllm_faithful,False,10.0,0.006,600
0.0,vllm_faithful,False,0.5,0.011,601
0.0,vllm_faithful,False,0.7,0.011,601
0.0,vllm_faithful,False,0.9,0.011,601
0.0,vllm_faithful,False,1.0,0.011,601
0.0,vllm_faithful,False,1.1,0.011,601
0.0,vllm_faithful,False,1.3,0.011,601
0.0,vllm_faithful,False,1.5,0.011,601
0.0,vllm_faithful,False,2.0,0.011,601
0.0,vllm_faithful,False,3.0,0.011,601
0.0,vllm_faithful,False,5.0,0.011,601
0.0,vllm_faithful,False,10.0,0.011,601
0.0,vllm_faithful,False,0.5,0.079,602
0.0,vllm_faithful,False,0.7,0.079,602
0.090909,vllm_faithful,True,0.9,0.079,602
0.045455,scorpio_style_slo_guard,True,1.0,0.079,602
0.0,vllm_faithful,False,1.1,0.079,602
0.0,vllm_faithful,False,1.3,0.079,602
0.0,vllm_faithful,False,1.5,0.079,602
0.0,vllm_faithful,False,2.0,0.079,602
0.0,vllm_faithful,False,3.0,0.079,602
0.0,vllm_faithful,False,5.0,0.079,602
0.0,vllm_faithful,False,10.0,0.079,602
0.0,vllm_faithful,False,0.5,0.092,603
0.0,vllm_faithful,False,0.7,0.092,603
0.0,vllm_faithful,False,0.9,0.092,603
0.153846,weighted_shortest_processing,True,1.0,0.092,603
0.0,vllm_faithful,False,1.1,0.092,603
0.0,vllm_faithful,False,1.3,0.092,603
0.0,vllm_faithful,False,1.5,0.092,603
0.0,vllm_faithful,False,2.0,0.092,603
0.0,vllm_faithful,False,3.0,0.092,603
0.0,vllm_faithful,False,5.0,0.092,603
0.0,vllm_faithful,False,10.0,0.092,603
0.0,vllm_faithful,False,0.5,0.081,604
0.0,vllm_faithful,False,0.7,0.081,604
0.0,vllm_faithful,False,0.9,0.081,604
0.0,vllm_faithful,False,1.0,0.081,604
0.0,vllm_faithful,False,1.1,0.081,604
0.0,vllm_faithful,False,1.3,0.081,604
0.0,vllm_faithful,False,1.5,0.081,604
0.0,vllm_faithful,False,2.0,0.081,604
0.0,vllm_faithful,False,3.0,0.081,604
0.0,vllm_faithful,False,5.0,0.081,604
0.0,vllm_faithful,False,10.0,0.081,604
0.0,vllm_faithful,False,0.5,0.069,605
0.0,vllm_faithful,False,0.7,0.069,605
0.0,vllm_faithful,False,0.9,0.069,605
0.0,vllm_faithful,False,1.0,0.069,605
0.0,vllm_faithful,False,1.1,0.069,605
0.0,vllm_faithful,False,1.3,0.069,605
0.0,vllm_faithful,False,1.5,0.069,605
0.0,vllm_faithful,False,2.0,0.069,605
0.0,vllm_faithful,False,3.0,0.069,605
0.0,vllm_faithful,False,5.0,0.069,605
0.0,vllm_faithful,False,10.0,0.069,605
0.0,vllm_faithful,False,0.5,0.083,606
0.0,vllm_faithful,False,0.7,0.083,606
0.0,vllm_faithful,False,0.9,0.083,606
0.0,vllm_faithful,False,1.0,0.083,606
0.0,vllm_faithful,False,1.1,0.083,606
0.0,vllm_faithful,False,1.3,0.083,606
0.0,vllm_faithful,False,1.5,0.083,606
0.0,vllm_faithful,False,2.0,0.083,606
0.0,vllm_faithful,False,3.0,0.083,606
0.0,vllm_faithful,False,5.0,0.083,606
0.0,vllm_faithful,False,10.0,0.083,606
0.0,vllm_faithful,False,0.5,0.037,608
0.0,vllm_faithful,False,0.7,0.037,608
0.0,vllm_faithful,False,0.9,0.037,608
0.0,vllm_faithful,False,1.0,0.037,608
0.0,vllm_faithful,False,1.1,0.037,608
0.0,vllm_faithful,False,1.3,0.037,608
0.0,vllm_faithful,False,1.5,0.037,608
0.0,vllm_faithful,False,2.0,0.037,608
0.0,vllm_faithful,False,3.0,0.037,608
0.0,vllm_faithful,False,5.0,0.037,608
0.0,vllm_faithful,False,10.0,0.037,608
0.0,vllm_faithful,False,0.5,0.051,609
0.0,vllm_faithful,False,0.7,0.051,609
0.0,vllm_faithful,False,0.9,0.051,609
0.0,vllm_faithful,False,1.0,0.051,609
0.0,vllm_faithful,False,1.1,0.051,609
0.0,vllm_faithful,False,1.3,0.051,609
0.0,vllm_faithful,False,1.5,0.051,609
0.0,vllm_faithful,False,2.0,0.051,609
0.0,vllm_faithful,False,3.0,0.051,609
0.0,vllm_faithful,False,5.0,0.051,609
0.0,vllm_faithful,False,10.0,0.051,609
0.5,vllm_faithful,True,0.5,0.024,61
0.5,vllm_faithful,True,0.7,0.024,61
0.5,vllm_faithful,True,0.9,0.024,61
0.0,vllm_faithful,False,1.0,0.024,61
0.0,vllm_faithful,False,1.1,0.024,61
0.0,vllm_faithful,False,1.3,0.024,61
0.0,vllm_faithful,False,1.5,0.024,61
0.0,vllm_faithful,False,2.0,0.024,61
0.0,vllm_faithful,False,3.0,0.024,61
0.0,vllm_faithful,False,5.0,0.024,61
0.0,vllm_faithful,False,10.0,0.024,61
0.0,vllm_faithful,False,0.5,0.091,610
0.0,vllm_faithful,False,0.7,0.091,610
0.0,vllm_faithful,False,0.9,0.091,610
0.0,vllm_faithful,False,1.0,0.091,610
0.0,vllm_faithful,False,1.1,0.091,610
0.0,vllm_faithful,False,1.3,0.091,610
0.0,vllm_faithful,False,1.5,0.091,610
0.0,vllm_faithful,False,2.0,0.091,610
0.0,vllm_faithful,False,3.0,0.091,610
0.0,vllm_faithful,False,5.0,0.091,610
0.0,vllm_faithful,False,10.0,0.091,610
0.0,vllm_faithful,False,0.5,0.078,611
0.0,vllm_faithful,False,0.7,0.078,611
0.0,vllm_faithful,False,0.9,0.078,611
