scenario_id,anwg__full_prefill,anwg__chunked_prefill_small,anwg__estimated_service_time_first,anwg__weighted_fair_share,anwg__least_laxity_first,anwg__kv_constrained_online,anwg__official_vtc_joint_token_budget_remap,anwg__vllm_style_continuous_batching
joint_mm_0178,0.4132549953934598,0.4132549953934598,0.4035788106812714,0.4035788106812714,0.4132549953934598,0.393902625969083,0.42293118010564823,0.050179897382117554
joint_mm_0179,0.0969592671230533,0.0620094816130496,0.1600939141172992,0.1826390169569761,0.1386739766588185,0.154454155472734,0.09695926712305336,0.09695926712305337
joint_mm_0180,0.3273494028017419,0.3127812792513891,0.3710537734528001,0.3710537734528001,0.3273494028017419,0.3564856499024474,0.31278127925138915,0.26565156625334024
joint_mm_0181,0.0595556004770477,0.0595556004770477,0.0595556004770477,0.0744445005963096,0.0446667003577857,0.0595556004770477,0.05955560047704771,0.0
joint_mm_0182,0.1919068433584094,0.1640837562946031,0.2686695807017732,0.2957223162136155,0.2678992291498092,0.3047398947175629,0.1535254746867276,0.009787930055911493
joint_mm_0183,0.7907223664851567,0.7907223664851567,0.7768379229806833,0.7768379229806833,0.7907223664851567,0.7907223664851567,0.7907223664851567,0.7907223664851567
joint_mm_0184,0.0108275870136507,0.0108275870136507,0.0108275870136507,0.0108275870136507,0.0108275870136507,0.0108275870136507,0.0108275870136507,0.0
joint_mm_0185,0.4279898157281087,0.3919847235921631,0.4676641125358496,0.49375063046986,0.4180712415261735,0.5360050921359456,0.39823409312230307,0.21087022309898437
joint_mm_0186,0.4473868683448064,0.1644598487413952,0.4473868683448064,0.4473868683448064,0.4824622894482687,0.4703832072844959,0.412311447241344,0.012079082163772799
joint_mm_0187,0.4064989815702013,0.2080230497428486,0.3979152521808352,0.4427606761799253,0.4246298288750633,0.4427606761799253,0.4064989815702013,0.4064989815702013
joint_mm_0188,0.3211636962396353,0.3079363860898632,0.5687839318634685,0.5761908417304102,0.463491088718906,0.6068793527286735,0.3931206472713263,0.3211636962396353
joint_mm_0189,0.3452107670503907,0.2278967229553627,0.5213418795876684,0.4406753332531044,0.3694107309507599,0.4544581565119623,0.3015118112657621,0.2393290602061658
joint_mm_0190,0.0405977780389459,0.0135325926796486,0.0541303707185945,0.0541303707185945,0.0541303707185945,0.0541303707185945,0.04059777803894594,0.04059777803894594
joint_mm_0191,0.2903082478032898,0.1143773193800237,0.2727003443576959,0.2903082478032897,0.3079161512488836,0.2727003443576959,0.29030824780328973,0.08207147872432297
joint_mm_0192,0.5219463048289514,0.4133143986224749,0.5109731524144757,0.5109731524144757,0.4784202344838088,0.5217630351725713,0.4892101172419044,0.41331439862247493
joint_mm_0193,0.3097850295857142,0.2956889404584821,0.4859039108727679,0.4718078217455358,0.3414601137203125,0.4260366484837054,0.3625220146078124,0.28159285133124995
joint_mm_0194,0.1975516855382577,0.1975516855382577,0.2453499403206641,0.2225105906642329,0.3202266556985897,0.2588891706184237,0.22039103519468897,0.0
joint_mm_0195,0.945979051062852,0.8870386800228529,0.9381265145371328,0.9381265145371328,0.874266721394283,0.9587510096914218,0.907663175177142,0.2180701034285751
joint_mm_0196,0.0365029809539488,0.029202384763159,0.0365029809539488,0.029202384763159,0.0438035771447385,0.029202384763159,0.02920238476315906,0.03650298095394883
joint_mm_0197,0.0244483617199872,0.0122241808599936,0.0,0.0122241808599936,0.0,0.0122241808599936,0.0,0.0
joint_mm_0198,0.0688544776364925,0.0469950248815739,0.1741413765311827,0.1304224710213455,0.198542703149672,0.1304224710213455,0.07614096188813209,0.0
joint_mm_0199,0.3600491642705346,0.3231052870791546,0.4050077907430749,0.405007790743075,0.4517214280679321,0.4018779215286531,0.38722328132843764,0.3600491642705346
joint_mm_0200,0.0960837569420701,0.0840375828139652,0.2817997296380053,0.3235328849622196,0.2218544950802496,0.2515414762763591,0.1322222793263845,0.059945234557755675
joint_mm_0201,0.1551878769489326,0.1162327257198393,0.1551878769489326,0.1551878769489326,0.1551878769489326,0.1551878769489326,0.1551878769489326,0.1551878769489326
joint_mm_0202,0.1374626719361337,0.1374626719361337,0.193358055329404,0.1514365177844513,0.231119351776468,0.1793842094810865,0.1793842094810865,0.1374626719361337
joint_mm_0203,0.136476000824426,0.136476000824426,0.2397016411459521,0.2004961203050376,0.1851112408161817,0.3225811989282461,0.136476000824426,0.011910320676029327
joint_mm_0204,0.5416123674642761,0.5781046377991035,0.5416123674642761,0.5416123674642761,0.5416123674642761,0.5416123674642761,0.5416123674642761,0.015577488197908367
joint_mm_0205,0.0621683298445822,0.0233131236917183,0.0621683298445822,0.0621683298445822,0.0621683298445822,0.0621683298445822,0.06216832984458229,0.0
joint_mm_0206,0.7137572863565489,0.6516270944033093,0.7398914050349057,0.7497533596314316,0.6614890489998353,0.7137572863565489,0.703895331760023,0.0
joint_mm_0207,0.2408278322741721,0.2292832413729977,0.2964419661797363,0.3347392137335387,0.3242490331325183,0.317422327381777,0.2570903083257798,0.24082783227417212
joint_mm_0208,0.1965452093840443,0.1965452093840443,0.3324640512893609,0.3522166692121296,0.3179271256304266,0.3693614410029811,0.20052156922638348,0.19654520938404435
joint_mm_0209,0.3079898889856934,0.2665725998380787,0.4397515028952577,0.5512140646285472,0.3350931864142784,0.5617731831142173,0.3170243214618884,0.11521743496664945
joint_mm_0210,0.0213174839589344,0.0106587419794672,0.0213174839589344,0.0213174839589344,0.0791542843429175,0.0213174839589344,0.021317483958934475,0.0
joint_mm_0211,0.0941032687326879,0.0470516343663439,0.1302900680241656,0.1097871468548026,0.1411549030990319,0.0989223117799363,0.07841939061057329,0.0
joint_mm_0212,0.2435472952020239,0.2435472952020239,0.2435472952020239,0.2435472952020239,0.273500681153754,0.273500681153754,0.2210637258072561,0.20982194110987223
joint_mm_0213,0.8337755766993188,0.7918877883496593,0.8212390385574346,0.8393804807212827,0.8100292305135074,0.7974926923716231,0.833775576699319,0.8337755766993188
joint_mm_0214,0.6467209912786879,0.5924953642370993,0.6877964280353726,0.708334146413715,0.6072704204239764,0.6951839561288111,0.6425831949891959,0.6467209912786879
joint_mm_0215,0.10093816025969,0.0894836188574926,0.10093816025969,0.0894836188574926,0.10093816025969,0.0894836188574926,0.08948361885749269,0.10093816025969009
joint_mm_0216,0.3745863134312079,0.383430314716713,0.5515804945482052,0.5486705459220019,0.4572064290338524,0.7492867822693111,0.30086727681751624,0.32739928067403157
joint_mm_0217,0.0553469070102428,0.0368979380068285,0.0843077322179,0.0698273196140714,0.0882762886174857,0.0987881448217286,0.08430773221790001,0.055346907010242856
joint_mm_0218,0.1082771880335,0.1082771880335,0.38724734615075,0.37069297008375,0.2751684358994999,0.3655437606700003,0.20134748719599968,0.1082771880335
joint_mm_0219,0.0087002611216528,0.0,0.0087002611216528,0.0160772747345641,0.0087002611216528,0.0087002611216528,0.017400522243305697,0.0
joint_mm_0220,0.0805188335933328,0.0805188335933328,0.0805188335933328,0.0805188335933328,0.0805188335933328,0.0805188335933328,0.067099027994444,0.0
joint_mm_0221,0.0280914487655266,0.0280914487655266,0.0280914487655266,0.0280914487655266,0.0280914487655266,0.0280914487655266,0.028091448765526602,0.0
joint_mm_0222,0.0057444228126039,0.0,0.0057444228126039,0.0057444228126039,0.0057444228126039,0.0057444228126039,0.005744422812603951,0.0
joint_mm_0223,0.2422213350762066,0.2080543357297841,0.3511226440093134,0.3325129745104777,0.5,0.3913943226582342,0.22055932592612174,0.21110667538103328
joint_mm_0224,0.4314280747494072,0.4039953076950162,0.5511274274337424,0.53990311502324,0.4538766995704123,0.5374110439065469,0.4015032365783233,0.0
joint_mm_0225,0.4096046209538712,0.3589374626963671,0.5274672565756715,0.5231999016818324,0.4770706485524492,0.5271967063413896,0.39707310650663613,0.0
joint_mm_0226,0.0641076096687884,0.0641076096687884,0.0641076096687884,0.0641076096687884,0.0641076096687884,0.0854768128917179,0.06410760966878849,0.04273840644585899
joint_mm_0227,0.1513192055684718,0.1142262637929208,0.1884121473440228,0.1884121473440228,0.1720941096593198,0.1884121473440228,0.13500116788376887,0.016318037684702975
joint_mm_0228,0.177094989952374,0.1638481301436604,0.2855127746416313,0.2867342277514058,0.3289177133970955,0.3012025406698939,0.24577219521549068,0.04096203253591512
joint_mm_0229,0.7475183427719964,0.7264442938045683,0.8106048462139028,0.7790615944929495,0.7790615944929495,0.8316788951813309,0.8421480979348561,0.0
joint_mm_0230,0.1756626688992107,0.0864666215915218,0.2188959796949716,0.245927736458895,0.2161665539788045,0.2297261824270574,0.16756189188329196,0.02703175676392338
joint_mm_0231,0.1137065268725276,0.0758043512483517,0.1137065268725276,0.1137065268725276,0.1932168997999001,0.1288112665332668,0.11370652687252765,0.0909090909090909
joint_mm_0232,0.0267560263101787,0.0133780131550893,0.0133780131550893,0.0133780131550893,0.0133780131550893,0.0133780131550893,0.026756026310178746,0.026756026310178746
joint_mm_0233,0.0360134252815784,0.0360134252815784,0.0720268505631568,0.0600223754692973,0.0747906023028951,0.0600223754692973,0.06494511774716327,0.0
joint_mm_0234,0.0769110436359761,0.0503845998741806,0.0769110436359761,0.0769110436359761,0.1034374873977717,0.1021033435730664,0.07691104363597616,0.07691104363597616
joint_mm_0235,0.0967540136460434,0.1128666497334536,0.0967540136460434,0.0967540136460434,0.1128666497334536,0.1450919219082742,0.06452874147122287,0.06452874147122287
joint_mm_0236,0.1507888779767019,0.1270590025718931,0.2897128182509995,0.277847880548595,0.2981224437988485,0.2874092768146292,0.18523192036573005,0.15078887797670196
joint_mm_0237,0.2291541214649156,0.1761646969669748,0.2129573873177403,0.2232553654195353,0.2291541214649156,0.2232553654195353,0.2183562987001321,0.026494712248970407
joint_mm_0238,0.0689243788057728,0.0596758074255583,0.1102790060892364,0.1102790060892364,0.1286001862313311,0.1148153104701765,0.08270925456692736,0.0
joint_mm_0239,0.590137614630648,0.542260005262848,0.6195175729667242,0.6195175729667242,0.5741784115080479,0.6086352656623717,0.5875991667215241,0.590137614630648
